C_flops,ell,a,N_num_B,D_num_B,L_num,N_analytic_B,D_analytic_B,L_analytic,rel_diff_L,rel_diff_N,N_support_B,D_support_B,L_support,support_optimum_at_boundary,support_optimum_feasible,N_near_search_boundary,train_cost_flops,attention_cost_flops,quality_cost_flops,total_cost_flops,cost_constraint_residual,train_share,attention_share,quality_share,unused_share,extrapolation,N_in_support,D_in_support,budget
5.6234132519034905e+19,32768,12.5536,0.3563067050566765,12.57209686446571,2.9537013391008173,0.35630668188700054,12.572097681995736,2.9537013391008173,0.0,6.50273405845429e-08,0.3559490572001836,12.584728962807436,2.953701392521479,False,True,False,2.6877134456586908e+19,2.9356998062447993e+19,0.0,5.62341325190349e+19,-1.4567664927038856e-16,0.4779505480499618,0.5220494519500383,0.0,1.4567664927038856e-16,False,True,True,5.6234132519034905e+19
1.2589254117941713e+20,32768,12.5536,0.5126921885262872,19.560277556618068,2.8241343385966946,0.5126922087597696,19.560276784668492,2.8241343385966946,0.0,3.946516467260231e-08,0.5115961078960071,19.602184914828598,2.8241345530168047,False,True,False,6.017040905210482e+19,6.572213212731235e+19,0.0,1.2589254117941715e+20,1.3014273797722585e-16,0.4779505480499618,0.5220494519500383,0.0,0.0,False,True,True,1.2589254117941713e+20
2.818382931264449e+20,32768,12.5536,0.7377164554292649,30.43282317794842,2.7096444927941965,0.7377164512629932,30.432823349818534,2.7096444927941965,0.0,5.647524402995702e-09,0.7391237870371444,30.374877439052614,2.7096446430304084,False,True,False,1.347047666612501e+20,1.471335264651948e+20,0.0,2.818382931264449e+20,0.0,0.4779505480499618,0.5220494519500383,0.0,0.0,False,True,True,2.818382931264449e+20
6.309573444801943e+20,32768,12.5536,1.0615054052814759,47.34885743241412,2.608477338033498,1.061505427945897,47.348856421458905,2.608477338033498,0.0,2.1351206156831628e-08,1.0623229505813836,47.3124185737519,2.608477359695029,False,True,False,3.0156640859045744e+20,3.29390935889737e+20,0.0,6.309573444801945e+20,2.0773512052226271e-16,0.4779505480499618,0.5220494519500383,0.0,0.0,False,True,True,6.309573444801943e+20
1.4125375446227498e+21,32768,12.5536,1.5274077208462085,73.66763573552815,2.5190825700465567,1.527407680321473,73.66763769005641,2.5190825700465567,0.0,2.6531708652093964e-08,1.5268485078200074,73.69461673678778,2.5190825743765934,False,True,False,6.751230935935906e+20,7.374144510291593e+20,0.0,1.4125375446227498e+21,0.0,0.4779505480499618,0.5220494519500383,0.0,0.0,False,True,True,1.4125375446227498e+21
3.1622776601683794e+21,32768,12.5536,2.1977976457355672,114.61567323211433,2.440090286806586,2.1977977318679702,114.61566874028908,2.440090286806586,0.0,3.9190322994149665e-08,2.1944987299354985,114.78797110141957,2.4400903512050185,False,True,False,1.5114123407636276e+21,1.6508653194047518e+21,0.0,3.162277660168379e+21,-1.6579442298943593e-16,0.4779505480499618,0.5220494519500383,0.0,1.6579442298943593e-16,False,True,True,3.1622776601683794e+21
7.079457843841402e+21,32768,12.5536,3.1624263962284815,178.32461178100075,2.370289995894982,3.162426726299661,178.32459316877035,2.370289995894982,0.0,1.0437275163802426e-07,3.170481922915327,177.8715265075158,2.370290159078757,False,True,False,3.3836307563606e+21,3.695827087480805e+21,0.0,7.079457843841405e+21,2.962305936780689e-16,0.4779505480499618,0.5220494519500383,0.0,0.0,False,True,True,7.079457843841402e+21
1.584893192461111e+22,32768,12.5536,4.550438380238933,277.44600506587784,2.3086120646906956,4.550438220133329,277.44601482772015,2.3086120646906956,0.0,3.5184656198935114e-08,4.556849299381414,277.0556731088559,2.3086121088576483,False,True,False,7.575005699374417e+21,8.273926225236698e+21,0.0,1.5848931924611114e+22,2.646426913782657e-16,0.4779505480499618,0.5220494519500383,0.0,0.0,False,True,True,1.584893192461111e+22
3.5481338923357603e+22,32768,12.5536,6.547658155125756,431.6638860844617,2.254111329121292,6.547657791736032,431.663910041459,2.254111329121292,0.0,5.549919302504052e-08,9.462240854376418,298.7017142653854,2.2567639698249176,True,True,False,1.6958325383965207e+22,1.8523013539392395e+22,0.0,3.54813389233576e+22,-1.1821154802134204e-16,0.4779505480499618,0.5220494519500383,0.0,1.1821154802134204e-16,True,True,False,3.5481338923357603e+22
7.94328234724279e+22,32768,12.5536,9.42147264676002,671.6034554827737,2.2059526097931776,9.421471182268967,671.6035598780675,2.2059526097931776,0.0,1.554418651333088e-07,,,,False,False,False,3.796496151180278e+22,4.146786196062512e+22,0.0,7.94328234724279e+22,0.0,0.4779505480499618,0.5220494519500383,0.0,0.0,True,True,False,7.94328234724279e+22
1.7782794100389228e+23,32768,12.5536,13.556624023566116,1044.91307119997,2.1633979135474597,13.55662162893674,1044.9132557724693,2.163397913547459,4.1054787662419605e-16,1.766390949261149e-07,,,,False,False,False,8.499296186140659e+22,9.283497914248572e+22,0.0,1.778279410038923e+23,1.8869043756889456e-16,0.4779505480499618,0.5220494519500383,0.0,0.0,True,False,False,1.7782794100389228e+23
3.9810717055349855e+23,32768,12.5536,19.506718042486266,1625.7265824542935,2.1257951243157254,19.506718901399367,1625.7265108708632,2.1257951243157254,0.0,4.4031654169246536e-08,,,,False,False,False,1.9027554034866424e+23,2.078316302048343e+23,0.0,3.981071705534985e+23,-1.6856984491562117e-16,0.4779505480499618,0.5220494519500383,0.0,1.6856984491562117e-16,True,False,False,3.9810717055349855e+23
8.912509381337441e+23,32768,12.5536,28.068355750861222,2529.3838496280955,2.0925680099723003,28.06835601917245,2529.3838254491916,2.0925680099723007,2.1222211547424975e-16,9.55920713886014e-09,,,,False,False,False,4.2597387433106553e+23,4.652770638026786e+23,0.0,8.91250938133744e+23,-1.505947677104816e-16,0.4779505480499618,0.5220494519500383,0.0,1.505947677104816e-16,True,False,False,8.912509381337441e+23
1.9952623149688828e+24,32768,12.5536,40.38775620498281,3935.33753192739,2.063207392046136,40.38775632136164,3935.3375205875673,2.063207392046136,0.0,2.881537526656294e-09,,,,False,False,False,9.536367169428131e+23,1.0416255980260701e+24,0.0,1.995262314968883e+24,1.3453642360011516e-16,0.4779505480499618,0.5220494519500383,0.0,0.0,True,False,False,1.9952623149688828e+24
4.4668359215096164e+24,32768,12.5536,58.11423101540779,6122.7879397525,2.0372633429753564,58.114228690824994,6122.788184665456,2.037263342975357,2.1798321330490578e-16,4.000023483175616e-08,,,,False,False,False,2.1349266767347773e+24,2.3319092447748394e+24,0.0,4.466835921509616e+24,-1.2019042593768667e-16,0.4779505480499618,0.5220494519500383,0.0,1.2019042593768667e-16,True,False,False,4.4668359215096164e+24
1e+25,32768,12.5536,83.62098694958392,9526.128258091552,2.0143382913337424,83.62097536334883,9526.129577999158,2.0143382913337424,0.0,1.3855656477603175e-07,,,,False,False,False,4.779505480499618e+24,5.220494519500383e+24,0.0,1e+25,0.0,0.4779505480499618,0.5220494519500383,0.0,0.0,True,False,False,1e+25
1e+18,131072,32.2144,0.03774508549298415,0.8224121914356061,4.228803855530734,0.03774508731446396,0.8224121517481312,4.228803855530734,0.0,4.825740081317669e-08,0.0706662919109885,0.4392761759073199,4.273075519807682,True,True,False,1.8625211085725642e+17,8.137478891427438e+17,0.0,1.0000000000000001e+18,1.28e-16,0.1862521108572564,0.8137478891427438,0.0,0.0,True,False,True,1e+18
2.238721138568347e+18,131072,32.2144,0.05431166882345064,1.2795486578109516,3.950858658218456,0.05431167353527232,1.2795485468034147,3.950858658218456,0.0,8.67552290176534e-08,0.0706662919109885,0.9834168606731847,3.957783582963212,True,True,False,4.169665376791151e+17,1.8217546008892324e+18,0.0,2.2387211385683474e+18,2.287019991812924e-16,0.1862521108572564,0.8137478891427438,0.0,0.0,True,False,True,2.238721138568347e+18
5.011872336272715e+18,131072,32.2144,0.07814945695758621,1.9907832980517965,3.705256748333885,0.07814945181148478,1.9907834291438584,3.705256748333885,0.0,6.58494885707754e-08,0.07797816180274705,1.9951564651720168,3.705257175553667,False,True,False,9.334718019778822e+17,4.078400534294833e+18,0.0,5.011872336272715e+18,0.0,0.1862521108572564,0.8137478891427438,0.0,0.0,False,True,True,5.011872336272715e+18
1.1220184543019653e+19,131072,32.2144,0.11244980692843393,3.0973568154951203,3.4882344765974214,0.11244979984771121,3.0973570105290356,3.4882344765974214,0.0,6.296785522143841e-08,0.11265823443198908,3.0916264367799906,3.4882347454669365,False,True,False,2.0897830553453716e+18,9.130401487674285e+18,0.0,1.1220184543019655e+19,1.8252819212979077e-16,0.1862521108572564,0.8137478891427438,0.0,0.0,False,True,True,1.1220184543019653e+19
2.511886431509572e+19,131072,32.2144,0.16180482904387253,4.819017175063272,3.296466153412191,0.16180481363187213,4.819017634077396,3.296466153412191,0.0,9.525056796630783e-08,0.16192068244593705,4.815569193459534,3.2964661889135956,False,True,False,4.678441501023589e+18,2.044042281407213e+19,0.0,2.5118864315095716e+19,-1.63064697058713e-16,0.1862521108572564,0.8137478891427438,0.0,1.63064697058713e-16,False,True,True,2.511886431509572e+19
5.6234132519034905e+19,131072,32.2144,0.232822088980652,7.4976605024558225,3.1270130853790032,0.23282209261289177,7.49766038548539,3.1270130853790032,0.0,1.5600924061622088e-08,0.23272428807310797,7.500811346777523,3.1270130961868894,False,True,False,1.0473725883896936e+19,4.5760406635137974e+19,0.0,5.6234132519034905e+19,0.0,0.1862521108572564,0.8137478891427438,0.0,0.0,False,True,True,5.6234132519034905e+19
1.2589254117941713e+20,131072,32.2144,0.33500936278630145,11.665222000978105,2.9772785422129537,0.33500935844821184,11.665222152032925,2.9772785422129546,2.9831888656274636e-16,1.2949159479756123e-08,0.334488426314646,11.683389564075044,2.9772786732201864,False,True,False,2.3447751535850516e+19,1.0244478964356663e+20,0.0,1.2589254117941713e+20,0.0,0.1862521108572564,0.8137478891427438,0.0,0.0,False,True,True,1.2589254117941713e+20
2.818382931264449e+20,131072,32.2144,0.4820473589335922,18.14931529111371,2.8449679639662735,0.48204733918652015,18.149316034600513,2.8449679639662735,0.0,4.096500577399785e-08,0.48324908763385316,18.104182142115523,2.844968260295616,False,True,False,5.2492977015206535e+19,2.293453161112384e+20,0.0,2.818382931264449e+20,0.0,0.1862521108572564,0.8137478891427438,0.0,0.0,False,True,True,2.818382931264449e+20
6.309573444801943e+20,131072,32.2144,0.693621334591478,28.237582335309632,2.7280537987655427,0.6936213313358119,28.23758246784901,2.7280537987655427,0.0,4.693722529838932e-09,0.6945610541081901,28.19937776413723,2.7280538761863102,False,True,False,1.1751713727032526e+20,5.1344020720986915e+20,0.0,6.309573444801942e+20,-2.0773512052226271e-16,0.1862521108572564,0.8137478891427438,0.0,2.0773512052226271e-16,False,True,True,6.309573444801943e+20
1.4125375446227498e+21,131072,32.2144,0.9980566479263043,43.93339461204266,2.624744432230245,0.9980566474984828,43.93339463087491,2.624744432230245,0.0,4.286545829154356e-10,0.9982741203836377,43.92382379067186,2.6247444340018973,False,True,False,2.6308809935111317e+20,1.149449445271637e+21,0.0,1.41253754462275e+21,1.8558373970159605e-16,0.1862521108572564,0.8137478891427438,0.0,0.0,False,True,True,1.4125375446227498e+21
3.1622776601683794e+21,131072,32.2144,1.4361108739443431,68.35369283448196,2.5334567324412554,1.4361107806438722,68.35369727524781,2.5334567324412554,0.0,6.4967460840933e-08,1.4347928285545568,68.41648466611254,2.5334567602433733,False,True,False,5.889808893231064e+20,2.573296770845274e+21,0.0,3.16227766016838e+21,1.6579442298943593e-16,0.1862521108572564,0.8137478891427438,0.0,0.0,False,True,True,3.1622776601683794e+21
7.079457843841402e+21,131072,32.2144,2.0664301862691943,106.3479727746496,2.452791789733303,2.066429976144902,106.34798358861028,2.452791789733303,0.0,1.0168469031800691e-07,2.062189551784087,106.56666405857123,2.4527919127056546,False,True,False,1.3185639671404225e+21,5.760893876700983e+21,0.0,7.079457843841403e+21,1.4811529683903444e-16,0.1862521108572564,0.8137478891427438,0.0,0.0,False,True,True,7.079457843841402e+21
1.584893192461111e+22,131072,32.2144,2.9734002409699136,165.4613566155762,2.3815134795434574,2.9734007319377667,165.4613292946012,2.3815134795434574,0.0,1.6511997450126012e-07,2.979329450670714,165.13206940615672,2.3815135817138833,False,True,False,2.9518970257917786e+21,1.2897034898819332e+22,0.0,1.584893192461111e+22,0.0,0.1862521108572564,0.8137478891427438,0.0,0.0,False,True,True,1.584893192461111e+22
3.5481338923357603e+22,131072,32.2144,4.278447489446881,257.432720896127,2.3185295198087514,4.278447377724316,257.4327276184357,2.3185295198087514,0.0,2.61128759004793e-08,4.28211093770612,257.2124810501825,2.318529536478173,False,True,False,6.608474270517086e+21,2.8872864652840514e+22,0.0,3.54813389233576e+22,-1.1821154802134204e-16,0.1862521108572564,0.8137478891427438,0.0,1.1821154802134204e-16,False,True,True,3.5481338923357603e+22
7.94328234724279e+22,131072,32.2144,6.156289308112515,400.52620181434804,2.2628747326330014,6.156288241721982,400.52627119338507,2.2628747326330014,0.0,1.7321972125733529e-07,8.226759610200206,299.7237418717501,2.264556087433804,True,True,False,1.4794531043091518e+22,6.463829242933639e+22,0.0,7.94328234724279e+22,0.0,0.1862521108572564,0.8137478891427438,0.0,0.0,True,True,False,7.94328234724279e+22
1.7782794100389228e+23,131072,32.2144,8.858328079810985,623.158024911049,2.2136962537214684,8.858326764164442,623.1581174630313,2.2136962537214684,0.0,1.485208863758947e-07,,,,False,False,False,3.312082938137459e+22,1.4470711162251769e+23,0.0,1.7782794100389228e+23,0.0,0.1862521108572564,0.8137478891427438,0.0,0.0,True,True,False,1.7782794100389228e+23
3.9810717055349855e+23,131072,32.2144,12.746308644811627,969.5395340095959,2.1702404629300176,12.746309136227696,969.5394966303592,2.1702404629300176,0.0,3.855359723935082e-08,,,,False,False,False,7.414830086299887e+22,3.2395886969049965e+23,0.0,3.981071705534985e+23,-1.6856984491562117e-16,0.1862521108572564,0.8137478891427438,0.0,1.6856984491562117e-16,True,False,False,3.9810717055349855e+23
8.912509381337441e+23,131072,32.2144,18.340756097833378,1508.4562458008422,2.1318414356500703,18.340754515122686,1508.456375972686,2.1318414356500703,0.0,8.629474267754836e-08,,,,False,False,False,1.659973685309199e+23,7.252535696028243e+23,0.0,8.912509381337441e+23,0.0,0.1862521108572564,0.8137478891427438,0.0,0.0,True,False,False,8.912509381337441e+23
1.9952623149688828e+24,131072,32.2144,26.390637964137557,2346.929609292319,2.097910738056224,26.39064160368762,2346.9292856257734,2.0979107380562234,2.116816515565979e-16,1.3791063199119648e-07,,,,False,False,False,3.7162181787689044e+23,1.623640497091993e+24,0.0,1.995262314968883e+24,1.3453642360011516e-16,0.1862521108572564,0.8137478891427438,0.0,0.0,True,False,False,1.9952623149688828e+24
4.4668359215096164e+24,131072,32.2144,37.97368110103148,3651.465941286659,2.067928409837032,37.97368116344513,3651.4659352850995,2.067928409837032,0.0,1.6436027709530419e-09,,,,False,False,False,8.319576192341839e+23,3.634878302275432e+24,0.0,4.4668359215096154e+24,-2.4038085187537335e-16,0.1862521108572564,0.8137478891427438,0.0,2.4038085187537335e-16,True,False,False,4.4668359215096164e+24
1e+25,131072,32.2144,54.64060466671561,5681.1264563326995,2.041434996226628,54.640598844004565,5681.1270617352475,2.041434996226628,0.0,1.0656382193741969e-07,,,,False,False,False,1.862521108572564e+24,8.137478891427436e+24,0.0,9.999999999999999e+24,-2.1474836479999998e-16,0.1862521108572564,0.8137478891427438,0.0,2.1474836479999998e-16,True,False,False,1e+25
