dataset,kind,variant,mode,target,n,spearman,regret,expected_regret_random_pick,rmse_uncalibrated,mae_uncalibrated,y_min,y_max,y_range,topk1_hit,topk3_hit,topk5_hit,topk10_hit,note
est_70b,extrapolation,forest_entropy,entropy,pubmed_central,63,0.6266321044546851,0.0,0.5998380952380952,3.8852029358714733,3.826398351330095,0.7569,1.7529,0.9959999999999999,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_entropy,entropy,wikipedia_en,63,0.23094278033794163,0.24409999999999998,0.47893174603174615,4.2771593894578865,4.262921506252455,1.0555,2.0438,0.9883,False,False,False,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_entropy,entropy,dm_mathematics,63,0.8134120583717358,0.0015999999999999903,0.5587206349206348,3.246770250443948,3.020462246252659,0.4964,1.5436,1.0472000000000001,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_entropy,entropy,github,63,0.6979166666666666,0.0,0.5532873015873014,4.044473399885392,3.957331106465999,0.8524,1.8061,0.9537,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_entropy,entropy,stackexchange,63,0.5153431661177325,0.11450000000000005,0.37054444444444434,3.949307745277729,3.8922040870998087,1.0106,1.6667,0.6561000000000001,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_entropy,entropy,gutenberg_pg_19,63,0.3257488479262673,0.0646000000000001,0.4426777777777783,3.9857776802223355,3.972653846172164,0.981,1.7654,0.7844000000000001,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_entropy,entropy,pile_cc,63,0.03369815668202765,0.10089999999999999,0.4273761904761908,4.213603051361451,4.203686671863278,1.0931,1.9606,0.8674999999999999,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_entropy,entropy,ubuntu_irc,63,0.4863249607320337,0.10440000000000005,0.5303634920634919,5.029060497131843,4.957220974933818,1.2435,2.353,1.1095000000000002,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_entropy,entropy,hackernews,63,-0.1149673579109063,0.4953000000000001,0.3414634920634916,3.994301274079752,3.98064767808806,1.0934,1.8547,0.7613000000000001,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_entropy,entropy,pubmed_abstracts,63,0.22119815668202766,0.0,0.5275063492063492,4.009320509887287,3.9920972680244544,0.9056,1.7891,0.8835,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_entropy,entropy,uspto_backgrounds,63,0.3304370785580874,0.0,0.5107650793650792,3.797226856693277,3.7834513271350163,0.8482,1.7756,0.9274000000000001,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_entropy,entropy,__composite_equal_v__,63,-0.7955549155145929,0.40721538461538453,0.22425360195360122,3.982100572279879,3.958559193118272,1.190292307692308,1.6167,0.42640769230769204,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_equal,equal,arxiv,63,0.7905625960061444,0.06290000000000007,0.5348730158730162,3.8944485451918998,3.7916625093868257,0.8006,1.7909,0.9903,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_equal,equal,freelaw,63,0.699260752688172,0.0,0.6494492063492061,3.8486715595411902,3.8179057960619156,0.7261,1.9874,1.2613,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_equal,equal,pubmed_central,63,0.6297043010752689,0.0,0.5998380952380952,3.8862567045580105,3.827312882013602,0.7569,1.7529,0.9959999999999999,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_equal,equal,wikipedia_en,63,0.21366167434715821,0.24409999999999998,0.47893174603174615,4.2742432413060945,4.260180554781947,1.0555,2.0438,0.9883,False,False,False,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_equal,equal,dm_mathematics,63,0.8146121351766513,0.0,0.5587206349206348,3.2485756048247945,3.0211121660866858,0.4964,1.5436,1.0472000000000001,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_equal,equal,github,63,0.7007488479262672,0.0,0.5532873015873014,4.050066226135538,3.9614211411831546,0.8524,1.8061,0.9537,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_equal,equal,stackexchange,63,0.5027662102681822,0.11450000000000005,0.37054444444444434,3.9544185182736005,3.8967975123362213,1.0106,1.6667,0.6561000000000001,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_equal,equal,gutenberg_pg_19,63,0.32214861751152074,0.0646000000000001,0.4426777777777783,3.98267903937342,3.9697796625630617,0.981,1.7654,0.7844000000000001,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_equal,equal,pile_cc,63,0.02126536098310292,0.10089999999999999,0.4273761904761908,4.21346910417237,4.203607809419564,1.0931,1.9606,0.8674999999999999,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_equal,equal,ubuntu_irc,63,0.4873330373459289,0.10440000000000005,0.5303634920634919,5.031156212332128,4.958552805319408,1.2435,2.353,1.1095000000000002,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_equal,equal,hackernews,63,-0.12932027649769584,0.4953000000000001,0.3414634920634916,3.9943890987796826,3.980787881059273,1.0934,1.8547,0.7613000000000001,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_equal,equal,pubmed_abstracts,63,0.21999807987711215,0.0,0.5275063492063492,4.010687488577996,3.9933286218755577,0.9056,1.7891,0.8835,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_equal,equal,uspto_backgrounds,63,0.32722079552425404,0.0,0.5107650793650792,3.795569469674385,3.7817237419921943,0.8482,1.7756,0.9274000000000001,True,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,forest_equal,equal,__composite_equal_v__,63,-0.7952668970814132,0.40721538461538453,0.22425360195360122,3.9825591936809555,3.958782544929185,1.190292307692308,1.6167,0.42640769230769204,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,train_mean,-,arxiv,63,,0.9878,0.6502952380952383,3.3591125201142984,3.345167482050792,1.0486,2.3615,1.3129,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,train_mean,-,freelaw,63,,0.5789000000000001,0.7707428571428568,3.5503212807457696,3.536931334080973,0.9749,2.4423,1.4674,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,train_mean,-,pubmed_central,63,,0.8831,0.7131380952380946,3.4604298922286008,3.4513919703304414,1.0114,2.1906,1.1791999999999998,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,train_mean,-,wikipedia_en,63,,0.24290000000000012,0.5561936507936507,3.869769852450882,3.8629042871821726,1.3918,2.5116,1.1198000000000001,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,train_mean,-,dm_mathematics,63,,1.0614,0.7211063492063489,2.5816294675514846,2.546669321456918,0.6258,1.9448,1.319,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,train_mean,-,github,63,,0.8073000000000001,0.6725555555555556,3.502294724592176,3.491661288989005,1.1153,2.2485,1.1332,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,train_mean,-,stackexchange,63,,0.44809999999999994,0.4341111111111111,3.494560854773397,3.4894421741940915,1.3223,2.0749,0.7525999999999999,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,train_mean,-,gutenberg_pg_19,63,,0.06570000000000009,0.502990476190476,3.644752894642707,3.6384735718345356,1.3043,2.2052,0.9009,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,train_mean,-,pile_cc,63,,0.030899999999999928,0.4624015873015874,3.8037072213514715,3.797892116485441,1.4675,2.4014,0.9339000000000002,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,train_mean,-,ubuntu_irc,63,,0.4542999999999999,0.615215873015873,4.309724791281234,4.298571014349707,1.6397,2.9153,1.2755999999999998,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,train_mean,-,hackernews,63,,0.06750000000000012,0.38035873015873034,3.5856681350197723,3.5815559285337484,1.4418,2.2718,0.8299999999999998,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,train_mean,-,pubmed_abstracts,63,,0.4979,0.6093492063492063,3.626481568511646,3.6201124829233167,1.2101,2.2223,1.0122000000000002,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,train_mean,-,uspto_backgrounds,63,,0.4425000000000001,0.5972079365079366,3.460060725665765,3.4527984511475007,1.1278,2.1819,1.0541000000000003,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_10b,extrapolation,train_mean,-,__composite_equal_v__,63,,0.11350769230769253,0.1994589743589743,3.548499724940691,3.5471978018122026,1.5979999999999999,1.9867230769230768,0.38872307692307695,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,train_mean,-,arxiv,63,,0.7535000000000001,0.5348730158730162,3.7163006722773124,3.7085897042730136,0.8006,1.7909,0.9903,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,train_mean,-,freelaw,63,,0.4597,0.6494492063492061,3.915680219162878,3.9070249848746235,0.7261,1.9874,1.2613,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,train_mean,-,pubmed_central,63,,0.6889,0.5998380952380952,3.824646498991193,3.8191919703304413,0.7569,1.7529,0.9959999999999999,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,train_mean,-,wikipedia_en,63,,0.19199999999999995,0.47893174603174615,4.281536189080304,4.276466191944078,1.0555,2.0438,0.9883,False,False,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,train_mean,-,dm_mathematics,63,,0.7912000000000001,0.5587206349206348,2.856791098887266,2.8384550357426326,0.4964,1.5436,1.0472000000000001,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,train_mean,-,github,63,,0.6148,0.5532873015873014,3.879895939912897,3.873829542957258,0.8524,1.8061,0.9537,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,train_mean,-,stackexchange,63,,0.3405,0.37054444444444434,3.867822672489859,3.864708840860758,1.0106,1.6667,0.6561000000000001,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,train_mean,-,gutenberg_pg_19,63,,0.0646000000000001,0.4426777777777783,4.026681450232049,4.022086270247235,0.981,1.7654,0.7844000000000001,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,train_mean,-,pile_cc,63,,0.0504,0.4273761904761908,4.211857425752235,4.207317513310838,1.0931,1.9606,0.8674999999999999,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,train_mean,-,ubuntu_irc,63,,0.3546,0.5303634920634919,4.7864993083621465,4.779623395302088,1.2435,2.353,1.1095000000000002,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,train_mean,-,hackernews,63,,0.05840000000000001,0.3414634920634916,3.9721269702002804,3.968851166628987,1.0934,1.8547,0.7613000000000001,False,True,True,True,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,train_mean,-,pubmed_abstracts,63,,0.39790000000000014,0.5275063492063492,4.011066197943559,4.006455340066174,0.9056,1.7891,0.8835,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,train_mean,-,uspto_backgrounds,63,,0.35019999999999996,0.5107650793650792,3.8239742069080513,3.818841308290358,0.8482,1.7756,0.9274000000000001,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
est_70b,extrapolation,train_mean,-,__composite_equal_v__,63,,0.11586153846153824,0.22425360195360122,3.931490813763567,3.9301108665252684,1.190292307692308,1.6167,0.42640769230769204,False,False,False,False,estimated/semi_synthetic — 仅一致性诊断
