logC,C,cost,ell,N,D,Q,L,N_over_D,tokens_per_param,Q_at_bound,share_train,share_attn,share_quality
24.5,3.16228e+24,幂函数型,2048,6.8195e+10,7.15788e+12,1,1.87748,0.00952726,104.962,False,0.926164,0.0632261,0.0106102
24.6,3.98107e+24,幂函数型,2048,7.55756e+10,8.13964e+12,1,1.87093,0.00928488,107.702,False,0.927124,0.0632917,0.009584
24.7,5.01187e+24,幂函数型,2048,8.37646e+10,9.25408e+12,1,1.86461,0.00905165,110.477,False,0.927994,0.063351,0.00865515
24.8,6.30957e+24,幂函数型,2048,9.28507e+10,1.0519e+13,1,1.85852,0.00882692,113.29,False,0.92878,0.0634047,0.0078148
24.9,7.94328e+24,幂函数型,2048,1.02932e+11,1.19548e+13,1,1.85264,0.0086101,116.143,False,0.929492,0.0634533,0.00705479
25,1e+25,幂函数型,2048,1.14118e+11,1.35844e+13,1,1.84697,0.00840067,119.038,False,0.930135,0.0634972,0.00636769
19,1e+19,幂函数型,8192,1.47083e+08,8.90095e+09,0.5,3.19401,0.0165244,60.5166,True,0.785505,0.214495,0
19.1,1.25893e+19,幂函数型,8192,1.73035e+08,9.19051e+09,0.518219,3.14157,0.0188276,53.1136,False,0.757923,0.206964,0.035113
19.2,1.58489e+19,幂函数型,8192,2.10301e+08,9.02752e+09,0.551268,3.08973,0.0232955,42.9267,False,0.718721,0.196259,0.0850203
19.3,1.99526e+19,幂函数型,8192,2.50068e+08,9.2019e+09,0.581244,3.03878,0.0271757,36.7976,False,0.69197,0.188954,0.119077
19.4,2.51189e+19,幂函数型,8192,2.93096e+08,9.60984e+09,0.608961,2.98902,0.0304995,32.7874,False,0.672785,0.183715,0.143499
19.5,3.16228e+19,幂函数型,8192,3.40715e+08,1.01766e+10,0.635866,2.94061,0.0334804,29.8682,False,0.657875,0.179644,0.162481
19.6,3.98107e+19,幂函数型,8192,3.9382e+08,1.08815e+10,0.662453,2.89362,0.0361918,27.6305,False,0.645858,0.176362,0.17778
19.7,5.01187e+19,幂函数型,8192,4.52575e+08,1.17478e+10,0.688228,2.84809,0.0385241,25.9578,False,0.636502,0.173807,0.189691
19.8,6.30957e+19,幂函数型,8192,5.18891e+08,1.27348e+10,0.714568,2.80405,0.040746,24.5423,False,0.628375,0.171588,0.200036
19.9,7.94328e+19,幂函数型,8192,5.93109e+08,1.38757e+10,0.740908,2.7615,0.0427445,23.3948,False,0.621642,0.16975,0.208609
20,1e+20,幂函数型,8192,6.75739e+08,1.52002e+10,0.76693,2.72041,0.0444559,22.4942,False,0.616283,0.168286,0.215431
20.1,1.25893e+20,幂函数型,8192,7.69227e+08,1.66772e+10,0.793835,2.68078,0.0461244,21.6805,False,0.611407,0.166955,0.221639
20.2,1.58489e+20,幂函数型,8192,8.74515e+08,1.83385e+10,0.821305,2.64256,0.0476874,20.9699,False,0.607131,0.165787,0.227081
20.3,1.99526e+20,幂函数型,8192,9.92104e+08,2.02356e+10,0.848739,2.60572,0.0490277,20.3966,False,0.603704,0.164851,0.231445
20.4,2.51189e+20,幂函数型,8192,1.12436e+09,2.23675e+10,0.876739,2.57024,0.0502677,19.8935,False,0.600722,0.164037,0.235241
20.5,3.16228e+20,幂函数型,8192,1.27358e+09,2.47472e+10,0.905586,2.53607,0.0514637,19.4312,False,0.598004,0.163295,0.238701
20.6,3.98107e+20,幂函数型,8192,1.4408e+09,2.74364e+10,0.93475,2.50318,0.0525143,19.0424,False,0.595775,0.162686,0.241538
20.7,5.01187e+20,幂函数型,8192,1.62975e+09,3.04274e+10,0.964974,2.47152,0.0535619,18.67,False,0.593657,0.162108,0.244235
20.8,6.30957e+20,幂函数型,8192,1.84145e+09,3.38045e+10,0.995551,2.44106,0.0544736,18.3575,False,0.591953,0.161643,0.246405
20.9,7.94328e+20,幂函数型,8192,2.00903e+09,3.96504e+10,1,2.41184,0.0506685,19.7361,False,0.601708,0.164306,0.233986
21,1e+21,幂函数型,8192,2.18135e+09,4.68395e+10,1,2.38396,0.0465708,21.4727,False,0.613039,0.167401,0.21956
21.1,1.25893e+21,幂函数型,8192,2.37103e+09,5.522e+10,1,2.35734,0.0429378,23.2895,False,0.624,0.170393,0.205607
21.2,1.58489e+21,幂函数型,8192,2.57998e+09,6.49695e+10,1,2.33192,0.0397106,25.1822,False,0.634566,0.173279,0.192155
21.3,1.99526e+21,幂函数型,8192,2.81034e+09,7.6289e+10,1,2.30762,0.036838,27.1459,False,0.644721,0.176052,0.179227
21.4,2.51189e+21,幂函数型,8192,3.06447e+09,8.94064e+10,1,2.28438,0.0342757,29.1752,False,0.654448,0.178708,0.166844
21.5,3.16228e+21,幂函数型,8192,3.34501e+09,1.04579e+11,1,2.26214,0.0319853,31.2643,False,0.663736,0.181244,0.15502
21.6,3.98107e+21,幂函数型,8192,3.65489e+09,1.221e+11,1,2.24085,0.0299336,33.4073,False,0.672576,0.183658,0.143766
21.7,5.01187e+21,幂函数型,8192,3.99736e+09,1.42298e+11,1,2.22046,0.0280915,35.598,False,0.680963,0.185948,0.133088
21.8,6.30957e+21,幂函数型,8192,4.37604e+09,1.65547e+11,1,2.20093,0.0264338,37.8304,False,0.688897,0.188115,0.122988
21.9,7.94328e+21,幂函数型,8192,4.79494e+09,1.9227e+11,1,2.18219,0.0249386,40.0985,False,0.696379,0.190158,0.113463
22,1e+22,幂函数型,8192,5.25851e+09,2.22945e+11,1,2.16422,0.0235866,42.3969,False,0.703415,0.192079,0.104505
22.1,1.25893e+22,幂函数型,8192,5.77172e+09,2.58113e+11,1,2.14698,0.0223612,44.7203,False,0.710013,0.193881,0.0961062
22.2,1.58489e+22,幂函数型,8192,6.34004e+09,2.98388e+11,1,2.13043,0.0212476,47.064,False,0.716183,0.195566,0.0882515
22.3,1.99526e+22,幂函数型,8192,6.96957e+09,3.44463e+11,1,2.11453,0.0202332,49.4238,False,0.721938,0.197137,0.0809252
22.4,2.51189e+22,幂函数型,8192,7.66708e+09,3.97125e+11,1,2.09925,0.0193064,51.7962,False,0.727292,0.198599,0.0741087
22.5,3.16228e+22,幂函数型,8192,8.44007e+09,4.57267e+11,1,2.08457,0.0184577,54.1781,False,0.732262,0.199956,0.0677814
22.6,3.98107e+22,幂函数型,8192,9.29687e+09,5.25896e+11,1,2.07045,0.0176781,56.5671,False,0.736865,0.201213,0.0619215
22.7,5.01187e+22,幂函数型,8192,1.02467e+10,6.04161e+11,1,2.05688,0.0169602,58.9614,False,0.741119,0.202375,0.0565059
22.8,6.30957e+22,幂函数型,8192,1.12998e+10,6.93358e+11,1,2.04382,0.0162973,61.36,False,0.745043,0.203446,0.0515109
22.9,7.94328e+22,幂函数型,8192,1.24676e+10,7.94961e+11,1,2.03125,0.0156833,63.762,False,0.748655,0.204433,0.0469124
23,1e+23,幂函数型,8192,1.37627e+10,9.10642e+11,1,2.01915,0.0151132,66.1672,False,0.751975,0.205339,0.0426863
23.1,1.25893e+23,幂函数型,8192,1.51991e+10,1.04229e+12,1,2.0075,0.0145823,68.5761,False,0.75502,0.206171,0.0388089
23.2,1.58489e+23,幂函数型,8192,1.67922e+10,1.19207e+12,1,1.99628,0.0140866,70.9893,False,0.75781,0.206933,0.0352568
23.3,1.99526e+23,幂函数型,8192,1.85594e+10,1.3624e+12,1,1.98548,0.0136225,73.4078,False,0.760363,0.20763,0.0320072
23.4,2.51189e+23,幂函数型,8192,2.05197e+10,1.55607e+12,1,1.97507,0.0131869,75.8329,False,0.762695,0.208267,0.0290382
23.5,3.16228e+23,幂函数型,8192,2.26943e+10,1.7762e+12,1,1.96504,0.0127769,78.2664,False,0.764823,0.208848,0.026329
23.6,3.98107e+23,幂函数型,8192,2.51068e+10,2.02637e+12,1,1.95537,0.01239,80.71,False,0.766763,0.209377,0.0238594
23.7,5.01187e+23,幂函数型,8192,2.77832e+10,2.31061e+12,1,1.94606,0.0120242,83.1657,False,0.76853,0.20986,0.0216107
23.8,6.30957e+23,幂函数型,8192,3.07525e+10,2.63351e+12,1,1.93707,0.0116774,85.6356,False,0.770137,0.210299,0.0195649
23.9,7.94328e+23,幂函数型,8192,3.40469e+10,3.00028e+12,1,1.92841,0.0113479,88.1222,False,0.771597,0.210697,0.0177053
24,1e+24,幂函数型,8192,3.77018e+10,3.41683e+12,1,1.92007,0.0110342,90.6276,False,0.772924,0.21106,0.0160164
24.1,1.25893e+24,幂函数型,8192,4.1757e+10,3.88984e+12,1,1.91201,0.0107349,93.1543,False,0.774128,0.211389,0.0144835
24.2,1.58489e+24,幂函数型,8192,4.62562e+10,4.42694e+12,1,1.90425,0.0104488,95.7047,False,0.77522,0.211687,0.0130932
24.3,1.99526e+24,幂函数型,8192,5.12482e+10,5.03674e+12,1,1.89676,0.0101749,98.2813,False,0.77621,0.211957,0.0118329
24.4,2.51189e+24,幂函数型,8192,5.67869e+10,5.72903e+12,1,1.88954,0.00991213,100.886,False,0.777107,0.212202,0.0106911
24.5,3.16228e+24,幂函数型,8192,6.29323e+10,6.51493e+12,1,1.88257,0.0096597,103.523,False,0.777919,0.212424,0.0096572
24.6,3.98107e+24,幂函数型,8192,6.97508e+10,7.40703e+12,1,1.87585,0.00941683,106.193,False,0.778654,0.212624,0.00872139
24.7,5.01187e+24,幂函数型,8192,7.73162e+10,8.41964e+12,1,1.86936,0.00918284,108.899,False,0.779319,0.212806,0.00787472
24.8,6.30957e+24,幂函数型,8192,8.57104e+10,9.56898e+12,1,1.8631,0.00895711,111.643,False,0.779921,0.21297,0.00710897
24.9,7.94328e+24,幂函数型,8192,9.50242e+10,1.08735e+13,1,1.85707,0.00873909,114.428,False,0.780464,0.213119,0.00641666
25,1e+25,幂函数型,8192,1.05358e+11,1.2354e+13,1,1.85124,0.00852829,117.257,False,0.780956,0.213253,0.00579093
19,1e+19,幂函数型,32768,1.42711e+08,4.98281e+09,0.570016,3.30972,0.0286407,34.9153,False,0.426662,0.466028,0.10731
19.1,1.25893e+19,幂函数型,32768,1.68128e+08,5.1592e+09,0.598616,3.25024,0.032588,30.6861,False,0.413404,0.451547,0.135049
19.2,1.58489e+19,幂函数型,32768,1.95985e+08,5.43794e+09,0.625768,3.1923,0.0360403,27.7467,False,0.403467,0.440694,0.15584
19.3,1.99526e+19,幂函数型,32768,2.26811e+08,5.80193e+09,0.652108,3.13601,0.0390924,25.5804,False,0.39572,0.432232,0.172047
19.4,2.51189e+19,幂函数型,32768,2.61343e+08,6.23663e+09,0.678448,3.08145,0.0419044,23.8638,False,0.389324,0.425246,0.185429
