functional,omega,C,cost_form,ell,q0_mode,kappa,candidate,source,trust_status,in_trust_box,in_trust_l1,N_B,D_B,Q,Q0,h,h_true,L_pred,c_quality,u,budget_residual,budget_residual_rel,boundary_n_lower,boundary_n_upper,boundary_q_lower,boundary_q_upper,n_evals,C_train,C_attn,C_quality,used,unused,share_train,share_attn,share_quality,share_unused,D_used,aliases,Q_cand,N_in_support,D_in_support,extrapolation,regime,train_the_pile_arxiv,train_the_pile_freelaw,train_the_pile_nih_exporter,train_the_pile_pubmed_central,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,train_the_pile_github,train_the_pile_philpapers,train_the_pile_stackexchange,train_the_pile_enron_emails,train_the_pile_gutenberg_pg_19,train_the_pile_pile_cc,train_the_pile_ubuntu_irc,train_the_pile_europarl,train_the_pile_hackernews,train_the_pile_pubmed_abstracts,train_the_pile_uspto_backgrounds
quality_linear,0.5,1e+24,logarithmic,8192,fixed_ref,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,205.06584566387923,637.8013008618383,1.0,0.41663254110330095,3788.5078766638335,3788.5078766638335,1.689909445553894,1511467178.400249,1567886422697.3752,-134217728.0,-1.3421772800000001e-16,False,False,False,True,35185,7.847475787605307e+23,2.1428840550687563e+23,9.64015732593651e+20,1.0000000000000001e+24,-134217728.0,0.7847475787605308,0.21428840550687564,0.0009640157325936509,-1.3421772800000001e-16,637801300861.8383,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,0.5,1e+24,logarithmic,8192,mixture,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,204.9651383345529,638.2186074843429,1.0,0.4871620101591301,3788.5078766638335,3788.5078766638335,1.6899094427487624,1255529360.3491168,1566861242014.998,0.0,0.0,False,False,False,True,35185,7.848753910242844e+23,2.1432330677569793e+23,8.013022000177211e+20,1e+24,0.0,0.7848753910242844,0.21432330677569794,0.0008013022000177211,0.0,638218607484.3429,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,0.5,1e+24,logarithmic,32768,fixed_ref,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,163.792244160332,485.98095986559656,1.0,0.41663254110330095,3788.5078766638335,3788.5078766638335,1.6899183078507412,1511467178.400249,2057693783469.544,0.0,0.0,False,False,False,True,35185,4.775994722134697e+23,5.21665983516366e+23,7.345442701642979e+20,1e+24,0.0,0.4775994722134697,0.521665983516366,0.0007345442701642979,0.0,485980959865.59656,lp_vertex_box,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,0.5,1e+24,logarithmic,32768,mixture,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,163.792244160332,486.0414141372749,1.0,0.4871620101591301,3788.5078766638335,3788.5078766638335,1.6899183055444895,1255529360.3491168,2057437845651.493,0.0,0.0,False,False,False,True,35185,4.7765888385843344e+23,5.217308768757716e+23,6.102392657949529e+20,1e+24,0.0,0.47765888385843347,0.5217308768757716,0.0006102392657949529,0.0,486041414137.2749,lp_vertex_box,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,0.5,1e+24,logarithmic,131072,fixed_ref,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,106.98757241360647,290.01883475629586,1.0,0.41663254110330095,3788.5078766638335,3788.5078766638335,1.6899370958547741,1511467178.400249,3448051919939.2847,0.0,0.0,False,False,False,True,35185,1.861704665087938e+23,8.133911795413543e+23,4.3835394985202654e+20,1e+24,0.0,0.18617046650879382,0.8133911795413543,0.00043835394985202656,0.0,290018834756.29584,lp_vertex_box,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,0.5,1e+24,logarithmic,131072,mixture,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,106.98757241360647,290.04036352080107,1.0,0.4871620101591301,3788.5078766638335,3788.5078766638335,1.689937094264571,1255529360.3491168,3447795982121.2334,-134217728.0,-1.3421772800000001e-16,False,False,False,True,35185,1.8618428637030272e+23,8.134515594376106e+23,3.641541920866967e+20,1.0000000000000001e+24,-134217728.0,0.18618428637030274,0.8134515594376107,0.00036415419208669675,-1.3421772800000001e-16,290040363520.8011,lp_vertex_box,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,1.0,1e+19,exponential,2048,fixed_ref,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,51.2829894105414,0.03006470493964832,1.0,0.41663254110330095,14352791.931543907,14352791.931543907,1.6899778717652205,3912487936.8349757,332615936862.6411,2048.0,2.048e-16,False,False,False,True,35185,9.250847670306218e+18,6.315245342929046e+17,1.1762779540087696e+17,9.999999999999998e+18,2048.0,0.9250847670306218,0.06315245342929046,0.011762779540087696,2.048e-16,30064704.93964832,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,1.0,1e+19,exponential,2048,mixture,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,51.25780446135238,0.030085109572380878,1.0,0.4871620101591301,14352791.931543907,14352791.931543907,1.6899778663950051,3848323182.263386,332390346657.74756,-2048.0,-2.048e-16,False,False,False,True,35185,9.25257998195676e+18,6.316427934349147e+17,1.1577722460832742e+17,1.0000000000000002e+19,-2048.0,0.925257998195676,0.06316427934349148,0.011577722460832742,-2.048e-16,30085109.572380878,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,1.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,49.83028066810549,0.029093859706050242,1.0,0.41663254110330095,14352791.931543907,14352791.931543907,1.689979583461657,3912487936.8349757,343715137868.7799,0.0,0.0,False,False,False,True,35185,8.698531169225811e+18,1.1876394556382973e+18,1.1382937513589075e+17,1e+19,0.0,0.869853116922581,0.11876394556382973,0.011382937513589075,0.0,29093859.706050243,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,1.0,1e+19,exponential,4096,mixture,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,49.83028066810549,0.029099291962943516,1.0,0.4871620101591301,14352791.931543907,14352791.931543907,1.6899795782184137,3848323182.263386,343650973114.2083,0.0,0.0,False,False,False,True,35185,8.700155314539729e+18,1.1878612056118244e+18,1.1198347984844616e+17,1e+19,0.0,0.8700155314539729,0.11878612056118244,0.011198347984844616,0.0,29099291.962943517,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,1.0,1e+19,exponential,8192,fixed_ref,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,47.30205404974613,0.027380419621288895,1.0,0.41663254110330095,14352791.931543907,14352791.931543907,1.6899827614325644,3912487936.8349757,365224497590.41583,0.0,0.0,False,False,False,True,35185,7.770900532985622e+18,2.121973905540607e+18,1.0712556147377248e+17,1e+19,0.0,0.7770900532985622,0.2121973905540607,0.010712556147377247,0.0,27380419.621288896,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,1.0,1e+19,exponential,8192,mixture,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,47.30205404974613,0.027385230817213228,1.0,0.4871620101591301,14352791.931543907,14352791.931543907,1.6899827564135899,3848323182.263386,365160332835.84424,0.0,0.0,False,False,False,True,35185,7.772266009683561e+18,2.1223467717109245e+18,1.0538721860551534e+17,1e+19,0.0,0.7772266009683562,0.21223467717109246,0.010538721860551534,0.0,27385230.817213226,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
quality_linear,1.0,1e+19,exponential,32768,fixed_ref,0.8047071577351047,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,37.68888881842046,0.020962439135211824,1.0,0.41663254110330095,14352791.931543907,14352791.931543907,1.6899973592658633,3912487936.8349757,477043722607.758,0.0,0.0,False,False,False,True,35185,4.740306227579426e+18,5.177678482177421e+18,8.201529024315366e+16,1e+19,0.0,0.47403062275794255,0.5177678482177421,0.008201529024315366,0.0,20962439.135211825,lp_vertex_box,0.4871620101591301,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
