functional,omega,C,cost_form,ell,q0_mode,argmin_L_candidate,L_min,argmax_h_candidate,h_max,h_min,h_identifiable,argmax_Q_candidate,Q_cand_max,L_spread,n_tied_at_L_min,argmin_L_is_argmax_h,argmax_h_is_argmax_Q
mixture_l1,0.5,1e+19,power,2048,mixture,reference_p0,1.6923142614993059,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.004838778757880746,1,True,False
mixture_l1,0.5,1e+19,power,4096,fixed_ref,reference_p0,1.6923383070141473,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.005029861872721364,1,True,False
mixture_l1,0.5,1e+19,power,4096,mixture,reference_p0,1.6923383070141473,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0048850103274253875,1,True,False
mixture_l1,0.5,1e+19,power,8192,fixed_ref,reference_p0,1.6923829409505353,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.00511822280814056,1,True,False
mixture_l1,0.5,1e+19,power,8192,mixture,reference_p0,1.6923829409505353,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.00497082661917414,1,True,False
mixture_l1,0.5,1e+19,power,32768,fixed_ref,reference_p0,1.6925878289987635,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.005523835689636991,1,True,False
mixture_l1,0.5,1e+19,power,32768,mixture,reference_p0,1.6925878289987635,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.005364758549215365,1,True,False
mixture_l1,0.5,1e+19,power,131072,fixed_ref,reference_p0,1.6930221433704056,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.006383639437484323,1,True,False
mixture_l1,0.5,1e+19,power,131072,mixture,reference_p0,1.6930221433704056,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.006199801385812442,1,True,False
mixture_l1,0.5,1e+22,exponential,2048,fixed_ref,reference_p0,1.690630005622433,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0017646057607731969,1,True,False
mixture_l1,0.5,1e+22,exponential,2048,mixture,reference_p0,1.690630005622433,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0017149153598252642,1,True,False
mixture_l1,0.5,1e+22,exponential,4096,fixed_ref,reference_p0,1.690637236516379,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0017821880767825427,1,True,False
mixture_l1,0.5,1e+22,exponential,4096,mixture,reference_p0,1.690637236516379,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.001732022915083009,1,True,False
mixture_l1,0.5,1e+22,exponential,8192,fixed_ref,reference_p0,1.690650647113936,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0018148364342478462,1,True,False
mixture_l1,0.5,1e+22,exponential,8192,mixture,reference_p0,1.690650647113936,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0017637900092224434,1,True,False
mixture_l1,0.5,1e+22,exponential,32768,fixed_ref,reference_p0,1.6907120322117328,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.001964880780771505,1,True,False
mixture_l1,0.5,1e+22,exponential,32768,mixture,reference_p0,1.6907120322117328,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.001909788982006777,1,True,False
mixture_l1,0.5,1e+22,exponential,131072,fixed_ref,reference_p0,1.690841381768011,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0022837118160699,1,True,False
mixture_l1,0.5,1e+22,exponential,131072,mixture,reference_p0,1.690841381768011,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.002220044795610443,1,True,False
mixture_l1,0.5,1e+22,logarithmic,2048,fixed_ref,reference_p0,1.6906143089563717,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.001780302426834579,1,True,False
mixture_l1,0.5,1e+22,logarithmic,2048,mixture,reference_p0,1.6906143089563717,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0017306120258866464,1,True,False
mixture_l1,0.5,1e+22,logarithmic,4096,fixed_ref,reference_p0,1.6906211238650943,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0017983007280673036,1,True,False
mixture_l1,0.5,1e+22,logarithmic,4096,mixture,reference_p0,1.6906211238650943,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.00174813556636777,1,True,False
mixture_l1,0.5,1e+22,logarithmic,8192,fixed_ref,reference_p0,1.6906338137780765,reference_p0,1.0,0.0008148664492355904,True,slsqp_maxQ_nol1,0.48716201015913013,0.0018316697701072915,1,True,False
