Q,h,c_quality,u,budget_residual,budget_residual_rel,boundary_n_lower,boundary_n_upper,boundary_q_lower,boundary_q_upper,n_evals,C_train,C_attn,C_quality,used,unused,share_train,share_attn,share_quality,share_unused,D_used,functional,omega,C,cost_form,ell,q0_mode,kappa,candidate,aliases,source,trust_status,in_trust_box,in_trust_l1,h_true,Q0,Q_cand,N_in_support,D_in_support,extrapolation,regime,D_B,N_B,L_pred,train_the_pile_arxiv,train_the_pile_freelaw,train_the_pile_nih_exporter,train_the_pile_pubmed_central,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,train_the_pile_github,train_the_pile_philpapers,train_the_pile_stackexchange,train_the_pile_enron_emails,train_the_pile_gutenberg_pg_19,train_the_pile_pile_cc,train_the_pile_ubuntu_irc,train_the_pile_europarl,train_the_pile_hackernews,train_the_pile_pubmed_abstracts,train_the_pile_uspto_backgrounds
1.0,3788.5078766638335,1255529360.3491163,1327318845285.2297,2097152.0,2.097152e-16,False,False,False,True,35185,9.352103901230683e+21,6.384369596573479e+20,9.459139111969087e+18,9.999999999999998e+21,2097152.0,0.9352103901230683,0.06384369596573479,0.0009459139111969088,2.097152e-16,7533984796.133203,quality_linear,0.5,1e+22,logarithmic,2048,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,7.533984796133202,206.88706251948338,1.8177969015747664,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,1511467178.4002495,1374035933092.2817,2097152.0,2.097152e-16,False,False,False,True,35185,8.789007331141586e+21,1.1999924676118648e+21,1.1000201246547296e+19,9.999999999999998e+21,2097152.0,0.8789007331141586,0.11999924676118648,0.0011000201246547296,2.097152e-16,7277830047.351745,quality_linear,0.5,1e+22,logarithmic,4096,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,7.2778300473517445,201.27353148666728,1.8190229277659868,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,1255529360.3491163,1373105951905.625,0.0,0.0,False,False,False,True,35185,8.790640792471435e+21,1.2002154895321e+21,9.143717996463904e+18,1e+22,0.0,0.8790640792471436,0.12002154895321,0.0009143717996463904,0.0,7282759197.221301,quality_linear,0.5,1e+22,logarithmic,4096,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,7.282759197221301,201.17468655344848,1.8190192299700407,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,1511467178.4002495,1461991859269.7234,-2097152.0,-2.097152e-16,False,False,False,True,35185,7.846927306483093e+21,2.142734283156983e+21,1.0338410359926624e+19,1.0000000000000002e+22,-2097152.0,0.7846927306483092,0.21427342831569832,0.0010338410359926624,-2.097152e-16,6839983366.935491,quality_linear,0.5,1e+22,logarithmic,8192,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,6.839983366935491,191.20239737265965,1.82129172418131,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,1255529360.3491163,1461018683145.387,0.0,0.0,False,False,False,True,35185,7.848297926090124e+21,2.1431085536843433e+21,8.593520225532789e+18,1e+22,0.0,0.7848297926090124,0.21431085536843433,0.0008593520225532789,0.0,6844539440.434311,quality_linear,0.5,1e+22,logarithmic,8192,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,6.8445394404343105,191.10849834848108,1.8212881882261762,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,1511467178.4002495,1919156794048.1438,-2097152.0,-2.097152e-16,False,False,False,True,35185,4.775741293182999e+21,5.21638302316735e+21,7.875683649651467e+18,1.0000000000000002e+22,-2097152.0,0.4775741293182999,0.521638302316735,0.0007875683649651467,-2.097152e-16,5210621680.840706,quality_linear,0.5,1e+22,logarithmic,32768,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,5.210621680840706,152.756605823807,1.8317070996757538,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,1255529360.3491163,1917959105355.6897,0.0,0.0,False,False,False,True,35185,4.776376733154609e+21,5.217077093067008e+21,6.546173778383433e+18,1e+22,0.0,0.47763767331546086,0.5217077093067009,0.0006546173778383433,0.0,5213875505.518393,quality_linear,0.5,1e+22,logarithmic,32768,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,5.213875505518392,152.68158743271576,1.8317041923418158,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,1511467178.4002495,3215049026669.753,0.0,0.0,False,False,False,True,35185,1.8616454953233314e+21,8.133653278767322e+21,4.701225909347559e+18,1e+22,0.0,0.18616454953233313,0.8133653278767322,0.00047012259093475594,0.0,3110372475.5196996,quality_linear,0.5,1e+22,logarithmic,131072,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,3.1103724755196995,99.75469229572343,1.853787790271549,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,1255529360.3491163,3214793088851.7017,-2097152.0,-2.097152e-16,False,False,False,True,35185,1.8617937056351272e+21,8.134300819500247e+21,3.905474864628322e+18,1.0000000000000002e+22,-2097152.0,0.18617937056351272,0.8134300819500246,0.0003905474864628322,-2.097152e-16,3110620100.148318,quality_linear,0.5,1e+22,logarithmic,131072,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,3.110620100148318,99.75469229572343,1.8537857858245452,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,3912487936.8349757,10605988842209.816,0.0,0.0,False,False,False,True,35185,9.35750535868875e+23,6.38805699153152e+22,3.688942158098469e+20,1e+24,0.0,0.935750535868875,0.0638805699153152,0.00036889421580984686,0.0,94286352256.01883,quality_linear,0.5,1e+24,exponential,2048,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,94.28635225601883,1654.093290419524,1.7529158624132102,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,3848323182.263386,10605924677455.244,-268435456.0,-2.6843545600000003e-16,False,False,False,True,35185,9.357561970634715e+23,6.388095638619966e+22,3.628465503289565e+20,1.0000000000000003e+24,-268435456.0,0.9357561970634716,0.06388095638619966,0.0003628465503289565,-2.6843545600000003e-16,94286922678.76234,quality_linear,0.5,1e+24,exponential,2048,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,94.28692267876234,1654.093290419524,1.7529158037853623,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,3912487936.8349757,10972063670312.646,134217728.0,1.3421772800000001e-16,False,False,False,True,35185,8.795548571693162e+23,1.2008855649885065e+23,3.56586331833006e+20,9.999999999999998e+23,134217728.0,0.8795548571693161,0.12008855649885064,0.00035658633183300605,1.3421772800000001e-16,91140557514.78383,quality_linear,0.5,1e+24,exponential,4096,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,91.14055751478382,1608.4219823990807,1.7535187985977576,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,3848323182.263386,10971999505558.074,0.0,0.0,False,False,False,True,35185,8.7956000084632e+23,1.2008925878221758e+23,3.507403714622795e+20,1e+24,0.0,0.87956000084632,0.12008925878221759,0.00035074037146227955,0.0,91141090508.92967,quality_linear,0.5,1e+24,exponential,4096,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,91.14109050892968,1608.4219823990807,1.7535187413851985,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,3912487936.8349757,11677806087439.684,-134217728.0,-1.3421772800000001e-16,False,False,False,True,35185,7.852416452028303e+23,2.1442331858338617e+23,3.350362137836093e+20,1.0000000000000001e+24,-134217728.0,0.7852416452028302,0.21442331858338617,0.0003350362137836093,-1.3421772800000001e-16,85632523139.39102,quality_linear,0.5,1e+24,exponential,8192,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,85.63252313939103,1528.3166107434604,1.754637992679376,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,3848323182.263386,11677741922685.111,0.0,0.0,False,False,False,True,35185,7.852459598072955e+23,2.1442449675804552e+23,3.295434346590291e+20,1e+24,0.0,0.7852459598072955,0.21442449675804554,0.0003295434346590291,0.0,85632993657.56714,quality_linear,0.5,1e+24,exponential,8192,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,85.63299365756714,1528.3166107434604,1.7546379379783463,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,3912487936.8349757,15328246867127.145,0.0,0.0,False,False,False,True,35185,4.778285526404502e+23,5.2191620043074246e+23,2.552469288073427e+20,1e+24,0.0,0.4778285526404502,0.5219162004307425,0.0002552469288073427,0.0,65239032791.45336,quality_linear,0.5,1e+24,exponential,32768,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,65.23903279145337,1220.7123358391466,1.759775658582724,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,3848323182.263386,15328182702372.572,-134217728.0,-1.3421772800000001e-16,False,False,False,True,35185,4.778305528613768e+23,5.2191838520538657e+23,2.5106193323672502e+20,1.0000000000000001e+24,-134217728.0,0.4778305528613768,0.5219183852053866,0.000251061933236725,-1.3421772800000001e-16,65239305886.22323,quality_linear,0.5,1e+24,exponential,32768,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,65.23930588622324,1220.7123358391466,1.7597756136123583,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,3912487936.8349757,25702941436733.4,-134217728.0,-1.3421772800000001e-16,False,False,False,True,35185,1.862237596610039e+23,8.136240208762369e+23,1.522194627593649e+20,1.0000000000000001e+24,-134217728.0,0.1862237596610039,0.8136240208762369,0.00015221946275936489,-1.3421772800000001e-16,38906052930.224106,quality_linear,0.5,1e+24,exponential,131072,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,38.90605293022411,797.7497314491831,1.7706667072133753,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,3848323182.263386,25702877271978.824,-134217728.0,-1.3421772800000001e-16,False,False,False,True,35185,1.8622422455066226e+23,8.136260520101469e+23,1.4972343919094274e+20,1.0000000000000001e+24,-134217728.0,0.18622422455066226,0.8136260520101469,0.00014972343919094274,-1.3421772800000001e-16,38906150055.433525,quality_linear,0.5,1e+24,exponential,131072,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,38.90615005543353,797.7497314491831,1.770666676220223,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,4849345275.903549,10606925699548.885,0.0,0.0,False,False,False,True,35185,9.356678856475104e+23,6.387492766020337e+22,4.571866922863232e+20,1e+24,0.0,0.9356678856475104,0.06387492766020338,0.00045718669228632326,0.0,94278024408.38539,quality_linear,0.5,1e+24,power,2048,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,94.27802440838539,1654.093290419524,1.752916718398141,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,4718379892.712687,10606794734165.693,0.0,0.0,False,False,False,True,35185,9.356794386289957e+23,6.387571634373944e+22,4.4484502726485764e+20,1e+24,0.0,0.9356794386289957,0.06387571634373944,0.00044484502726485766,0.0,94279188488.3834,quality_linear,0.5,1e+24,power,2048,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,94.27918848838341,1654.093290419524,1.7529165987413662,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,4849345275.903549,10973000527651.715,0.0,0.0,False,False,False,True,35185,8.79479762174016e+23,1.2007830352882568e+23,4.419342971581299e+20,1e+24,0.0,0.8794797621740161,0.12007830352882568,0.00044193429715812986,0.0,91132776078.88766,quality_linear,0.5,1e+24,power,4096,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,91.13277607888766,1608.4219823990807,1.7535196339199768,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,4718379892.712687,10972869562268.523,0.0,0.0,False,False,False,True,35185,8.794902591004042e+23,1.2007973670917521e+23,4.300041904204694e+20,1e+24,0.0,0.8794902591004042,0.12007973670917521,0.00043000419042046943,0.0,91133863783.3275,quality_linear,0.5,1e+24,power,4096,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,91.1338637833275,1608.4219823990807,1.7535195171515032,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,4849345275.903549,11678742944778.752,-134217728.0,-1.3421772800000001e-16,False,False,False,True,35185,7.851786538858941e+23,2.1440611775444146e+23,4.1522835966447564e+20,1.0000000000000001e+24,-134217728.0,0.7851786538858941,0.21440611775444146,0.00041522835966447563,-1.3421772800000001e-16,85625653782.11983,quality_linear,0.5,1e+24,power,8192,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,85.62565378211983,1528.3166107434604,1.754638791334025,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,4718379892.712687,11678611979395.56,0.0,0.0,False,False,False,True,35185,7.851874589753568e+23,2.1440852213087078e+23,4.0401889377241655e+20,1e+24,0.0,0.7851874589753569,0.21440852213087078,0.00040401889377241656,0.0,85626613998.67453,quality_linear,0.5,1e+24,power,8192,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,85.62661399867453,1528.3166107434604,1.7546386796910791,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,4849345275.903549,15329183724466.213,0.0,0.0,False,False,False,True,35185,4.777993497034639e+23,5.218843030361035e+23,3.1634726043264326e+20,1e+24,0.0,0.47779934970346394,0.5218843030361036,0.00031634726043264325,0.0,65235045647.208565,quality_linear,0.5,1e+24,power,32768,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,65.23504564720857,1220.7123358391466,1.7597763151710113,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,4718379892.712687,15329052759083.021,0.0,0.0,False,False,False,True,35185,4.778034318327321e+23,5.2188876180983225e+23,3.078063574356788e+20,1e+24,0.0,0.47780343183273216,0.5218887618098322,0.0003078063574356788,0.0,65235602989.719215,quality_linear,0.5,1e+24,power,32768,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,65.23560298971921,1220.7123358391466,1.7597762233868033,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,4849345275.903549,25703878294072.465,-134217728.0,-1.3421772800000001e-16,False,False,False,True,35185,1.8621697216014698e+23,8.135943658324929e+23,1.8866200736026087e+20,1.0000000000000001e+24,-134217728.0,0.186216972160147,0.8135943658324929,0.00018866200736026087,-1.3421772800000001e-16,38904634878.79993,quality_linear,0.5,1e+24,power,131072,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,38.904634878799925,797.7497314491831,1.7706671597321315,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,4718379892.712687,25703747328689.273,-268435456.0,-2.6843545600000003e-16,False,False,False,True,35185,1.8621792097032647e+23,8.13598511247421e+23,1.835677822527558e+20,1.0000000000000003e+24,-268435456.0,0.18621792097032647,0.813598511247421,0.0001835677822527558,-2.6843545600000003e-16,38904833105.16551,quality_linear,0.5,1e+24,power,131072,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,38.904833105165515,797.7497314491831,1.7706670964742364,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,1511467178.4002495,10598381167990.898,134217728.0,1.3421772800000001e-16,False,False,False,True,35185,9.359623567557041e+23,6.389503022118942e+22,1.4261302310631781e+20,9.999999999999998e+23,134217728.0,0.9359623567557042,0.06389503022118942,0.00014261302310631781,1.3421772800000001e-16,94354032389.41696,quality_linear,0.5,1e+24,logarithmic,2048,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,94.35403238941696,1653.2809692980059,1.7529136683089213,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,1255529360.3491163,10598125230172.848,268435456.0,2.6843545600000003e-16,False,False,False,True,35185,9.359849596367007e+23,6.389657324453212e+22,1.1846711876687643e+20,9.999999999999997e+23,268435456.0,0.9359849596367008,0.06389657324453213,0.00011846711876687642,2.6843545600000003e-16,94356310977.81345,quality_linear,0.5,1e+24,logarithmic,2048,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,94.35631097781345,1653.2809692980059,1.7529134343341024,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,1511467178.4002495,10964276217651.578,0.0,0.0,False,False,False,True,35185,8.79747313054237e+23,1.201148331423385e+23,1.378538034245172e+20,1e+24,0.0,0.879747313054237,0.12011483314233849,0.0001378538034245172,0.0,91205290723.16536,quality_linear,0.5,1e+24,logarithmic,4096,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,91.20529072316536,1607.632090343908,1.7535166575341328,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,1255529360.3491163,10964020279833.527,0.0,0.0,False,False,False,True,35185,8.797678493723021e+23,1.201176370342983e+23,1.1451359339953535e+20,1e+24,0.0,0.8797678493723021,0.12011763703429831,0.00011451359339953535,0.0,91207419767.30305,quality_linear,0.5,1e+24,logarithmic,4096,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,91.20741976730305,1607.632090343908,1.7535164292088072,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,1511467178.4002495,11669672046424.074,0.0,0.0,False,False,False,True,35185,7.854030784212967e+23,2.1446740061424207e+23,1.2952096446132835e+20,1e+24,0.0,0.7854030784212968,0.21446740061424208,0.00012952096446132837,0.0,85692211059.72974,quality_linear,0.5,1e+24,logarithmic,8192,fixed_ref,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.41663254110330095,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,85.69221105972974,1527.5660582380701,1.7546359451688909,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
1.0,3788.5078766638335,1255529360.3491163,11669416108606.023,0.0,0.0,False,False,False,True,35185,7.854203041632112e+23,2.1447210439016753e+23,1.075914466211537e+20,1e+24,0.0,0.7854203041632113,0.21447210439016753,0.00010759144662115371,0.0,85694090492.02681,quality_linear,0.5,1e+24,logarithmic,8192,mixture,0.8047071577351047,lp_vertex_box,lp_vertex_box,analytic_lp_charnes_cooper,box_only,True,False,3788.5078766638335,0.4871620101591301,0.4871620101591301,False,True,N_above_support;Q_above_A_supported,upper_bound,85.69409049202682,1527.5660582380701,1.7546357268688018,0.0,0.0,0.0,0.11988006012024059,0.0,0.0,0.0,0.0,0.49689999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832199398797595
