functional,omega,C,cost_form,ell,q0_mode,start,success,L_pred,N_B,Q,h,Q0,Q_ge_Q0,n_iter,message,Q_cand,train_the_pile_arxiv,train_the_pile_freelaw,train_the_pile_nih_exporter,train_the_pile_pubmed_central,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,train_the_pile_github,train_the_pile_philpapers,train_the_pile_stackexchange,train_the_pile_enron_emails,train_the_pile_gutenberg_pg_19,train_the_pile_pile_cc,train_the_pile_ubuntu_irc,train_the_pile_europarl,train_the_pile_hackernews,train_the_pile_pubmed_abstracts,train_the_pile_uspto_backgrounds
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,0,False,1.8505914729051616,106.03576666857175,0.9999999999477263,913152.6684116999,0.41663254110330095,True,500,Iteration limit reached,0.47537191475536583,0.1130225233551824,0.09682482988476447,0.0058896784754784845,0.11375419011191648,0.05218096946047143,0.02546285381469515,2.1307631763612907e-10,0.005487695195321798,0.39943243009818774,0.0022110313216033425,3.815525599678341e-14,3.4658274248876975e-10,0.019599997143434255,0.012737063091327683,0.011650820315631522,0.06618116437215942,0.07556475280012856
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,1,False,1.8505914792138916,105.98952090189682,0.9999999999943767,913152.3585866177,0.41663254110330095,True,299,Positive directional derivative for linesearch,0.4753719133032508,0.1130225231383739,0.09682483092086089,0.005889678971852555,0.11375418939939898,0.05218098016020928,0.025462852463909138,4.2756196250724726e-15,0.005487695725336123,0.39943242400483014,0.002211030999939686,7.066940505116522e-16,9.440761862355298e-13,0.019599996642595846,0.012737062793943137,0.011650820652471151,0.06618116408081405,0.07556475004451611
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,2,False,1.8505914781726216,105.97669101874949,0.9999999998275665,913152.3950189756,0.41663254110330095,True,500,Iteration limit reached,0.47537191347400515,0.11302252318847593,0.09682483016419156,0.005889678671807853,0.11375418946434877,0.052180965682501274,0.025462852617714964,8.408500993554992e-11,0.005487695502807035,0.39943242422776915,0.0022110310452554474,4.0389195425587436e-15,1.2631618876923536e-08,0.019599996909545194,0.012737062989354937,0.011650821240444162,0.06618116409551363,0.07556475148456218
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,3,False,1.8505914809895487,106.04796604940962,0.9999999999991813,913152.4077809721,0.41663254110330095,True,500,Iteration limit reached,0.4753719135338192,0.11302252228766058,0.09682483106637135,0.005889678734021433,0.1137541895828893,0.052180895467973165,0.025462854094962652,7.389317448583923e-16,0.005487696146912436,0.3994324243680401,0.002211031731764695,1.5469166966931313e-15,8.017789963539434e-08,0.019599995817834788,0.012737063271723286,0.011650820890610212,0.0661811652508157,0.07556475111051844
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,4,False,1.8505914863310255,105.89066678842859,0.9999999999563014,913152.2932997216,0.41663254110330095,True,500,Iteration limit reached,0.47537191299725845,0.11302252262018081,0.09682483008991073,0.005889678313015747,0.11375418920488138,0.05218098243178294,0.025462852525312343,2.980182823623919e-22,0.005487695223282822,0.39943242346497787,0.0022110310779072575,4.2146435758055707e-13,1.2783085317935256e-16,0.01959999620653431,0.012737063241532523,0.011650820515041866,0.06618116376195919,0.07556475132325871
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,5,False,1.8505915048997124,106.18922919852525,0.9999999999972224,913152.510668831,0.41663254110330095,True,500,Iteration limit reached,0.47537191401604295,0.11302252277489261,0.09682483018270971,0.0058896792245534246,0.11375418899754286,0.05218092227647314,0.02546285330738356,1.1026125422186707e-11,0.005487696320252281,0.399432425169178,0.0022110318789943626,4.580746905544215e-13,5.086122614634246e-08,0.01959999725401833,0.012737063882023779,0.01165082087798712,0.06618116611068206,0.07556475087059829
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,6,False,1.8505914808674384,106.02608999545329,0.9999999923064085,913152.354816068,0.41663254110330095,True,500,Iteration limit reached,0.47537191328557865,0.11302252319110523,0.09682482931903155,0.00588967826738572,0.11375418882444743,0.052180980285464,0.025462851519768067,8.565105042521827e-17,0.0054876959444330985,0.3994324239798457,0.0022110319971439946,4.179711805365904e-15,4.1960470794171986e-14,0.01959999815167778,0.012737063242619487,0.011650821514625605,0.06618116318334434,0.0755647505790618
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,7,False,1.850591468894757,105.96414725828876,0.9999999903454546,913152.7507896287,0.41663254110330095,True,365,Positive directional derivative for linesearch,0.47537191514146176,0.11302252547142017,0.09682483157679918,0.005889678981664676,0.11375419030849178,0.052180955565537944,0.025462853572751198,5.837295749225074e-13,0.005487696026143305,0.399432424863266,0.0022110322606583104,4.0496258231100396e-14,1.0275190956772128e-08,0.019599997761445335,0.012737064137860582,0.01165082136117977,0.06618116553269786,0.07556475230426875
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,8,False,1.85059163447376,105.49832509363873,0.9999999999998302,913152.4868257594,0.41663254110330095,True,500,Iteration limit reached,0.4753719139042932,0.11302252265692274,0.09682483116886803,0.005889677705776909,0.11375418940424661,0.05218097627964076,0.0254628540176568,2.538151924470653e-16,0.005487695883795546,0.39943242789842615,0.0022110304281254536,1.921262992092161e-19,8.022570047531967e-12,0.019599997787294897,0.012737064682020715,0.01165081999618461,0.06618116486277865,0.07556474722023929
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,9,False,1.850591474370683,105.95921005726993,0.999999993899368,913152.5502852337,0.41663254110330095,True,500,Iteration limit reached,0.47537191420172054,0.11302252583166274,0.09682482962014642,0.005889678048497603,0.11375419059612694,0.052180966284177746,0.025462852704760414,3.6844822007738486e-14,0.00548769456637673,0.3994324288718892,0.00221103084838789,1.2958836347598938e-15,7.346578800022403e-09,0.019599996385832888,0.012737063047848203,0.011650820419879294,0.06618116466244986,0.07556475076534702
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,10,True,1.8505914785321231,106.01457749841248,1.0,913152.4119438882,0.41663254110330095,True,201,Optimization terminated successfully,0.4753719135533303,0.11302252453291316,0.0968248300614958,0.005889678560745662,0.11375418908937918,0.052180978053290646,0.025462852680076063,4.5107097922581505e-18,0.005487695855693896,0.39943242344387386,0.0022110315139947387,3.686060500088799e-19,1.8171150898094752e-12,0.019599996977784688,0.012737063094639319,0.011650820177547214,0.0661811645013644,0.07556475145538447
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,11,False,1.850591846279355,106.72311338471698,0.9999999944952696,913152.6226032375,0.41663254110330095,True,500,Iteration limit reached,0.4753719145406668,0.1130225218970869,0.09682483181731118,0.005889679966564566,0.11375419018395096,0.05218096896670262,0.02546285314057554,4.514969185896428e-11,0.005487696328643858,0.3994324238969912,0.0022110320730790323,1.5111019951807463e-18,1.828307220671685e-09,0.019599997189111654,0.012737064042922658,0.011650821411416988,0.06618116504393085,0.075564752168255
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,12,True,1.850591479806851,106.03710063668174,1.0,913152.4171306398,0.41663254110330095,True,183,Optimization terminated successfully,0.47537191357764,0.11302252119435982,0.09682482976239133,0.005889678573938425,0.1137541894477428,0.05218097515654504,0.025462853745861942,1.7229655115684112e-19,0.00548769580605657,0.3994324234440624,0.0022110322358090953,1.2899175108695699e-18,2.9252801650242693e-09,0.019599997539598336,0.012737062362367569,0.011650821449097104,0.06618116459740386,0.07556475175948553
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,13,False,1.8505914745846892,106.04519131826952,0.9999999961344308,913152.6379589883,0.41663254110330095,True,500,Iteration limit reached,0.47537191461263745,0.11302252355031256,0.09682483201350342,0.005889678846601184,0.11375418930088489,0.05218097081728764,0.025462851804377903,6.928064187485688e-13,0.00548769564439473,0.3994324276187878,0.0022110316662793646,1.3058672829933159e-17,1.4885423115222795e-14,0.019599996716543527,0.012737063539631811,0.011650820853775362,0.06618116476676,0.0755647528601523
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,14,True,1.8505914816302966,105.97878113371277,1.0,913152.2668839538,0.41663254110330095,True,256,Optimization terminated successfully,0.4753719128734507,0.11302252264384675,0.09682483015806821,0.005889678213654038,0.1137541890588539,0.05218098335967649,0.025462852097751128,2.0173574294132596e-17,0.005487695358664254,0.3994324234391705,0.002211031043747298,1.6539218560277515e-17,7.873948392235403e-18,0.019599996288614096,0.012737062756962774,0.011650820374021355,0.06618116411197662,0.0755647510949926
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,15,False,1.8505917725427257,106.53947358459399,0.9999999999999994,913149.373690823,0.41663254110330095,True,500,Iteration limit reached,0.4753718993133573,0.11302252327536783,0.09682483114135207,0.005889679707604603,0.11375419032652234,0.052177743577062126,0.025462853232932355,2.208117339881566e-12,0.0054876972628715584,0.39943242480357727,0.002211032025688826,5.667664395873805e-11,3.2248555490043934e-06,0.01959999706099052,0.012737063824703939,0.0116508214415469,0.06618116537465468,0.07556475203069128
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,16,True,1.8505914972174218,105.8183285666587,1.0,913152.3484902972,0.41663254110330095,True,419,Optimization terminated successfully,0.4753719132559305,0.11302252269678915,0.09682483032790311,0.0058896792718781815,0.11375418947248092,0.05218098046992115,0.025462852385854037,6.066542440108028e-17,0.00548769569074688,0.3994324234441147,0.002211031172386449,1.8761250908797828e-17,1.5639098573681988e-12,0.019599996465400026,0.012737062756803138,0.011650820789985408,0.06618116386768243,0.07556475118649045
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,17,False,1.8505914046775203,106.01863575452631,0.9999999999999997,913155.1488985273,0.41663254110330095,True,500,Iteration limit reached,0.47537192638110864,0.11302257019616983,0.09682483100110216,0.005889676309983564,0.11375421478153167,0.052180867288870676,0.025462865778610372,3.321232767725764e-17,0.005487687302169745,0.39943236171187074,0.0022110426511257803,3.676059060565124e-17,1.145055777357795e-16,0.01960004843979783,0.012737071903891178,0.011650833030981021,0.06618117170017586,0.07556475790371933
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,18,False,1.850591472234141,105.93749275125047,0.9999999951248275,913152.6627605926,0.41663254110330095,True,500,Iteration limit reached,0.47537191472887974,0.11302252316787499,0.09682483017187267,0.005889679635793924,0.11375419067149942,0.05218096527314185,0.025462854077618086,6.3787746696004815e-15,0.005487696696944102,0.39943242606083096,0.0022110308666709847,1.3645671083209196e-15,4.3032671333708354e-09,0.019599997825408107,0.012737062965877012,0.011650821338137957,0.06618116433097405,0.07556475261408106
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,19,False,1.8364236147456101,129.52315963956718,0.9999999999999996,1667074.4745063006,0.41663254110330095,True,500,Iteration limit reached,0.4779480480344501,0.11302557529224123,0.09682281543111149,0.005947860212653082,0.11376476043755346,0.03332105362866432,0.02554201845732582,2.18299286801824e-13,0.009666267270925944,0.4081743653511428,0.002191596090752586,2.2869660572041794e-13,0.0010832396484781173,0.019600119009337103,0.01266712563242562,0.01634092088816428,0.06627786940206014,0.07557441324671699
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,20,False,1.8505916910032116,106.54308559685641,0.9999999999987881,913152.4842594415,0.41663254110330095,True,500,Iteration limit reached,0.47537191389226513,0.11302252207735713,0.09682483099153164,0.005889678919961394,0.11375418985986847,0.05218094827851578,0.02546285287233976,1.6946218935607138e-12,0.005487696164370918,0.39943242344924934,0.0022110313481404384,2.1852380045297434e-13,2.648864585470559e-08,0.019599997037632242,0.012737063560950258,0.011650822272888602,0.06618116472812807,0.07556475194850688
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,21,False,1.850591505309248,106.19837335097422,1.0,913152.593850096,0.41663254110330095,True,500,Iteration limit reached,0.4753719144059041,0.11302252292253082,0.09682483080240974,0.005889679352135733,0.11375418973458054,0.05218097160128426,0.025462853128301717,1.0003017408679864e-18,0.005487696102390322,0.39943242348902813,0.002211032151026535,8.198584617966342e-20,1.786439902266794e-10,0.01959999708251541,0.012737064034809268,0.011650821707620673,0.06618116540236045,0.07556475231036233
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,22,False,1.850591662422697,106.51950081861294,0.9999999984140792,913152.8906217869,0.41663254110330095,True,500,Iteration limit reached,0.475371915796839,0.11302252488534759,0.09682483139251875,0.005889680797354771,0.11375419054704579,0.052180931304659076,0.02546285519389416,1.5945876191329375e-11,0.005487697540432716,0.3994324222982949,0.0022110329885180733,4.0883219827153946e-13,2.8557135131739573e-08,0.019599998584186883,0.012737064707324447,0.011650822360112771,0.066181166418724,0.07556475240809642
quality_linear,1.0,1e+19,logarithmic,4096,fixed_ref,23,True,1.850591470887916,105.90790744258665,0.9999999872239577,913152.803500148,0.41663254110330095,True,355,Optimization terminated successfully,0.4753719153885099,0.113022524341021,0.09682483204163775,0.005889679814511674,0.11375419050248567,0.05218096370914557,0.02546285311631403,7.06601486739271e-18,0.005487696982997742,0.3994324207709628,0.002211033039827428,5.362572245592487e-18,1.0239288446271214e-10,0.019600000293041805,0.01273706541811289,0.011650821594248325,0.06618116536809437,0.07556475290520599
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,0,False,1.745468071524048,2392.237882829545,0.9999999818969602,913152.7450617267,0.41663254110330095,True,500,Iteration limit reached,0.47537191511461574,0.11302252387279164,0.0968248312857121,0.005889680130814097,0.11375419093430737,0.052180966122446645,0.02546285328899228,3.4159561386873582e-15,0.005487696413175248,0.3994324235973147,0.0022110320839314173,8.7094835539518e-14,2.3850147615963997e-10,0.019599997388286456,0.012737064754078889,0.011650821889635317,0.06618116579675212,0.07556475220316962
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,1,False,1.7454680777127631,2389.977080253579,0.9999999999990121,913152.3874090263,0.41663254110330095,True,500,Iteration limit reached,0.4753719134383382,0.1130225231876912,0.09682483022339528,0.005889677761809702,0.1137541897658097,0.05218097234983175,0.02546285269215486,4.637151917064562e-15,0.005487695827305158,0.39943242361211523,0.0022110300330173437,8.597633576998467e-17,6.490359495838001e-09,0.019599995632506015,0.012737063583162551,0.011650821450834641,0.06618116521616955,0.0755647521738328
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,2,False,1.7454680810819396,2389.5174066438726,0.9999999992814604,913152.154290843,0.41663254110330095,True,500,Iteration limit reached,0.4753719123457394,0.1130225129238624,0.09682483068959441,0.005889682671687145,0.11375418906773602,0.05218096225234489,0.02546284950673784,4.4998340207822824e-14,0.005487696420834755,0.3994324198755965,0.0022110324987226174,5.89024645138901e-15,2.4553345166267375e-08,0.019599998937327005,0.01273706287497304,0.011650820432884183,0.06618116457025261,0.07556475272405061
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,3,False,1.7454680754231027,2391.9553656430917,0.9999999999999994,913152.3271054014,0.41663254110330095,True,500,Iteration limit reached,0.4753719131557019,0.11302252252938311,0.09682483069275548,0.005889678235299687,0.11375418987291198,0.0521809809409008,0.025462852194475638,1.0147112534904669e-16,0.005487695638189163,0.3994324235222428,0.0022110307767823838,3.036781480940195e-18,3.0349083909747137e-10,0.019599996556510603,0.012737062940372884,0.011650820465923062,0.06618116425524793,0.07556475107551362
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,4,False,1.7454658724609775,2394.8928191551818,0.9999999943423428,913387.9356915301,0.41663254110330095,True,500,Iteration limit reached,0.47537301728422665,0.11302244177929728,0.09682530483351783,0.005889639853288905,0.11375372850778707,0.052173874869015736,0.025462136301756692,5.192041169488114e-12,0.00548796993985565,0.39944011753972,0.002210990528070464,4.193190133358473e-11,1.7210231135831133e-10,0.01959999461320614,0.012737216337874915,0.011650156368663353,0.0661812242629595,0.0755652040457604
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,5,True,1.7454680714936381,2392.2316199022416,0.9999999990297889,913152.7359234814,0.41663254110330095,True,204,Optimization terminated successfully,0.47537191507178583,0.11302252585494532,0.0968248319623217,0.00588967907485654,0.1137541903855394,0.05218096636990572,0.02546285319950288,8.36147552848839e-19,0.005487696928440165,0.39943242342162605,0.002211032802217709,6.822963075917429e-18,1.0360342971057953e-10,0.019599997188223972,0.012737063739147398,0.011650821790766253,0.06618116478681411,0.07556475239208942
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,6,False,1.7454680819990114,2387.688426936318,0.9999999917664257,913152.7729621329,0.41663254110330095,True,500,Iteration limit reached,0.47537191524538175,0.11302252392319218,0.09682483160021875,0.005889679303696688,0.11375419043202976,0.05218096202753129,0.025462853461881138,9.2693859678035e-17,0.0054876981667169875,0.3994324184062228,0.0022110356390769017,4.871596743722115e-16,2.4452958829863777e-09,0.019599998301581014,0.012737064496428363,0.011650821698051277,0.06618116524734889,0.07556475485072757
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,7,True,1.7454681006390476,2400.1436870088146,1.0,913152.4789096327,0.41663254110330095,True,443,Optimization terminated successfully,0.4753719138671912,0.11302252373685512,0.096824831511708,0.00588967888873695,0.11375419035861789,0.05218097534021453,0.025462852472535994,3.549077081035162e-21,0.005487695936515767,0.39943242344414376,0.0022110311939394565,1.0831722958667054e-17,4.0902985203974714e-10,0.019599996427878692,0.012737063764473361,0.01165082100657447,0.06618116415608007,0.07556475135269614
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,8,False,1.7454680641867661,2392.822519589353,0.9999999713014392,913153.5371178014,0.41663254110330095,True,500,Iteration limit reached,0.4753719188268902,0.113022524797842,0.09682483138415603,0.005889680096993819,0.11375419010097955,0.052180912647167524,0.025462853182521724,4.267047624677392e-09,0.005487694199221741,0.3994324546049507,0.0022110318144290923,5.171486672539567e-09,1.4884872042896893e-08,0.019599998268583083,0.01273706355400083,0.011650822004693228,0.06618116593441771,0.07556475308663667
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,9,False,1.7455312574370414,2514.105565317964,1.0,907204.8497756955,0.41663254110330095,True,500,Iteration limit reached,0.47534394682463865,0.1134092665671249,0.09738347645041427,0.005914814533126864,0.11375415123674348,0.05218095818976643,0.0254722911911705,3.598367924713406e-18,0.0054882413824822165,0.3983273469897995,0.002222798997893881,2.11199094918811e-17,0.0,0.01960018976689997,0.012738072181539608,0.011729208226374625,0.06618536431271506,0.07559381997394875
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,10,False,1.7454692852636657,2401.5730897593667,1.0,913027.2262292928,0.41663254110330095,True,500,Iteration limit reached,0.47537132678178984,0.11302252191281013,0.09682484368164788,0.005889662434823046,0.11375419910803772,0.052181008251409186,0.025490643141674613,9.714102866468755e-17,0.005487699147187555,0.39940451415071454,0.0022110282664987465,1.66295569388139e-18,1.0053454581163532e-17,0.019600087023000704,0.012737062651922659,0.01165080051545748,0.06618115723986484,0.07556477247495075
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,11,False,1.74546807299901,2392.3779160411873,1.0,913152.5712051899,0.41663254110330095,True,500,Iteration limit reached,0.47537191429977,0.11302252255101262,0.09682483114497234,0.005889679208402994,0.11375418995953965,0.05218097246868123,0.025462852962360505,9.056368857747017e-11,0.00548769610354463,0.3994324241713953,0.0022110318438978162,1.3953855847305121e-12,1.1338519763671973e-10,0.01959999722221171,0.01273706375803729,0.011650821441706658,0.06618116489374108,0.07556475206515183
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,12,False,1.7454680730327667,2392.890784572481,0.9999999996483027,913152.5734809068,0.41663254110330095,True,500,Iteration limit reached,0.475371914310436,0.11302252299071347,0.09682483057824758,0.0058896791053829655,0.11375419004254883,0.05218097194919899,0.025462852323587082,1.8199138896365866e-16,0.005487696624467361,0.39943242373805216,0.00221103225573105,2.6595282749341537e-16,5.691123291252027e-10,0.019599996601687254,0.012737063787925367,0.011650821740519804,0.06618116584269594,0.07556475185012945
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,13,False,1.7454680732219245,2393.190599902448,0.9999999979514358,913152.569846324,0.41663254110330095,True,500,Iteration limit reached,0.47537191429340114,0.11302252323555993,0.0968248312470907,0.005889679761300454,0.11375418988656884,0.052180969548515456,0.025462852691418243,6.867063267919361e-15,0.005487695982853512,0.39943242354749536,0.002211032203475127,6.098045860327881e-15,2.9581758664815974e-09,0.019599996763700202,0.012737063413976174,0.011650821467717664,0.06618116552127314,0.07556475177086634
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,14,True,1.7454680749975715,2393.151358007035,0.9999999999999993,913152.3761319981,0.41663254110330095,True,463,Optimization terminated successfully,0.475371913385484,0.11302252245789526,0.09682483121208503,0.005889679014235392,0.11375419070825607,0.05218068339916488,0.025462854037695753,4.983642889499661e-16,0.00548769749553888,0.3994324232993846,0.002211031330393158,1.050297864464603e-19,2.857093599261183e-07,0.019599997563360026,0.012737064450988288,0.011650821569589666,0.06618116526161294,0.07556475249043966
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,15,False,1.7454682474395928,2403.1013555113677,1.0,913139.4563453322,0.41663254110330095,True,500,Iteration limit reached,0.475371852831471,0.11302252161651574,0.09682483501859608,0.005889678788054901,0.11375418642264391,0.05218097302049022,0.025462855136132428,3.742312870098942e-20,0.00548771617669626,0.3994294817142483,0.0022110382099788596,5.5436896204918336e-17,3.0258139433822295e-17,0.01960000005029493,0.012737064666739717,0.011650820518256132,0.06618408062611539,0.07556474803523704
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,16,False,1.7454695167374905,2337.3675088726836,1.0,913152.3468618996,0.41663254110330095,True,500,Iteration limit reached,0.47537191324829836,0.1130225230103924,0.0968249177672214,0.005889682428320176,0.1137541912393151,0.052180965987387515,0.025462853299167403,9.839064313994412e-18,0.005487697229957311,0.39943233127051014,0.002211032135285043,1.8836371359705957e-17,6.148248902420307e-18,0.019599997845161612,0.012737068402101051,0.011650822774744133,0.06618116478084879,0.07556475182958795
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,17,False,1.7454680730478682,2392.3762218177303,0.9999999962525528,913152.5687581161,0.41663254110330095,True,500,Iteration limit reached,0.47537191428830083,0.11302252282443599,0.09682483103637221,0.005889679092012081,0.11375419011848216,0.052180964688871206,0.02546285287697118,2.7322961902774992e-14,0.005487696181553568,0.39943242485009767,0.0022110319140365275,2.6363760015545866e-13,7.919501432067419e-09,0.01959999714458899,0.012737063435506435,0.01165082097150495,0.06618116518894465,0.07556475175683013
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,18,False,1.7454680939926441,2386.3263799392757,0.9999999957300215,913152.2338558174,0.41663254110330095,True,500,Iteration limit reached,0.47537191271865153,0.11302252019213616,0.09682482971685775,0.005889677923315716,0.11375418952596528,0.05218098111574616,0.025462851693746878,4.797640988296334e-12,0.0054876952412977655,0.3994324274026728,0.0022110306615954704,6.069069204978892e-11,4.014643949600001e-09,0.019599995708681324,0.012737063254875157,0.011650819657294212,0.06618116310379549,0.07556475072188741
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,19,False,1.745468084303592,2397.516630354512,1.0,913152.5924449213,0.41663254110330095,True,500,Iteration limit reached,0.4753719143993182,0.11302252264715908,0.09682483135502135,0.00588967888901925,0.11375418958574347,0.0521809243684758,0.025462853646614072,3.745784638510986e-27,0.0054876961938658455,0.39943242499404985,0.002211032770094223,2.9507140540928625e-27,4.60564138036072e-08,0.019599997422480434,0.012737064261143531,0.011650821238179796,0.06618116465447904,0.07556475191726059
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,20,False,1.7454737226594275,2421.5621192150006,1.0,912592.245704395,0.41663254110330095,True,500,Iteration limit reached,0.47536928731176703,0.1130225409193606,0.09682874770965212,0.005889701928057942,0.11375638180718513,0.05217782010422046,0.025463089509960925,2.5863503996040318e-17,0.005488313649149313,0.3992919154008104,0.0022114817180452773,1.6865264310015124e-19,8.022390265674401e-07,0.019656433351838386,0.012812351201478363,0.011651529550068727,0.06618342937767936,0.07556546153346635
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,21,True,1.7454680824911586,2396.2887404272306,0.9999999999723999,913152.2560182781,0.41663254110330095,True,241,Optimization terminated successfully,0.4753719128225245,0.11302252252805874,0.09682483014732368,0.0058896781889612,0.11375418900631712,0.052180983740262935,0.02546285207507115,3.2510913492230693e-14,0.005487695359940139,0.39943242343441643,0.0022110310225628605,3.581355489047794e-14,1.3035480438667331e-11,0.019599996249478713,0.012737062710567298,0.011650820388365533,0.06618116405546158,0.0755647510801088
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,22,False,1.7454680733954624,2392.268968214539,0.9999999999999796,913152.5310009363,0.41663254110330095,True,500,Iteration limit reached,0.4753719141113372,0.11302252338216273,0.0968248308439606,0.005889678801187933,0.1137541897416151,0.052180974046792124,0.025462852892880403,1.4547124467338084e-16,0.005487696144584446,0.39943242409682017,0.0022110318314558655,8.481165263594615e-16,1.2365940724261286e-11,0.019599997019761284,0.012737063490998167,0.011650821091144153,0.06618116470795407,0.07556475189631615
quality_linear,1.0,1e+22,exponential,4096,fixed_ref,23,False,1.745468075980009,2391.761055101405,0.9999999999999881,913152.2803819904,0.41663254110330095,True,500,Iteration limit reached,0.4753719129367145,0.1130225224749449,0.09682483046890754,0.005889678309475352,0.11375418867647022,0.05218098289992989,0.0254628526300263,2.7030437564712224e-15,0.0054876952068519235,0.3994324234472141,0.0022110311705312346,1.675651966647851e-18,2.4716404006684183e-16,0.019599996254728948,0.01273706263120074,0.011650820498755685,0.06618116411443156,0.07556475121652872
quality_linear,1.0,1e+22,power,4096,fixed_ref,0,True,1.7454685723130443,2388.5551918787355,0.9999999964525985,913152.4895238897,0.41663254110330095,True,263,Optimization terminated successfully,0.475371913916939,0.11302252307889651,0.09682483093286112,0.00588967838134204,0.1137541898043504,0.05218097372654018,0.02546285263898,7.936948408115101e-19,0.005487696104262902,0.39943242344406243,0.0022110319310726235,6.466482591221987e-18,1.6642887150973776e-09,0.019599997058713296,0.012737063199804038,0.011650820706910986,0.06618116533863251,0.07556475198928235
quality_linear,1.0,1e+22,power,4096,fixed_ref,1,True,1.7454686845939031,2408.907846540104,0.9999999999999433,913152.571988725,0.41663254110330095,True,479,Optimization terminated successfully,0.47537191430344233,0.11302252363328964,0.09682483078323269,0.005889679442583311,0.1137541899605564,0.05218097194794974,0.02546285272816389,3.3880085298488277e-16,0.005487696416735833,0.3994324234439313,0.002211031746183355,4.097801072774172e-15,5.177754808868328e-10,0.0195999970881339,0.01273706377868188,0.01165082156013759,0.0661811650405514,0.0755647519120891
quality_linear,1.0,1e+22,power,4096,fixed_ref,2,False,1.745468564374625,2393.1422890893364,0.9999999968767814,913152.5040040629,0.41663254110330095,True,500,Iteration limit reached,0.47537191398480594,0.11302252222877333,0.09682483189693637,0.00588967851676802,0.11375418920884892,0.052180973606393725,0.025462853222096928,3.7204230345568153e-14,0.005487695676552045,0.3994324243558663,0.0022110319834628325,2.8552352249207087e-13,1.5021722414803024e-09,0.01959999659812576,0.012737064325400418,0.011650821795957642,0.06618116429665143,0.07556475078567143
quality_linear,1.0,1e+22,power,4096,fixed_ref,3,False,1.7454687206125652,2411.0387938608046,0.9999999999999801,913152.3273749822,0.41663254110330095,True,500,Iteration limit reached,0.47537191315696536,0.11302252294626405,0.09682483059995617,0.005889678719846689,0.1137541886897845,0.05218098119409321,0.02546285201217839,3.536495297513795e-14,0.005487696295408359,0.39943242345127683,0.002211031101960315,1.8918112703528466e-14,1.017762431935917e-12,0.019599997071869924,0.012737062991622687,0.011650819584257425,0.06618116439323263,0.07556475094717682
