functional,omega,C,cost_form,ell,q0_mode,kappa,candidate,source,trust_status,in_trust_box,in_trust_l1,N_B,D_B,Q,Q0,h,h_true,L_pred,c_quality,u,budget_residual,budget_residual_rel,boundary_n_lower,boundary_n_upper,boundary_q_lower,boundary_q_upper,n_evals,C_train,C_attn,C_quality,used,unused,share_train,share_attn,share_quality,share_unused,D_used,aliases,Q_cand,N_in_support,D_in_support,extrapolation,regime,train_the_pile_arxiv,train_the_pile_freelaw,train_the_pile_nih_exporter,train_the_pile_pubmed_central,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,train_the_pile_github,train_the_pile_philpapers,train_the_pile_stackexchange,train_the_pile_enron_emails,train_the_pile_gutenberg_pg_19,train_the_pile_pile_cc,train_the_pile_ubuntu_irc,train_the_pile_europarl,train_the_pile_hackernews,train_the_pile_pubmed_abstracts,train_the_pile_uspto_backgrounds
quality_linear,2.0,1e+19,exponential,4096,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,21.44404286456106,0.06660285889050425,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,1.9703344028394887,3912487936.8349757,150143705038.84973,-2048.0,-2.048e-16,False,False,False,True,35185,8.569407365701708e+18,1.1700097523304732e+18,2.6058288196782e+17,1.0000000000000002e+19,-2048.0,0.8569407365701708,0.11700097523304732,0.026058288196782,-2.048e-16,66602858.89050425,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,exponential,4096,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,21.44404286456106,0.06661035962668446,1.0,0.43829657372764846,24928.143543821683,24928.143543821683,1.9703294958102753,3895580832.190464,150126797934.20523,0.0,0.0,False,False,False,True,35185,8.570372442350693e+18,1.1701415174622812e+18,2.5948604018702554e+17,1e+19,0.0,0.8570372442350693,0.11701415174622812,0.025948604018702554,0.0,66610359.62668446,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,exponential,8192,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,20.336053074600695,0.06279537541831887,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,1.9751928906223082,3912487936.8349757,159247395741.86493,0.0,0.0,False,False,False,True,35185,7.66206052407845e+18,2.0922533271083553e+18,2.456861488131961e+17,1e+19,0.0,0.766206052407845,0.20922533271083554,0.02456861488131961,0.0,62795375.41831886,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,exponential,8192,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,20.336053074600695,0.06280204303576119,1.0,0.43829657372764846,24928.143543821683,24928.143543821683,1.975188187269365,3895580832.190464,159230488637.22043,0.0,0.0,False,False,False,True,35185,7.662874082211579e+18,2.0924754827159086e+18,2.446504350725119e+17,1e+19,0.0,0.7662874082211579,0.20924754827159087,0.02446504350725119,0.0,62802043.035761185,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,exponential,32768,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,16.147551066370333,0.04839746671119262,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,1.9975287355711724,3912487936.8349757,206622385003.62158,-2048.0,-2.048e-16,False,False,False,True,35185,4.689003391211647e+18,5.121642104107441e+18,1.893545046809134e+17,1.0000000000000002e+19,-2048.0,0.4689003391211647,0.5121642104107441,0.01893545046809134,-2.048e-16,48397466.711192615,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,exponential,32768,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,16.13962104400207,0.04842476009121724,1.0,0.43829657372764846,24928.143543821683,24928.143543821683,1.9975248362887377,3895580832.190464,206505927570.17484,-2048.0,-2.048e-16,False,False,False,True,35185,4.689343662113768e+18,5.122013770671465e+18,1.8864256721476765e+17,1.0000000000000002e+19,-2048.0,0.46893436621137685,0.5122013770671465,0.018864256721476763,-2.048e-16,48424760.09121724,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,exponential,131072,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,10.457149895019388,0.029344161151446627,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,2.0450047478679982,3912487936.8349757,340783297514.9475,-2048.0,-2.048e-16,False,False,False,True,35185,1.8411377502256924e+18,8.044053573252733e+18,1.1480867652157645e+17,1.0000000000000002e+19,-2048.0,0.18411377502256923,0.8044053573252733,0.011480867652157644,-2.048e-16,29344161.151446626,dirichlet_a20_19,0.43829657372764846,True,False,D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,exponential,131072,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,10.457149895019388,0.029345617060295776,1.0,0.43829657372764846,24928.143543821683,24928.143543821683,2.0450020285113766,3895580832.190464,340766390410.30304,2048.0,2.048e-16,False,False,False,True,35185,1.8412290981681068e+18,8.044452678503003e+18,1.143182233288897e+17,9.999999999999998e+18,2048.0,0.18412290981681068,0.8044452678503003,0.01143182233288897,2.048e-16,29345617.060295776,dirichlet_a20_19,0.43829657372764846,True,False,D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,power,2048,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,22.232416335630397,0.06786551505260927,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,1.9679951358790564,4849345275.903549,147350241020.76013,-2048.0,-2.048e-16,False,False,False,True,35185,9.052886312889605e+18,6.180103722932637e+17,3.2910331481713197e+17,1.0000000000000002e+19,-2048.0,0.9052886312889605,0.061801037229326374,0.0329103314817132,-2.048e-16,67865515.05260926,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,power,2048,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,22.232416335630397,0.0678811158405988,1.0,0.43829657372764846,24928.143543821683,24928.143543821683,1.9679851728897975,4815480483.878452,147316376228.73505,0.0,0.0,False,False,False,True,35185,9.054967372172089e+18,6.181524392736147e+17,3.26880188554296e+17,1e+19,0.0,0.9054967372172089,0.06181524392736147,0.0326880188554296,0.0,67881115.8405988,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,power,4096,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,21.592022958763447,0.06575068586817415,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,1.9706050020737444,4849345275.903549,152089668236.30328,2048.0,2.048e-16,False,False,False,True,35185,8.518141912920357e+18,1.163010309177393e+18,3.188477779022485e+17,9.999999999999998e+18,2048.0,0.8518141912920357,0.11630103091773929,0.031884777790224854,2.048e-16,65750685.86817414,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,power,4096,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,21.592022958763447,0.06576532939543188,1.0,0.43829657372764846,24928.143543821683,24928.143543821683,1.970595263672023,4815480483.878452,152055803444.27817,2048.0,2.048e-16,False,False,False,True,35185,8.520039013180835e+18,1.1632693265996234e+18,3.1669166021954016e+17,9.999999999999998e+18,2048.0,0.8520039013180835,0.11632693265996234,0.031669166021954014,2.048e-16,65765329.39543188,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,power,8192,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,20.476387202297264,0.062013126693832465,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,1.9754523153842884,4849345275.903549,161256181281.93097,-2048.0,-2.048e-16,False,False,False,True,35185,7.61882876284818e+18,2.080448174175076e+18,3.0072306297674477e+17,1.0000000000000002e+19,-2048.0,0.761882876284818,0.2080448174175076,0.030072306297674475,-2.048e-16,62013126.693832465,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,power,8192,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,20.46633129921541,0.06205571772061113,1.0,0.43829657372764846,24928.143543821683,24928.143543821683,1.975442977859473,4815480483.878452,161145505479.80542,0.0,0.0,False,False,False,True,35185,7.620317267283719e+18,2.0808546351196078e+18,2.9882809759667315e+17,1e+19,0.0,0.7620317267283719,0.20808546351196078,0.029882809759667315,0.0,62055717.72061113,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,power,32768,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,16.227065904272294,0.04794842135109173,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,1.9977440660886072,4849345275.903549,208557439811.77625,2048.0,2.048e-16,False,False,False,True,35185,4.668373159619893e+18,5.099108389814156e+18,2.3251845056594954e+17,9.999999999999998e+18,2048.0,0.46683731596198935,0.5099108389814156,0.023251845056594955,2.048e-16,47948421.35109173,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,power,32768,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,16.227065904272294,0.04795620830427836,1.0,0.43829657372764846,24928.143543821683,24928.143543821683,1.9977363084267807,4815480483.878452,208523575019.75113,0.0,0.0,False,False,False,True,35185,4.669131316035211e+18,5.099936498794727e+18,2.309321851700622e+17,1e+19,0.0,0.4669131316035211,0.5099936498794727,0.02309321851700622,0.0,47956208.30427836,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,power,131072,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,10.490592077764394,0.02917174348667899,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,2.0451551139850377,4849345275.903549,342797474705.8368,0.0,0.0,False,False,False,True,35185,1.8361731666955776e+18,8.022362976837425e+18,1.4146385646699688e+17,1e+19,0.0,0.18361731666955777,0.8022362976837425,0.014146385646699688,0.0,29171743.486678988,dirichlet_a20_19,0.43829657372764846,True,False,D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,power,131072,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,10.490592077764394,0.0291746256334344,1.0,0.43829657372764846,24928.143543821683,24928.143543821683,2.0451496901058075,4815480483.878452,342763609913.8117,0.0,0.0,False,False,False,True,35185,1.8363545792510935e+18,8.023155580386644e+18,1.4048984036226338e+17,1e+19,0.0,0.18363545792510935,0.8023155580386644,0.014048984036226338,0.0,29174625.6334344,dirichlet_a20_19,0.43829657372764846,True,False,D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,logarithmic,2048,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,21.6557551937673,0.07126761064442196,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,1.9669960863221976,1511467178.4002495,140316195668.37112,0.0,0.0,False,False,False,True,35185,9.260123576161958e+18,6.321577694659898e+17,1.0771865437205203e+17,1e+19,0.0,0.9260123576161958,0.06321577694659898,0.010771865437205203,0.0,71267610.64442195,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,logarithmic,2048,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,21.64512010598334,0.07134404227968955,1.0,0.43829657372764846,24928.143543821683,24928.143543821683,1.9669710436611965,1429311596.453055,140165873427.7639,0.0,0.0,False,False,False,True,35185,9.265502183941403e+18,6.325249490903999e+17,1.0197286696819731e+17,1e+19,0.0,0.9265502183941403,0.06325249490903999,0.010197286696819732,0.0,71344042.27968955,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,logarithmic,4096,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,21.0578163280464,0.06891374719909717,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,1.9696290139882144,1511467178.4002495,145108928282.61426,0.0,0.0,False,False,False,True,35185,8.707038185976062e+18,1.1888009469919316e+18,1.041608670320075e+17,1e+19,0.0,0.8707038185976061,0.11888009469919317,0.01041608670320075,0.0,68913747.19909717,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,logarithmic,4096,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,21.037138523729435,0.06901989224657422,1.0,0.43829657372764846,24928.143543821683,24928.143543821683,1.969604563926836,1429311596.453055,144885766617.46884,2048.0,2.048e-16,False,False,False,True,35185,8.711886204504367e+18,1.189462863121663e+18,9.865093237396883e+16,9.999999999999998e+18,2048.0,0.8711886204504367,0.11894628631216629,0.009865093237396884,2.048e-16,69019892.24657422,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,logarithmic,8192,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,19.989411112356546,0.06485143815532572,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,1.9745172741522854,1511467178.4002495,154198585019.02448,-2048.0,-2.048e-16,False,False,False,True,35185,7.778052351086227e+18,2.1239268286699459e+18,9.802082024382845e+16,1.0000000000000002e+19,-2048.0,0.7778052351086228,0.2123926828669946,0.009802082024382845,-2.048e-16,64851438.15532572,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,logarithmic,8192,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,19.97959436202733,0.06491759402072311,1.0,0.43829657372764846,24928.143543821683,24928.143543821683,1.9744938738505433,1429311596.453055,154041445171.36264,2048.0,2.048e-16,False,False,False,True,35185,7.782163172956914e+18,2.1250493570954348e+18,9.278746994765106e+16,9.999999999999998e+18,2048.0,0.7782163172956914,0.21250493570954349,0.009278746994765106,2.048e-16,64917594.02072312,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,logarithmic,32768,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,15.926976282404116,0.04963952850653314,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,1.9969699826085436,1511467178.4002495,201452356637.18854,-2048.0,-2.048e-16,False,False,False,True,35185,4.743645559159657e+18,5.181325922751456e+18,7.50285180888884e+16,1.0000000000000002e+19,-2048.0,0.47436455591596577,0.5181325922751456,0.00750285180888884,-2.048e-16,49639528.50653314,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,logarithmic,32768,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,15.919154583766531,0.049684007086836374,1.0,0.43829657372764846,24928.143543821683,24928.143543821683,1.996950683705171,1429311596.453055,201272010579.22458,0.0,0.0,False,False,False,True,35185,4.745564334937801e+18,5.183421737574729e+18,7.101392748747099e+16,1e+19,0.0,0.47455643349378007,0.5183421737574728,0.007101392748747099,0.0,49684007.086836375,dirichlet_a20_19,0.43829657372764846,False,False,N_above_support;D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,logarithmic,131072,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,10.370188881805898,0.029799075570708752,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,2.044616457664235,1511467178.4002495,335580879892.4482,0.0,0.0,False,False,False,True,35185,1.854132253028746e+18,8.10082742229946e+18,4.504032467179496e+16,1e+19,0.0,0.1854132253028746,0.8100827422299459,0.004504032467179496,0.0,29799075.57070875,dirichlet_a20_19,0.43829657372764846,True,False,D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+19,logarithmic,131072,mixture,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,10.370188881805898,0.029806372648812494,1.0,0.43829657372764846,24928.143543821683,24928.143543821683,2.044603095533086,1429311596.453055,335498724310.501,0.0,0.0,False,False,False,True,35185,1.8545862854980726e+18,8.10281112042678e+18,4.2602594075148856e+16,1e+19,0.0,0.18545862854980727,0.8102811120426779,0.004260259407514885,0.0,29806372.648812495,dirichlet_a20_19,0.43829657372764846,True,False,D_below_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
quality_linear,2.0,1e+22,exponential,2048,fixed_ref,0.8047071577351047,dirichlet_a20_19,dirichlet_around_p0|topQ,in,True,True,484.54412625885817,3.2157995891019384,1.0,0.41663254110330095,24928.143543821683,24928.143543821683,1.7856550128043733,3912487936.8349757,3109646519605.6123,0.0,0.0,False,False,False,True,35185,9.349180812749962e+21,6.382374101503974e+20,1.2581777099640205e+19,1e+22,0.0,0.9349180812749962,0.06382374101503974,0.0012581777099640206,0.0,3215799589.1019382,dirichlet_a20_19,0.43829657372764846,False,True,N_above_support;Q_above_A_supported,upper_bound,0.12725546748977906,0.04967201114118213,0.0003141777653633049,0.05601973705114616,0.033517558987981394,0.00018459431506036742,0.09188128337370738,8.910657060262394e-05,0.30137023601809015,2.4921988098818152e-08,0.03467398948322252,0.1731232213893753,0.005107366341015014,3.465640148608479e-07,0.015259549326868222,0.07072157430785242,0.04080975495275117
