functional,omega,C,cost_form,ell,q0_mode,candidate,Q_cand,h,N_B,Q,L_pred,q_at_lower,q_at_upper
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_4,0.41838516861665787,2.2682644808732846,6.309573444801943,1.0,1.6901432793027709,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_5,0.4073232910039031,0.01290323607734234,1.0,1.0,1.6905866445070665,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_6,0.40220629608094693,0.0011808929855223007,0.39810717055349687,1.0,1.6909956315765067,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_7,0.4110607048359076,0.0739950016015514,1.584893192461111,1.0,1.6903902204929169,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_8,0.4065060120476754,0.008807098232987884,1.0,1.0,1.6906408656139469,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_9,0.4087158761511305,0.02473558355996507,1.0,1.0,1.6905066146518177,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_10,0.42150939136724613,9.766771432291426,15.848931924611108,1.0,1.690072735279512,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_11,0.427409019884782,153.84156593211625,63.09573444801943,1.0,1.6899778430387473,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_12,0.4176196574107922,1.5861128858421172,6.309573444801943,1.0,1.6901623204782734,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_13,0.4211599433171253,8.295278160228316,15.848931924611108,1.0,1.690079965454575,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_14,0.41884417716084554,2.8109229168703442,10.0,1.0,1.69013158905125,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_15,0.41527330951703734,0.5298409838715327,3.9810717055349856,1.0,1.6902305206149781,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_16,0.4200916359558906,5.035229050939771,10.0,1.0,1.6901025307030249,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_17,0.4227702818416431,17.605455372638573,15.848931924611108,1.0,1.690049230109547,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_18,0.40096524526424504,0.0006612120194906965,0.39810717055349687,1.0,1.6911324220012485,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a50_19,0.4213658262067192,9.133024943737226,15.848931924611108,1.0,1.6900756657453524,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_0,0.418799899076811,2.753358429920387,10.0,1.0,1.6901327101361183,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_1,0.3985485408784806,0.00021373390833959505,0.1,0.41663254110330095,1.6913878313331463,True,False
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_2,0.42402569940304774,31.65430481281903,25.11886431509582,1.0,1.6900270288670871,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_3,0.4052446927984013,0.00488483144375058,0.6309573444801944,1.0,1.6907286683806773,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_4,0.39710837194347914,0.00010904175584616494,0.06309573444801943,0.41663254110330095,1.6915582935156304,True,False
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_5,0.4097063267645335,0.03929460681487537,1.584893192461111,1.0,1.6904539610594569,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_6,0.42608609545753384,82.90633856097166,39.810717055349855,1.0,1.6899954147009504,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_7,0.4150369262767956,0.4744296773501295,3.9810717055349856,1.0,1.6902380600232365,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_8,0.39165478511524476,8.526951732048054e-06,0.01584893192461114,0.41663254110330095,1.6924066690178647,True,False
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_9,0.42616060171350606,85.84375226962185,39.810717055349855,1.0,1.6899943509026918,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_10,0.4091450223357501,0.030228519271640584,1.584893192461111,1.0,1.6904838706607284,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_11,0.4119322953151962,0.11119637933141151,2.511886431509582,1.0,1.6903526306126,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_12,0.4218299899071628,11.345303565566802,15.848931924611108,1.0,1.6900663864727141,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_13,0.40799495277971815,0.017660850348097706,1.0,1.0,1.690546224630827,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_14,0.4148993227896084,0.44488256096791917,3.9810717055349856,1.0,1.690242557407364,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_15,0.4239978503795349,31.24502334487338,25.11886431509582,1.0,1.690027490005985,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_16,0.41705675769450656,1.2192541940159602,6.309573444801943,1.0,1.6901775897183546,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_17,0.37841726689299515,1.754910826482536e-08,0.001,0.41663254110330095,1.6965374440471193,True,False
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_18,0.39407683989185316,2.644520709409911e-05,0.03981071705534969,0.41663254110330095,1.6919901510123876,True,False
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,dirichlet_a20_19,0.43829657372764846,24928.143543821683,630.9573444801944,1.0,1.6898800871203221,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,lp_vertex_box,0.4871620101591301,206002636230191.88,10000.0,1.0,1.6898112049244094,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,slsqp_maxQ_nol1,0.48716201015913013,206002636230197.75,10000.0,1.0,1.6898112049244094,False,True
quality_linear,2.0,1e+24,logarithmic,4096,fixed_ref,slsqp_maxQ_l1,0.4753719146496539,833847754635.3926,10000.0,1.0,1.6898118464509917,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,reference_p0,0.41663254110330095,1.0,6.309573444801943,1.0,1.690189863156481,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_arxiv_up__freelaw_down,0.42083385779990545,7.122825115692661,15.848931924611108,1.0,1.6900870099150134,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_arxiv_up__pubmed_central_down,0.4208338577999056,7.122825115693215,15.848931924611108,1.0,1.6900870099150134,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_arxiv_up__wikipedia_en_down,0.42263566477155895,16.532056724139157,15.848931924611108,1.0,1.690051550932762,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_arxiv_up__github_down,0.4263161357952343,92.31539908434328,39.810717055349855,1.0,1.6899921592657403,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_arxiv_up__stackexchange_down,0.41496032483094986,0.4577471770064501,3.9810717055349856,1.0,1.6902405694856664,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_arxiv_up__pile_cc_down,0.4228767237206731,18.503313917549516,15.848931924611108,1.0,1.6900474096785478,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_arxiv_up__pubmed_abstracts_down,0.4208338577999056,7.122825115693215,15.848931924611108,1.0,1.6900870099150134,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_arxiv_up__uspto_backgrounds_down,0.4208338577999056,7.122825115693215,15.848931924611108,1.0,1.6900870099150134,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_freelaw_up__arxiv_down,0.4116148576053034,0.09586653634166459,2.511886431509582,1.0,1.6903667008772607,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_freelaw_up__pubmed_central_down,0.416632541103301,1.000000000000026,6.309573444801943,1.0,1.690189863156481,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_freelaw_up__wikipedia_en_down,0.41820122115064357,2.0814298105641105,6.309573444801943,1.0,1.6901476752421192,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_freelaw_up__github_down,0.42223927225863445,13.736607605540485,15.848931924611108,1.0,1.6900586511235896,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_freelaw_up__stackexchange_down,0.4097801753790527,0.04067433273038517,1.584893192461111,1.0,1.690450422646173,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_freelaw_up__pile_cc_down,0.41846570043883785,2.3552528106032056,6.309573444801943,1.0,1.6901413768034232,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_freelaw_up__pubmed_abstracts_down,0.416632541103301,1.000000000000026,6.309573444801943,1.0,1.690189863156481,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_freelaw_up__uspto_backgrounds_down,0.416632541103301,1.000000000000026,6.309573444801943,1.0,1.690189863156481,False,True
quality_linear,2.0,1e+24,logarithmic,4096,mixture,shift_nih_exporter_up__arxiv_down,0.4116148576053034,0.09586653634166459,2.511886431509582,1.0,1.6903667008772607,False,True
