C,log10_C,cost_form,ell,kappa,Q0,N_B,D_B,Q,h,L_pred,share_train,share_attn,share_quality,share_unused,regime,flag_q_at_lower,flag_q_at_upper,flag_n_at_lower,flag_n_at_upper,budget_residual_rel,N_in_support,D_in_support,functional,omega,candidate,q0_mode,d_share_train_dlogC,d_share_attn_dlogC,d_share_quality_dlogC,d_share_unused_dlogC,dlog10Q_dlogC,dlog10N_dlogC
6.309573444801943e+20,20.8,exponential,131072,0.8047071577351047,0.41663254110330095,2.307809729698398,8.06261143165385,1.0,12.565289070600741,2.2967347679641312,0.1769403900741727,0.7730643602600655,0.04999524966576192,-2.0773512052226271e-16,upper_bound,False,True,False,False,-2.0773512052226271e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.008698880410377363,0.03800598843830061,-0.046704868848677084,-3.424836050088817e-16,0.0,0.4266666666666661
7.943282347242789e+20,20.9,exponential,131072,0.8047071577351047,0.41663254110330095,2.5466738762293843,9.241526559149595,1.0,12.565289070600741,2.2752007083196895,0.17777402264570624,0.7767065565406005,0.0455194208136936,-3.3001974314937125e-16,upper_bound,False,True,False,False,-3.3001974314937125e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.007997604373672251,0.03494206668219979,-0.042939671055872375,1.0386756026112368e-15,0.0,0.42880000000001317
1e+21,21.0,exponential,131072,0.8047071577351047,0.41663254110330095,2.8116418566879102,10.583372044358075,1.0,12.565289070600741,2.254470989391688,0.17853991094890714,0.7800527735965055,0.041407315454587486,0.0,upper_bound,False,True,False,False,0.0,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0073431596193827,0.03208275392105708,-0.03942591354044023,6.089568119290405e-16,0.0,0.4309333333333263
1.2589254117941712e+21,21.1,exponential,131072,0.8047071577351047,0.41663254110330095,3.105703560863453,12.109608890701507,1.0,12.565289070600741,2.234510887702064,0.1792426545695828,0.7831231073248119,0.03763423810560544,-2.082283807635614e-16,upper_bound,False,True,False,False,-2.082283807635614e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.006733786319927271,0.029420361350850133,-0.03615414767077668,-8.270084105570386e-16,0.0,0.4330666666666634
1.584893192461111e+21,21.2,exponential,131072,0.8047071577351047,0.41663254110330095,3.4322058984206136,13.844408149499326,1.0,12.565289070600741,2.2152876614800165,0.1798866682128926,0.7859368458666754,0.03417648592043217,-1.6540168211141605e-16,upper_bound,False,True,False,False,-1.6540168211141605e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.006153821694679373,0.026886457238833206,-0.033040278933513106,3.8422577295787253e-16,0.0,0.4341333333333455
1.995262314968883e+21,21.3,exponential,131072,0.8047071577351047,0.41663254110330095,3.793033397520463,15.82250817323653,1.0,12.565289070600741,2.196770401640252,0.18047341890851867,0.7885003987725786,0.031026182318902855,-1.3138322617198746e-16,upper_bound,False,True,False,False,-1.3138322617198746e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0056237355950332635,0.02457047573040594,-0.030194211325438758,-1.2602197117945077e-15,0.0,0.43573333333333863
2.5118864315095717e+21,21.4,exponential,131072,0.8047071577351047,0.41663254110330095,4.194884425944493,18.064864723822456,1.0,12.565289070600741,2.1789298869892355,0.18101141533189924,0.7908509410127567,0.02813764365534443,-4.1744562447030535e-16,upper_bound,False,True,False,False,-4.1744562447030535e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.005141805769305008,0.022464892193145847,-0.027606697962449495,-1.0010280990344914e-15,0.0,0.43786666666665
3.1622776601683794e+21,21.5,exponential,131072,0.8047071577351047,0.41663254110330095,4.64044895725317,20.61434966240143,1.0,12.565289070600741,2.1617384724611197,0.1815017800623797,0.7929933772112077,0.025504842726412985,-3.3158884597887185e-16,upper_bound,False,True,False,False,-3.3158884597887185e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.004679689358745964,0.020445874787651697,-0.02512556414639762,7.702762089482254e-16,0.0,0.43839999999997925
3.9810717055349854e+21,21.6,exponential,131072,0.8047071577351047,0.41663254110330095,5.133339643802871,23.51768082111606,1.0,12.565289070600741,2.145169960819619,0.18194735320364844,0.794940115970287,0.023112530826064834,-2.633903826806581e-16,upper_bound,False,True,False,False,-2.633903826806581e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.004260627787575966,0.018614966845771796,-0.022875594633348317,6.11852141303953e-16,0.0,0.43946666666667866
5.011872336272714e+21,21.7,exponential,131072,0.8047071577351047,0.41663254110330095,5.681373396666067,26.81084399780136,1.0,12.565289070600741,2.129199503561309,0.18235390561989487,0.796716370580362,0.02092972379974333,-2.0921841771808115e-16,upper_bound,False,True,False,False,-2.0921841771808115e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.003877268765703601,0.016940045721942187,-0.020817314487647745,2.1478923954922916e-15,0.0,0.4405333333333523
6.309573444801943e+21,21.8,exponential,131072,0.8047071577351047,0.41663254110330095,6.287915063502922,30.558697620510376,1.0,12.565289070600741,2.1138035045287586,0.18272280695678914,0.7983281251146755,0.018949067928535304,1.6618809641781018e-16,upper_bound,False,True,False,False,1.6618809641781018e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.003525229079295533,0.015401960862714947,-0.018927189942009565,-9.340263703059916e-16,0.0,0.4415999999999989
7.943282347242789e+21,21.9,exponential,131072,0.8047071577351047,0.41663254110330095,6.962630261606371,34.806983443756835,1.0,12.565289070600741,2.0989595270815156,0.18305895143575399,0.799796762752905,0.017144285811341423,-3.960236917792455e-16,upper_bound,False,True,False,False,-3.960236917792455e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.003203896881384005,0.0139980390678911,-0.017201935949274452,-1.879516482089191e-15,0.0,0.4426666666666548
1e+22,22.0,exponential,131072,0.8047071577351047,0.41663254110330095,7.709744751677701,39.63892282624198,1.0,12.565289070600741,2.084646222641722,0.18336358633306593,0.8011277329282538,0.015508680738680431,-2.097152e-16,upper_bound,False,True,False,False,-2.097152e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0029094335335791977,0.012711509070443938,-0.015620942604023386,1.1472049358419655e-15,0.0,0.44373333333332887
1.2589254117941714e+22,22.1,exponential,131072,0.8047071577351047,0.41663254110330095,8.541221802928648,45.112616421666246,1.0,12.565289070600741,2.070843246766519,0.18364083814246984,0.8023390645669938,0.0140200972905367,-1.665827046108491e-16,upper_bound,False,True,False,False,-1.665827046108491e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.00264117231739891,0.011539457932872033,-0.014180630250271414,3.869692715543357e-16,0.0,0.4448000000000114
1.584893192461111e+22,22.2,exponential,131072,0.8047071577351047,0.41663254110330095,9.46237161365795,51.33471586711724,1.0,12.565289070600741,2.0575312030895816,0.18389182079654573,0.8034356245148282,0.012672554688626153,-1.3232134568913284e-16,upper_bound,False,True,False,False,-1.3232134568913284e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.002393200821213415,0.01045605393460125,-0.012849254755816872,8.32913523054231e-16,0.0,0.4453333333333216
1.995262314968883e+22,22.3,exponential,131072,0.8047071577351047,0.41663254110330095,10.485440173956214,58.39313855250784,1.0,12.565289070600741,2.0446915741800873,0.18411947830671255,0.8044302753539141,0.011450246339373341,0.0,upper_bound,False,True,False,False,0.0,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.002165592075741296,0.009461616151718921,-0.011627208227459891,-1.7328452049500016e-16,0.0,0.44533333333333047
2.511886431509572e+22,22.4,exponential,131072,0.8047071577351047,0.41663254110330095,11.616269164761926,66.43029519311389,1.0,12.565289070600741,2.0323066681395887,0.184324939211694,0.805327947745172,0.010347113043134178,-1.6697824978812212e-16,upper_bound,False,True,False,False,-1.6697824978812212e-16,True,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0019608089065028533,0.008566904833106292,-0.0105277137396083,-6.631776919577819e-16,0.0,0.4458666666666753
3.1622776601683792e+22,22.5,exponential,131072,0.8047071577351047,0.41663254110330095,12.875378353544289,75.52878854892509,1.0,12.565289070600741,2.0203595703290156,0.18451164008801313,0.8061436563205353,0.009344703591451693,-1.3263553839154874e-16,upper_bound,False,True,False,False,-1.3263553839154874e-16,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0017773436921373342,0.007765333080526737,-0.009542676772664571,8.348912489405987e-16,0.0,0.44693333333333296
3.981071705534985e+22,22.6,exponential,131072,0.8047071577351047,0.41663254110330095,14.270964747425001,85.86501329439416,1.0,12.565289070600741,2.0088340938686953,0.18468040795012147,0.8068810143612773,0.008438577688601238,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0016064835860923887,0.007018833886542453,-0.008625317472636361,1.5000513628300797e-15,0.0,0.4469333333333321
5.011872336272714e+22,22.7,exponential,131072,0.8047071577351047,0.41663254110330095,15.817821366482992,97.60710839410983,1.0,12.565289070600741,1.997714737863966,0.1848329368052316,0.8075474230978439,0.007619640096924423,1.673747341744649e-16,upper_bound,False,True,False,False,1.673747341744649e-16,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0014549145091818927,0.006356618484917753,-0.007811532994099514,-6.647523856711601e-16,0.0,0.44799999999999685
6.309573444801943e+22,22.8,exponential,131072,0.8047071577351047,0.41663254110330095,17.540958995526488,110.89193926676037,1.0,12.565289070600741,1.9869866490790484,0.18497139085195788,0.8081523380582608,0.006876271089781343,-1.3295047713424815e-16,upper_bound,False,True,False,False,-1.3295047713424815e-16,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0013146036009297202,0.005743590772702589,-0.007058194373631515,-8.368736708722506e-16,0.0,0.4480000000000146
7.94328234724279e+22,22.9,exponential,131072,0.8047071577351047,0.41663254110330095,19.442256420548375,126.03721037882377,1.0,12.565289070600741,1.9766355823093866,0.18509585752541755,0.8086961412523843,0.006208001222198122,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0011870753353565577,0.005186411278527814,-0.006373486613884361,-1.7410841432870636e-16,0.0,0.44800000000000484
1.0000000000000001e+23,23.0,exponential,131072,0.8047071577351047,0.41663254110330095,21.56022721156679,143.17165592428373,1.0,12.565289070600741,1.9666478749528125,0.1852088059190292,0.8091896203139665,0.005601573767004478,-1.6777216e-16,upper_bound,False,True,False,False,-1.6777216e-16,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.001074597779964881,0.004694989340519484,-0.0057695871204828525,-6.663308184433869e-16,0.0,0.44906666666664474
1.2589254117941714e+23,23.1,exponential,131072,0.8047071577351047,0.41663254110330095,23.908922264963746,162.6257928328431,1.0,12.565289070600741,1.9570104085138689,0.18531077708141053,0.8096351391204881,0.005054083798101535,-1.3326616368867927e-16,upper_bound,False,True,False,False,-1.3326616368867927e-16,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0009690692117965138,0.004233927990953568,-0.005202997202750102,8.388608000000205e-16,0.0,0.4485333333333337
1.584893192461111e+23,23.2,exponential,131072,0.8047071577351047,0.41663254110330095,26.506964716824868,184.75858015897745,1.0,12.565289070600741,1.9477105837397362,0.1854026197613885,0.8100364059121572,0.004560974326454459,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0008747456730635594,0.0038218221619912285,-0.004696567835055815,-1.7452182905727038e-16,0.0,0.44853333333334255
1.9952623149688827e+23,23.3,exponential,131072,0.8047071577351047,0.41663254110330095,29.394539894027854,209.84207771109405,1.0,12.565289070600741,1.9387362964458745,0.18548572621602324,0.8103995035528865,0.004114770231090377,-1.6817052950014394e-16,upper_bound,False,True,False,False,-1.6817052950014394e-16,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0007905642552148429,0.003454027935317683,-0.004244592190532335,-6.679129991524548e-16,0.0,0.4490666666666705
2.5118864315095718e+23,23.4,exponential,131072,0.8047071577351047,0.41663254110330095,32.59667731904302,238.3205512574548,1.0,12.565289070600741,1.930075910095705,0.18556073261243147,0.8107272114992207,0.0037120558883479934,-1.335825998304977e-16,upper_bound,False,True,False,False,-1.335825998304977e-16,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0007150091718294282,0.003123922739002083,-0.003838931910831289,-2.202316596316509e-16,0.0,0.4501333333333353
3.162277660168379e+23,23.5,exponential,131072,0.8047071577351047,0.41663254110330095,36.165405033780125,270.5207639044935,1.0,12.565289070600741,1.9217182342410215,0.18562872805038913,0.8110242881006868,0.0033469838489241233,-2.12216861426478e-16,upper_bound,False,True,False,False,-2.12216861426478e-16,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0006452430651124885,0.002819109967679978,-0.003464353032792097,-1.0177854500037088e-15,0.0,0.4501333333333273
3.9810717055349855e+23,23.6,exponential,131072,0.8047071577351047,0.41663254110330095,40.105136608657666,307.21099446567007,1.0,12.565289070600741,1.9136525051096804,0.18568978122545396,0.8112910334927568,0.003019185281789564,-3.3713968983124234e-16,upper_bound,False,True,False,False,-3.3713968983124234e-16,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0005807161654618476,0.0025371876413124994,-0.003117903806775589,1.7305832438303615e-15,0.0,0.4490666666666785
5.011872336272715e+23,23.7,exponential,131072,0.8047071577351047,0.41663254110330095,44.47404863561612,348.8662154482833,1.0,12.565289070600741,1.9058683657396829,0.1857448712834815,0.8115317256289495,0.0027234030875690064,1.3389978733957193e-16,upper_bound,False,True,False,False,1.3389978733957193e-16,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0005251025887261784,0.002294208216984117,-0.002819310805710795,1.6856984491563251e-15,0.0,0.45013333333332817
6.309573444801942e+23,23.8,exponential,131072,0.8047071577351047,0.41663254110330095,49.343126805732595,395.9639444403623,1.0,12.565289070600741,1.8983558439736714,0.1857948017431992,0.8117498751361535,0.002455323120647408,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.00047478445604953734,0.0020743649407775067,-0.002549149396827311,-6.694989366978382e-16,0.0,0.4511999999999805
7.94328234724279e+23,23.9,exponential,131072,0.8047071577351047,0.41663254110330095,54.74527814894734,449.4080818374786,1.0,12.565289070600741,1.8911053428221,0.1858398281746914,0.811946598617105,0.002213573208203545,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.000427686671000016,0.0018685915780434215,-0.00229627824904414,-6.710886399999786e-16,0.0,0.4506666666666721
1e+24,24.0,exponential,131072,0.8047071577351047,0.41663254110330095,60.72394804283068,510.1785623531686,1.0,12.565289070600741,1.884107616283792,0.1858803390773992,0.8121235934517622,0.0019960674708385828,-1.3421772800000001e-16,upper_bound,False,True,False,False,-1.3421772800000001e-16,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.000384830928045532,0.0016813519800278343,-0.002066182908072296,0.0,0.0,0.4496000000000002
1.2589254117941714e+24,24.1,exponential,131072,0.8047071577351047,0.41663254110330095,67.33900061122017,579.2962344135108,1.0,12.565289070600741,1.8773537607101436,0.18591679436030054,0.8122828690131105,0.0018003366265890801,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0003474496153441642,0.0015180305327469057,-0.0018654801480910022,1.5179452524104617e-15,0.0,0.4501333333333353
1.584893192461111e+24,24.2,exponential,131072,0.8047071577351047,0.41663254110330095,74.71136422398565,657.4426375943806,1.0,12.565289070600741,1.8708351960055365,0.18594982900046803,0.8124271995583116,0.0016229714412203829,1.6937132248209003e-16,upper_bound,False,True,False,False,1.6937132248209003e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0003140977534801248,0.0013723140248043109,-0.001686411778284577,-6.726821180004941e-16,0.0,0.4512000000000089
1.9952623149688828e+24,24.3,exponential,131072,0.8047071577351047,0.41663254110330095,82.89086403933051,746.1178407892312,1.0,12.565289070600741,1.864543655999556,0.18597961391099654,0.8125573318180714,0.0014630542709321668,-1.3453642360011516e-16,upper_bound,False,True,False,False,-1.3453642360011516e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0002831944221362015,0.001237295309941544,-0.0015204897320774966,-8.468566124103753e-16,0.0,0.45120000000000005
2.511886431509572e+24,24.4,exponential,131072,0.8047071577351047,0.41663254110330095,91.96586640537993,846.740102452035,1.0,12.565289070600741,1.8584711730254089,0.18600646788489528,0.8126746586202998,0.001318873494804884,0.0,upper_bound,False,True,False,False,0.0,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.0002553234934378201,0.001115525364395964,-0.0013708488578336835,-1.7618532770528267e-16,0.0,0.45120000000000005
3.1622776601683796e+24,24.5,exponential,131072,0.8047071577351047,0.41663254110330095,102.03441213592801,960.9187181047525,1.0,12.565289070600741,1.8526100669347274,0.1860306786096841,0.8127804368909507,0.0011888844993654317,-1.6977348914118238e-16,upper_bound,False,True,False,False,-1.6977348914118238e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.00022969908739056688,0.0010035706260813626,-0.0012332697134713648,-6.742793796624751e-16,0.0,0.45013333333332817
3.9810717055349857e+24,24.6,exponential,131072,0.8047071577351047,0.41663254110330095,113.14968085310376,1091.014973066479,1.0,12.565289070600741,1.8469529335171413,0.18605240770237338,0.8128753727455161,0.0010722195521106076,-1.3485587593249693e-16,upper_bound,False,True,False,False,-1.3485587593249693e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.000207081712023105,0.000904753805276215,-0.0011118355172996391,-2.2233085301068454e-16,0.0,0.45013333333334415
5.011872336272715e+24,24.7,exponential,131072,0.8047071577351047,0.41663254110330095,125.53745884722048,1238.1026797449408,1.0,12.565289070600741,1.841492634133688,0.18607209495208873,0.8129613876520059,0.0009665173959055041,-2.1423965974331508e-16,upper_bound,False,True,False,False,-2.1423965974331508e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.00018737593677564668,0.0008186579595017562,-0.0010060338962781705,6.742793796624349e-16,0.0,0.4517333333333369
6.309573444801943e+24,24.8,exponential,131072,0.8047071577351047,0.41663254110330095,139.31568029453035,1404.6609600884392,1.0,12.565289070600741,1.8362222853539383,0.18608988288972853,0.8130391043374166,0.0008710127728549746,0.0,upper_bound,False,True,False,False,0.0,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.00016891845436828312,0.0007380159883654258,-0.000906934442732577,-2.8056256922333636e-16,0.0,0.4517333333333191
7.943282347242789e+24,24.9,exponential,131072,0.8047071577351047,0.41663254110330095,154.5681468112355,1594.0019241136595,1.0,12.565289070600741,1.8311352489455106,0.18610587864296238,0.8131089908496789,0.0007851305073589891,-2.703521735879649e-16,upper_bound,False,True,False,False,-2.703521735879649e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.00015207717453435965,0.0006644353140181636,-0.0008165124885523242,-1.0737418240000616e-15,0.0,0.4512000000000089
1e+25,25.0,exponential,131072,0.8047071577351047,0.41663254110330095,171.49047370798965,1808.8497308365274,1.0,12.565289070600741,1.8262251222999137,0.1861202983246354,0.8131719914002203,0.0007077102751445105,-2.1474836479999998e-16,upper_bound,False,True,False,False,-2.1474836479999998e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.00013709186808652518,0.0005989635111287583,-0.0007360553792149123,4.9885742033227e-16,0.0,0.4512000000000018
1.2589254117941714e+25,25.1,exponential,131072,0.8047071577351047,0.41663254110330095,190.26547952668292,2052.640151173106,1.0,12.565289070600741,1.8214857300279805,0.18613329701657969,0.8132287835519045,0.0006379194315160046,-1.7058068952150947e-16,upper_bound,False,True,False,False,-1.7058068952150947e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.00012358127790557116,0.0005399348419210526,-0.0006635161198285029,1.0737418239999847e-15,0.0,0.4511999999999823
1.5848931924611239e+25,25.200000000000003,exponential,131072,0.8047071577351047,0.41663254110330095,211.09599802704383,2329.271746631015,1.0,12.565289070600741,1.8169111152960236,0.1861450145802165,0.8132799783686047,0.0005750070511788081,0.0,upper_bound,False,True,False,False,0.0,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.00011140063201420247,0.00048671678797962414,-0.0005981174199932693,-2.2338794119344305e-16,0.0,0.45120000000000005
1.995262314968883e+25,25.3,exponential,131072,0.8047071577351047,0.41663254110330095,234.2070694793826,2643.16820595498,1.0,12.565289070600741,1.812495531704806,0.18615557714298253,0.8133261269095003,0.0005182959475173509,-2.152582777601842e-16,upper_bound,False,True,False,False,-2.152582777601842e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,0.00010041930380033648,0.000438738632923652,-0.0005391579367227594,-1.709857277830407e-15,0.0,0.4512000000000178
2.5118864315095717e+25,25.4,exponential,131072,0.8047071577351047,0.41663254110330095,259.8483718629903,2999.349078348255,1.0,12.565289070600741,1.8082334355193443,0.1861650984409766,0.8133677260951894,0.0004671754638342586,-3.419714555660741e-16,upper_bound,False,True,False,False,-3.419714555660741e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,9.051944245630494e-05,0.00039548547871870454,-0.00048600492117693286,1.7553853453655494e-15,0.0,0.4512000000000178
3.1622776601683795e+25,25.5,exponential,131072,0.8047071577351047,0.41663254110330095,288.296918235387,3403.510034265309,1.0,12.565289070600741,1.8041194782284657,0.18617368103147378,0.8134052240052442,0.0004210949632819649,1.358187913129459e-16,upper_bound,False,True,False,False,1.358187913129459e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,8.150794116668081e-05,0.00035611362882104203,-0.00043762156998755587,6.310102703703861e-16,0.0,0.4506666666666561
3.9810717055349854e+25,25.6,exponential,131072,0.8047071577351047,0.41663254110330095,319.7814985285676,3863.062263679622,1.0,12.565289070600741,1.800148499500124,0.18618140002920994,0.8134389488209536,0.0003796511498367462,-2.157694014919951e-16,upper_bound,False,True,False,False,-2.157694014919951e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,7.347104467536614e-05,0.00032099989225731207,-0.0003944709369318388,-6.790939565647198e-16,0.0,0.45066666666664545
5.0118723362727555e+25,25.700000000000003,exponential,131072,0.8047071577351047,0.41663254110330095,354.79160355520526,4383.570326224752,1.0,12.565289070600741,1.7963155200770038,0.18618837524040885,0.8134694239836957,0.00034220077589559595,0.0,upper_bound,False,True,False,False,0.0,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,6.631285381375474e-05,0.0002897252791687066,-0.0003560381329832936,3.981405645325638e-16,0.0,0.45120000000000715
6.309573444801943e+25,25.8,exponential,131072,0.8047071577351047,0.41663254110330095,393.6346615813633,4974.193134589323,1.0,12.565289070600741,1.792615735512951,0.1861946625999727,0.8134968938767874,0.00030844352324008764,-1.361412885854701e-16,upper_bound,False,True,False,False,-1.361412885854701e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,5.990040861170165e-05,0.00026170887858434355,-0.0003216092871977513,1.081408694351883e-15,0.0,0.4522666666666719
7.943282347242788e+25,25.9,exponential,131072,0.8047071577351047,0.41663254110330095,436.94489196947035,5641.60386761069,1.0,12.565289070600741,1.7890445096745415,0.18620035532213117,0.8135217657594126,0.00027787891845604707,2.1628173887037196e-16,upper_bound,False,True,False,False,2.1628173887037196e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,5.39928632827813e-05,0.0002358984192065705,-0.00028989128249034906,1.5396999021274263e-15,0.0,0.45226666666665594
1e+26,26.0,exponential,131072,0.8047071577351047,0.41663254110330095,484.7822015983661,6401.687897461816,1.0,12.565289070600741,1.7855973687955113,0.18620546117262923,0.8135440735606286,0.00025046526674201813,1.7179869183999998e-16,upper_bound,False,True,False,False,1.7179869183999998e-16,False,False,quality_linear,0.5,dirichlet_a20_19,fixed_ref,5.105850498066039e-05,0.00022307801216036831,-0.0002741365171402855,-4.448304703037134e-16,0.0,0.45119999999998295
1e+17,17.0,exponential,131072,0.8047071577351047,0.43829657372764846,0.040981388303666995,0.06543218313138126,0.5910349693996264,12.565289070600741,4.21344658472912,0.16089010226782707,0.7029395828149544,0.1361703149172186,0.0,interior,False,False,False,False,0.0,False,False,quality_linear,0.5,dirichlet_a20_19,mixture,-0.008508767939721818,-0.03717537437984034,0.04568414231956215,0.0,0.11823596722547706,0.5205333333333254
1.2589254117941714e+17,17.1,exponential,131072,0.8047071577351047,0.43829657372764846,0.046199789841940814,0.07268339261649952,0.6073468368985753,12.565289070600741,4.120063995708752,0.16003922547385488,0.6992220453769703,0.14073872914917487,0.0,interior,False,False,False,False,0.0,False,False,quality_linear,0.5,dirichlet_a20_19,mixture,-0.007556073235560845,-0.033012987704381214,0.040569060939943835,-2.0190635023367005e-15,0.11573008918299021,0.5168000000000035
1.584893192461111e+17,17.2,exponential,131072,0.8047071577351047,0.43829657372764846,0.051993214258610476,0.08097162857819892,0.6233890867529137,12.565289070600741,4.02996459133474,0.1593788876207149,0.6963369852740781,0.14428412710520735,-4.038127004673243e-16,interior,False,False,False,False,-4.038127004673243e-16,False,False,quality_linear,0.5,dirichlet_a20_19,mixture,-0.005791904782832313,-0.02530521812317943,0.031097122906012076,-8.018995738037521e-16,0.11092079825157297,0.5098666666666691
1.995262314968883e+17,17.3,exponential,131072,0.8047071577351047,0.43829657372764846,0.0584269658002075,0.09042883917670147,0.6391766977206752,12.565289070600741,3.943078091970462,0.15888084451728843,0.6941610017523344,0.14695815373037724,-1.6037991476072687e-16,interior,False,False,False,False,-1.6037991476072687e-16,False,False,quality_linear,0.5,dirichlet_a20_19,mixture,-0.004338058886496854,-0.018953268479031227,0.023291327365527192,7.451205565653685e-16,0.10679553305880574,0.5045333333333453
2.511886431509572e+17,17.4,exponential,131072,0.8047071577351047,0.43829657372764846,0.06559237152699643,0.1011708917167985,0.6548145211080976,12.565289070600741,3.859325322196243,0.1585112758434155,0.6925463315782718,0.1489423925783128,-2.547885891542391e-16,interior,False,False,False,False,-2.547885891542391e-16,False,False,quality_linear,0.5,dirichlet_a20_19,mixture,-0.0031631067176413064,-0.013819824123156188,0.01698293084079794,-2.1002927745027377e-16,0.10320118714345528,0.499733333333336
3.1622776601683795e+17,17.5,exponential,131072,0.8047071577351047,0.43829657372764846,0.0735461596231384,0.11340379598970543,0.6702875781571466,12.565289070600741,3.778621162715754,0.15824822317376017,0.6913970369277032,0.1503547398985368,-2.0238577025077626e-16,interior,False,False,False,False,-2.0238577025077626e-16,True,False,quality_linear,0.5,dirichlet_a20_19,mixture,-0.002151411194494357,-0.00939965893615824,0.011551070130653263,4.701392876881259e-16,0.09965456572060583,0.4943999999999811
3.9810717055349856e+17,17.6,exponential,131072,0.8047071577351047,0.43829657372764846,0.08236322308375578,0.12734886341642757,0.6855659113517545,12.565289070600741,3.7008766942247084,0.15808099360451663,0.6906663997910402,0.15125260660444348,-1.607607316166126e-16,interior,False,False,False,False,-1.607607316166126e-16,True,False,quality_linear,0.5,dirichlet_a20_19,mixture,-0.001311036207627403,-0.005728004593539282,0.007039040801165908,1.0119288512539061e-15,0.09666246706076742,0.4906666666666677
5.011872336272715e+17,17.7,exponential,131072,0.8047071577351047,0.43829657372764846,0.09219202053447925,0.14314430145874663,0.7007993082722608,12.565289070600741,3.6260008473937053,0.15798601593223469,0.6902514360089954,0.15176254805876999,0.0,interior,False,False,False,False,0.0,True,True,quality_linear,0.5,dirichlet_a20_19,mixture,-0.0006183452829274794,-0.0027015917641288745,0.003319937047056354,-2.105279850919841e-16,0.09400935700588231,0.4874666666666698
