C,log10_C,cost_form,ell,kappa,Q0,N_B,D_B,Q,h,L_pred,share_train,share_attn,share_quality,share_unused,regime,flag_q_at_lower,flag_q_at_upper,flag_n_at_lower,flag_n_at_upper,budget_residual_rel,N_in_support,D_in_support,functional,omega,candidate,q0_mode
6.309573444801943e+21,21.8,logarithmic,131072,0.8047071577351047,0.41663254110330095,448.2496921824975,0.4369024671798592,1.0,14352791.931543907,1.6898832765738385,0.1862326175996765,0.8136627218008264,0.00010466059949717852,-1.6618809641781018e-16,upper_bound,False,True,False,False,-1.6618809641781018e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
7.943282347242789e+21,21.9,logarithmic,131072,0.8047071577351047,0.41663254110330095,497.5690213336201,0.4955137032456611,1.0,14352791.931543907,1.6898802997017774,0.18623454960046038,0.8136711628410515,9.428755848812908e-05,1.320078972597485e-16,upper_bound,False,True,False,False,1.320078972597485e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1e+22,22.0,logarithmic,131072,0.8047071577351047,0.41663254110330095,551.9079712588091,0.5624013669323498,1.0,14352791.931543907,1.6898774262301028,0.18623627847408858,0.8136787164051912,8.500512072056819e-05,-4.194304e-16,upper_bound,False,True,False,False,-4.194304e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1.2589254117941714e+22,22.1,logarithmic,131072,0.8047071577351047,0.41663254110330095,612.3315921615776,0.6381606340082449,1.0,14352791.931543907,1.6898746525659893,0.186237840661365,0.8136855417055479,7.661763308724576e-05,-1.665827046108491e-16,upper_bound,False,True,False,False,-1.665827046108491e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1.584893192461111e+22,22.2,logarithmic,131072,0.8047071577351047,0.41663254110330095,679.3704716819634,0.7241245873083599,1.0,14352791.931543907,1.6898719752411193,0.18623924871767358,0.8136916935974305,6.905768489607968e-05,-1.3232134568913284e-16,upper_bound,False,True,False,False,-1.3232134568913284e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1.995262314968883e+22,22.3,logarithmic,131072,0.8047071577351047,0.41663254110330095,754.1192032322234,0.8212642787967519,1.0,14352791.931543907,1.6898693909079205,0.18624052354107187,0.8136972633858459,6.221307308223285e-05,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
2.511886431509572e+22,22.4,logarithmic,131072,0.8047071577351047,0.41663254110330095,836.6811795480756,0.931892034617957,1.0,14352791.931543907,1.689866896335488,0.18624166688946198,0.8137022587511855,5.607435935275099e-05,-1.6697824978812212e-16,upper_bound,False,True,False,False,-1.6697824978812212e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
3.1622776601683792e+22,22.5,logarithmic,131072,0.8047071577351047,0.41663254110330095,928.2821511632999,1.057421174340916,1.0,14352791.931543907,1.6898644884053429,0.18624269742661548,0.8137067612367116,5.054133667303083e-05,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
3.981071705534985e+22,22.6,logarithmic,131072,0.8047071577351047,0.41663254110330095,1029.9117193407,1.199858876259095,1.0,14352791.931543907,1.6898621641073874,0.18624362628225638,0.8137108194689303,4.555424881336367e-05,-2.107123061445265e-16,upper_bound,False,True,False,False,-2.107123061445265e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
5.011872336272714e+22,22.7,logarithmic,131072,0.8047071577351047,0.41663254110330095,1142.6678282093942,1.3614826801176327,1.0,14352791.931543907,1.6898599205362042,0.18624446348827367,0.8137144772778335,4.1059233892789096e-05,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
6.309573444801943e+22,22.8,logarithmic,131072,0.8047071577351047,0.41663254110330095,1268.0800400094388,1.5444975288969298,1.0,14352791.931543907,1.6898577548873839,0.1862452197796306,0.8137177815651914,3.6998655178048696e-05,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
7.94328234724279e+22,22.9,logarithmic,131072,0.8047071577351047,0.41663254110330095,1406.911134326002,1.7525434877276596,1.0,14352791.931543907,1.6898556644539828,0.18624589975430755,0.8137207524198868,3.334782580577571e-05,-2.112126356155976e-16,upper_bound,False,True,False,False,-2.112126356155976e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1.0000000000000001e+23,23.0,logarithmic,131072,0.8047071577351047,0.41663254110330095,1560.9416420400025,1.9886128092883215,1.0,14352791.931543907,1.6898536466232956,0.18624651263473765,0.8137234301353446,3.0057229917856117e-05,-1.6777216e-16,upper_bound,False,True,False,False,-1.6777216e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1.2589254117941714e+23,23.1,logarithmic,131072,0.8047071577351047,0.41663254110330095,1731.8568830631132,2.2564524569268674,1.0,14352791.931543907,1.6898516988733523,0.18624706510280775,0.813725843905174,2.709099201838315e-05,-1.3326616368867927e-16,upper_bound,False,True,False,False,-1.3326616368867927e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1.584893192461111e+23,23.2,logarithmic,131072,0.8047071577351047,0.41663254110330095,1922.1000942185167,2.5595484333437937,1.0,14352791.931543907,1.68984981876986,0.18624756450296934,0.8137280258177734,2.4409679257423203e-05,-2.1171415310261256e-16,upper_bound,False,True,False,False,-2.1171415310261256e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1.9952623149688827e+23,23.3,logarithmic,131072,0.8047071577351047,0.41663254110330095,2132.4032380726594,2.9044978819764324,1.0,14352791.931543907,1.6898480039629622,0.18624801286636788,0.8137299847473524,2.200238627976534e-05,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
2.5118864315095718e+23,23.4,logarithmic,131072,0.8047071577351047,0.41663254110330095,2366.3555561427197,3.2950449400040527,1.0,14352791.931543907,1.6898462521848705,0.18624841801066513,0.8137317548497968,1.9827139538219065e-05,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
3.162277660168379e+23,23.5,logarithmic,131072,0.8047071577351047,0.41663254110330095,2624.782569395652,3.7398041277777168,1.0,14352791.931543907,1.6898445612461226,0.18624878158906866,0.8137333433480805,1.7875062850998383e-05,-2.12216861426478e-16,upper_bound,False,True,False,False,-2.12216861426478e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
3.9810717055349855e+23,23.6,logarithmic,131072,0.8047071577351047,0.41663254110330095,2912.43338035699,4.243136046824125,1.0,14352791.931543907,1.689842929033661,0.18624911040389167,0.8137347799619631,1.6109634145360878e-05,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
5.011872336272715e+23,23.7,logarithmic,131072,0.8047071577351047,0.41663254110330095,3232.2429733169392,4.813263625678118,1.0,14352791.931543907,1.6898413535077477,0.18624940727508862,0.813736077012014,1.4515712897449175e-05,-1.3389978733957193e-16,upper_bound,False,True,False,False,-1.3389978733957193e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
6.309573444801942e+23,23.8,logarithmic,131072,0.8047071577351047,0.41663254110330095,3585.8490207833684,5.46200722887701,1.0,14352791.931543907,1.6898398326994897,0.18624967387596617,0.8137372418090214,1.3084315012505004e-05,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
7.94328234724279e+23,23.9,logarithmic,131072,0.8047071577351047,0.41663254110330095,3979.6052946563,6.195906178414736,1.0,14352791.931543907,1.6898383647085171,0.1862499149967026,0.8137382952815936,1.1789721704116264e-05,-3.3794021698495615e-16,upper_bound,False,True,False,False,-3.3794021698495615e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1e+24,24.0,logarithmic,131072,0.8047071577351047,0.41663254110330095,4414.538750052148,7.031694660244323,1.0,14352791.931543907,1.6898369477001902,0.18625013133710003,0.8137392404872126,1.0628175687491584e-05,-1.3421772800000001e-16,upper_bound,False,True,False,False,-1.3421772800000001e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1.2589254117941714e+24,24.1,logarithmic,131072,0.8047071577351047,0.41663254110330095,4899.292101075405,7.976501673596353,1.0,14352791.931543907,1.6898355799040106,0.18625032719597515,0.8137400962076953,9.576596329812334e-06,-2.1322586190188682e-16,upper_bound,False,True,False,False,-2.1322586190188682e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1.584893192461111e+24,24.2,logarithmic,131072,0.8047071577351047,0.41663254110330095,5434.805421974988,9.052368063865753,1.0,14352791.931543907,1.6898342596106082,0.1862505029458053,0.8137408640704198,8.632983774815112e-06,1.6937132248209003e-16,upper_bound,False,True,False,False,1.6937132248209003e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1.9952623149688828e+24,24.3,logarithmic,131072,0.8047071577351047,0.41663254110330095,6031.148196178177,10.26943557013409,1.0,14352791.931543907,1.6898329851702691,0.18625066193027806,0.8137415586841804,7.779385541692948e-06,-1.3453642360011516e-16,upper_bound,False,True,False,False,-1.3453642360011516e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
2.511886431509572e+24,24.4,logarithmic,131072,0.8047071577351047,0.41663254110330095,6691.692872390216,11.652279892514015,1.0,14352791.931543907,1.689831754990435,0.18625080495451865,0.8137421835666223,7.011478859131295e-06,-2.137321597287963e-16,upper_bound,False,True,False,False,-2.137321597287963e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
3.1622776601683796e+24,24.5,logarithmic,131072,0.8047071577351047,0.41663254110330095,7425.220129085002,13.220195437855995,1.0,14352791.931543907,1.6898305675339318,0.18625093396203402,0.8137427472090575,6.318828908683522e-06,-1.6977348914118238e-16,upper_bound,False,True,False,False,-1.6977348914118238e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
3.9810717055349857e+24,24.6,logarithmic,131072,0.8047071577351047,0.41663254110330095,8238.952518427075,14.999455015989511,1.0,14352791.931543907,1.689829421316939,0.18625105019917768,0.8137432550568873,5.694743935166705e-06,-1.3485587593249693e-16,upper_bound,False,True,False,False,-1.3485587593249693e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
5.011872336272715e+24,24.7,logarithmic,131072,0.8047071577351047,0.41663254110330095,9139.869607822266,17.021887804615023,1.0,14352791.931543907,1.68982831490718,0.18625115474772433,0.8137437118364573,5.133415818452548e-06,0.0,upper_bound,False,True,False,False,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
6.309573444801943e+24,24.8,logarithmic,131072,0.8047071577351047,0.41663254110330095,10000.0,19.586097649058168,1.0,14352791.931543907,1.6898272472033455,0.18625123698522514,0.813744071137581,4.691877193993573e-06,0.0,upper_bound,False,True,False,True,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
7.943282347242789e+24,24.9,logarithmic,131072,0.8047071577351047,0.41663254110330095,10000.0,24.657436048281202,1.0,14352791.931543907,1.6898262350798479,0.18625123698522514,0.813744071137581,4.691877193993572e-06,0.0,upper_bound,False,True,False,True,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1e+25,25.0,logarithmic,131072,0.8047071577351047,0.41663254110330095,10000.0,31.041872830870858,1.0,14352791.931543907,1.6898252861246807,0.18625123698522514,0.813744071137581,4.691877193993572e-06,0.0,upper_bound,False,True,False,True,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1.2589254117941714e+25,25.1,logarithmic,131072,0.8047071577351047,0.41663254110330095,10000.0,39.07940253646639,1.0,14352791.931543907,1.6898243963954027,0.18625123698522514,0.8137440711375811,4.691877193993572e-06,-1.7058068952150947e-16,upper_bound,False,True,False,True,-1.7058068952150947e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1.5848931924611239e+25,25.200000000000003,logarithmic,131072,0.8047071577351047,0.41663254110330095,10000.0,49.19805293089114,1.0,14352791.931543907,1.6898235621956263,0.1862512369852251,0.8137440711375811,4.691877193993572e-06,-1.3549705798567091e-16,upper_bound,False,True,False,True,-1.3549705798567091e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1.995262314968883e+25,25.3,logarithmic,131072,0.8047071577351047,0.41663254110330095,10000.0,61.93667904549306,1.0,14352791.931543907,1.6898227800596617,0.18625123698522514,0.8137440711375811,4.691877193993572e-06,0.0,upper_bound,False,True,False,True,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
2.5118864315095717e+25,25.4,logarithmic,131072,0.8047071577351047,0.41663254110330095,10000.0,77.97365917251011,1.0,14352791.931543907,1.689822046738119,0.1862512369852251,0.813744071137581,4.691877193993572e-06,0.0,upper_bound,False,True,False,True,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
3.1622776601683795e+25,25.5,logarithmic,131072,0.8047071577351047,0.41663254110330095,10000.0,98.16302098285068,1.0,14352791.931543907,1.6898213591844078,0.1862512369852251,0.813744071137581,4.691877193993572e-06,-1.358187913129459e-16,upper_bound,False,True,False,True,-1.358187913129459e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
3.9810717055349854e+25,25.6,logarithmic,131072,0.8047071577351047,0.41663254110330095,10000.0,123.57992161379516,1.0,14352791.931543907,1.689820714542081,0.18625123698522514,0.8137440711375811,4.691877193993572e-06,-2.157694014919951e-16,upper_bound,False,True,False,True,-2.157694014919951e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
5.0118723362727555e+25,25.700000000000003,logarithmic,131072,0.8047071577351047,0.41663254110330095,10000.0,155.5779037071385,1.0,14352791.931543907,1.6898201101329664,0.18625123698522514,0.813744071137581,4.691877193993572e-06,0.0,upper_bound,False,True,False,True,0.0,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
6.309573444801943e+25,25.8,logarithmic,131072,0.8047071577351047,0.41663254110330095,10000.0,195.86097649058166,1.0,14352791.931543907,1.689819543446042,0.18625123698522514,0.813744071137581,4.691877193993573e-06,-1.361412885854701e-16,upper_bound,False,True,False,True,-1.361412885854701e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
7.943282347242788e+25,25.9,logarithmic,131072,0.8047071577351047,0.41663254110330095,10000.0,246.57436048281198,1.0,14352791.931543907,1.689819012127002,0.1862512369852251,0.813744071137581,4.691877193993572e-06,-2.1628173887037196e-16,upper_bound,False,True,False,True,-2.1628173887037196e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1e+26,26.0,logarithmic,131072,0.8047071577351047,0.41663254110330095,10000.0,310.4187283087086,1.0,14352791.931543907,1.6898185139684776,0.18625123698522514,0.8137440711375808,4.691877193993572e-06,-1.7179869183999998e-16,upper_bound,False,True,False,True,-1.7179869183999998e-16,False,True,quality_linear,1.0,lp_vertex_box,fixed_ref
1e+17,17.0,logarithmic,131072,0.8047071577351047,0.4871620101591301,3.095042854159369,0.0009904865953337784,1.0,14352791.931543907,1.6902660733886674,0.1839359075417072,0.8036282424435549,0.012435850014737933,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,1.0,lp_vertex_box,mixture
1.2589254117941714e+17,17.1,logarithmic,131072,0.8047071577351047,0.4871620101591301,3.4288356305429883,0.0011269241449324652,1.0,14352791.931543907,1.690249716704965,0.18415885285324815,0.8046023053726981,0.011238841774053895,-1.2709251755588463e-16,upper_bound,False,True,False,False,-1.2709251755588463e-16,True,False,quality_linear,1.0,lp_vertex_box,mixture
1.584893192461111e+17,17.2,logarithmic,131072,0.8047071577351047,0.4871620101591301,3.7986271387103203,0.001282006124709204,1.0,14352791.931543907,1.6902339390996663,0.18436055932896145,0.8054835744121878,0.0101558662588507,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,1.0,lp_vertex_box,mixture
1.995262314968883e+17,17.3,logarithmic,131072,0.8047071577351047,0.4871620101591301,4.211401686044159,0.0014572115927623064,1.0,14352791.931543907,1.6902187190542721,0.18454425704255267,0.8062861619693823,0.009169580988065269,-3.2075982952145374e-16,upper_bound,False,True,False,False,-3.2075982952145374e-16,True,False,quality_linear,1.0,lp_vertex_box,mixture
2.511886431509572e+17,17.4,logarithmic,131072,0.8047071577351047,0.4871620101591301,4.667883408819425,0.0016566047258537407,1.0,14352791.931543907,1.6902040359773276,0.184709888578935,0.807009817193939,0.00828029422712595,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,1.0,lp_vertex_box,mixture
3.1622776601683795e+17,17.5,logarithmic,131072,0.8047071577351047,0.4871620101591301,5.173844041174463,0.0018831173016211071,1.0,14352791.931543907,1.6901898701464226,0.18485957800377573,0.8076638202703632,0.0074766017258611405,-2.0238577025077626e-16,upper_bound,False,True,False,False,-2.0238577025077626e-16,True,False,quality_linear,1.0,lp_vertex_box,mixture
3.9810717055349856e+17,17.6,logarithmic,131072,0.8047071577351047,0.4871620101591301,5.734646694863955,0.002140433264063884,1.0,14352791.931543907,1.6901762026615426,0.1849948373390274,0.8082547773233667,0.00675038533760588,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,1.0,lp_vertex_box,mixture
5.011872336272715e+17,17.7,logarithmic,131072,0.8047071577351047,0.4871620101591301,6.359358864779344,0.002431549482095696,1.0,14352791.931543907,1.6901630153948861,0.18511759338564465,0.8087911066747739,0.006091299939581535,-1.276967881580085e-16,upper_bound,False,True,False,False,-1.276967881580085e-16,True,False,quality_linear,1.0,lp_vertex_box,mixture
6.309573444801943e+17,17.8,logarithmic,131072,0.8047071577351047,0.4871620101591301,7.052124973499732,0.0027620809074652155,1.0,14352791.931543907,1.6901502909562807,0.18522843025855618,0.8092753603616492,0.005496209379794558,2.028663286350222e-16,upper_bound,False,True,False,False,2.028663286350222e-16,True,False,quality_linear,1.0,lp_vertex_box,mixture
7.943282347242789e+17,17.9,logarithmic,131072,0.8047071577351047,0.4871620101591301,7.820358576915095,0.0031373594357567273,1.0,14352791.931543907,1.690138012647668,0.18532849293064937,0.8097125408468693,0.004958966222481316,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,1.0,lp_vertex_box,mixture
1e+18,18.0,logarithmic,131072,0.8047071577351047,0.4871620101591301,8.672280837527378,0.003563438157310314,1.0,14352791.931543907,1.6901261644311407,0.18541881868413665,0.8101071800855719,0.004474001230291454,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,1.0,lp_vertex_box,mixture
1.2589254117941714e+18,18.1,logarithmic,131072,0.8047071577351047,0.4871620101591301,9.614646767729674,0.004048179036961573,1.0,14352791.931543907,1.6901147308954296,0.18550016289262333,0.8104625783553976,0.004037258751979225,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,1.0,lp_vertex_box,mixture
1.5848931924611108e+18,18.2,logarithmic,131072,0.8047071577351047,0.4871620101591301,10.662032450725244,0.004597537925837184,1.0,14352791.931543907,1.6901036972272407,0.18557376153252253,0.8107841357196932,0.0036421027477842507,0.0,upper_bound,False,True,False,False,0.0,True,False,quality_linear,1.0,lp_vertex_box,mixture
1.995262314968883e+18,18.3,logarithmic,131072,0.8047071577351047,0.4871620101591301,11.829325985888795,0.00521868918510387,1.0,14352791.931543907,1.690093049177549,0.1856404798301083,0.8110756324097322,0.003283887760159747,-2.5660786361716296e-16,upper_bound,False,True,False,False,-2.5660786361716296e-16,True,False,quality_linear,1.0,lp_vertex_box,mixture
2.511886431509572e+18,18.4,logarithmic,131072,0.8047071577351047,0.4871620101591301,13.117971005973455,0.005926453595437963,1.0,14352791.931543907,1.690082773040351,0.18570038547438864,0.8113373641633022,0.002962250362309262,0.0,upper_bound,False,True,False,False,0.0,False,False,quality_linear,1.0,lp_vertex_box,mixture
3.1622776601683794e+18,18.5,logarithmic,131072,0.8047071577351047,0.4871620101591301,14.554143970227893,0.006726696833409333,1.0,14352791.931543907,1.6900728556270204,0.18575468319686253,0.8115745945326387,0.002670722270498902,-1.61908616200621e-16,upper_bound,False,True,False,False,-1.61908616200621e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
3.9810717055349857e+18,18.6,logarithmic,131072,0.8047071577351047,0.4871620101591301,16.13962104400207,0.00763851866229865,1.0,14352791.931543907,1.6900632842385253,0.18580343033103566,0.8117875740116502,0.0024089956573143004,-2.5721717058658014e-16,upper_bound,False,True,False,False,-2.5721717058658014e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
5.011872336272715e+18,18.7,logarithmic,131072,0.8047071577351047,0.4871620101591301,17.906608285104724,0.008669466933733255,1.0,14352791.931543907,1.6900540466524794,0.1858476090456213,0.8119805937609225,0.0021717971934562164,0.0,upper_bound,False,True,False,False,0.0,False,False,quality_linear,1.0,lp_vertex_box,mixture
6.309573444801943e+18,18.8,logarithmic,131072,0.8047071577351047,0.4871620101591301,19.857290988475434,0.00984415386173165,1.0,14352791.931543907,1.6900451310937696,0.1858872674780622,0.8121538640961522,0.001958868425785666,-1.6229306290801775e-16,upper_bound,False,True,False,False,-1.6229306290801775e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
7.943282347242789e+18,18.9,logarithmic,131072,0.8047071577351047,0.4871620101591301,22.025883272980103,0.01117503333394347,1.0,14352791.931543907,1.6900365262221801,0.18592312524598,0.8123105290747031,0.0017663456793168494,0.0,upper_bound,False,True,False,False,0.0,False,False,quality_linear,1.0,lp_vertex_box,mixture
1e+19,19.0,logarithmic,131072,0.8047071577351047,0.4871620101591301,24.43730635480235,0.012682490074557034,1.0,14352791.931543907,1.6900282211092144,0.1859555371762142,0.8124521389586916,0.0015923238650942615,-2.048e-16,upper_bound,False,True,False,False,-2.048e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
1.2589254117941713e+19,19.1,logarithmic,131072,0.8047071577351047,0.4871620101591301,27.11273525230423,0.01439304807354507,1.0,14352791.931543907,1.6900202052263458,0.18598476044846884,0.8125798173833904,0.001435422168140859,0.0,upper_bound,False,True,False,False,0.0,False,False,quality_linear,1.0,lp_vertex_box,mixture
1.5848931924611109e+19,19.2,logarithmic,131072,0.8047071577351047,0.4871620101591301,30.081073674352478,0.016334065611255572,1.0,14352791.931543907,1.6900124684247404,0.18601110789966718,0.8126949311541726,0.0012939609461603153,-1.292200641495438e-16,upper_bound,False,True,False,False,-1.292200641495438e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
1.9952623149688828e+19,19.3,logarithmic,131072,0.8047071577351047,0.4871620101591301,33.37438974641716,0.018536586082513566,1.0,14352791.931543907,1.6900050009215368,0.18603486183583876,0.812798713684902,0.001166424479259388,0.0,upper_bound,False,True,False,False,0.0,False,False,quality_linear,1.0,lp_vertex_box,mixture
2.511886431509572e+19,19.4,logarithmic,131072,0.8047071577351047,0.4871620101591301,37.028262455121315,0.021035834371712487,1.0,14352791.931543907,1.6899977932853845,0.18605627698146918,0.8128922778838378,0.0010514451346932043,-1.63064697058713e-16,upper_bound,False,True,False,False,-1.63064697058713e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
3.162277660168379e+19,19.5,logarithmic,131072,0.8047071577351047,0.4871620101591301,41.06199067193609,0.023883498098370294,1.0,14352791.931543907,1.689990836422493,0.1860754964969646,0.8129762492283381,0.0009482542746973566,-1.2952689296049681e-16,upper_bound,False,True,False,False,-1.2952689296049681e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
3.981071705534986e+19,19.6,logarithmic,131072,0.8047071577351047,0.4871620101591301,45.557512184725404,0.027103075550347928,1.0,14352791.931543907,1.6899841215641602,0.18609290954169044,0.813052327981615,0.0008547624766946834,-2.0577373646926412e-16,upper_bound,False,True,False,False,-2.0577373646926412e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
5.011872336272715e+19,19.7,logarithmic,131072,0.8047071577351047,0.4871620101591301,50.55762527633741,0.030748832012220867,1.0,14352791.931543907,1.689977640253842,0.18610864231011648,0.8131210654957194,0.0007702921941642491,-1.6345188884225088e-16,upper_bound,False,True,False,False,-1.6345188884225088e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
6.309573444801943e+19,19.8,logarithmic,131072,0.8047071577351047,0.4871620101591301,56.09274153217619,0.03489326720478221,1.0,14352791.931543907,1.6899713843357995,0.18612278966117463,0.8131828762156493,0.0006943341231759955,0.0,upper_bound,False,True,False,False,0.0,False,False,quality_linear,1.0,lp_vertex_box,mixture
7.94328234724279e+19,19.9,logarithmic,131072,0.8047071577351047,0.4871620101591301,62.23384969918946,0.039596007067261456,1.0,14352791.931543907,1.6899653459427526,0.1861355428238568,0.8132385956336186,0.0006258615425245989,0.0,upper_bound,False,True,False,False,0.0,False,False,quality_linear,1.0,lp_vertex_box,mixture
1e+20,20.0,logarithmic,131072,0.8047071577351047,0.4871620101591301,69.04729458016612,0.044932255048310395,1.0,14352791.931543907,1.689959517486026,0.18614703902831062,0.813288823317291,0.0005641376543984852,-1.6384e-16,upper_bound,False,True,False,False,-1.6384e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
1.2589254117941713e+20,20.1,logarithmic,131072,0.8047071577351047,0.4871620101591301,76.60668449540461,0.050987344326869494,1.0,14352791.931543907,1.6899538916449417,0.18615740202783318,0.8133340999530716,0.0005084980190953598,-1.3014273797722585e-16,upper_bound,False,True,False,False,-1.3014273797722585e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
1.5848931924611108e+20,20.2,logarithmic,131072,0.8047071577351047,0.4871620101591301,84.99368650229877,0.05785810225948706,1.0,14352791.931543907,1.6899484613569333,0.18616674341661485,0.8133749131034181,0.0004583434799670264,2.0675210263927006e-16,upper_bound,False,True,False,False,2.0675210263927006e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
1.995262314968883e+20,20.3,logarithmic,131072,0.8047071577351047,0.4871620101591301,94.29890867662279,0.06565439861496063,1.0,14352791.931543907,1.6899432198080797,0.18617516381972007,0.8134117024059452,0.0004131337743349952,-1.642290327149843e-16,upper_bound,False,True,False,False,-1.642290327149843e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
2.5118864315095718e+20,20.4,logarithmic,131072,0.8047071577351047,0.4871620101591301,104.62287898715283,0.07450090235193578,1.0,14352791.931543907,1.6899381604240322,0.18618275396748718,0.8134448642675494,0.00037238176496357054,-1.3045175764697042e-16,upper_bound,False,True,False,False,-1.3045175764697042e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
3.1622776601683794e+20,20.5,logarithmic,131072,0.8047071577351047,0.4871620101591301,116.1056444372205,0.0845183209818264,1.0,14352791.931543907,1.6899332768616855,0.18618961101267056,0.813474823155092,0.00033556583223765245,-2.072430287367949e-16,upper_bound,False,True,False,False,-2.072430287367949e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
3.9810717055349857e+20,20.6,logarithmic,131072,0.8047071577351047,0.4871620101591301,128.81704526758904,0.09590588160486038,1.0,14352791.931543907,1.6899285629992187,0.186195776503269,0.8135017605945493,0.00030246290218198204,-3.292379783508226e-16,upper_bound,False,True,False,False,-3.292379783508226e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
5.0118723362727146e+20,20.7,logarithmic,131072,0.8047071577351047,0.4871620101591301,142.92010721704813,0.10882738764007088,1.0,14352791.931543907,1.689924012930675,0.18620133394583566,0.813526041431619,0.000272624622545391,-1.307615110738007e-16,upper_bound,False,True,False,False,-1.307615110738007e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
6.309573444801943e+20,20.8,logarithmic,131072,0.8047071577351047,0.4871620101591301,158.5671912013017,0.12348945893588406,1.0,14352791.931543907,1.689919620956413,0.1862063432756787,0.8135479275276587,0.00024572919666282744,-2.0773512052226271e-16,upper_bound,False,True,False,False,-2.0773512052226271e-16,False,False,quality_linear,1.0,lp_vertex_box,mixture
