functional,omega,C,cost_form,ell,q0_mode,argmin_L_candidate,L_min,argmax_h_candidate,h_max,h_min,h_identifiable,argmax_Q_candidate,Q_cand_max,L_spread,n_tied_at_L_min,argmin_L_is_argmax_h,argmax_h_is_argmax_Q
mixture_l1,0.0,1e+24,power,4096,fixed_ref,reference_p0,1.9161467854608134,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,power,4096,mixture,dirichlet_a20_19,1.9161424868570553,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,7.408575120049221e-06,1,True,False
mixture_l1,0.0,1e+24,power,8192,fixed_ref,reference_p0,1.9200853111210283,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,power,8192,mixture,dirichlet_a20_19,1.920081194566145,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,7.094830013043563e-06,1,True,False
mixture_l1,0.0,1e+24,power,32768,fixed_ref,reference_p0,1.9381831316850204,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,power,32768,mixture,dirichlet_a20_19,1.9381797279125226,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,5.866399616749618e-06,1,True,False
mixture_l1,0.0,1e+24,power,131072,fixed_ref,reference_p0,1.9766169459038456,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,0.0,14,True,False
mixture_l1,0.0,1e+24,power,131072,mixture,dirichlet_a20_19,1.9766145811996512,reference_p0,1.0,1.0,False,dirichlet_a20_19,0.43829657372764846,4.075603501130232e-06,1,True,False
mixture_l1,0.5,1e+19,exponential,2048,fixed_ref,reference_p0,3.123094642754934,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.847691502112514,1,True,False
mixture_l1,0.5,1e+19,exponential,2048,mixture,reference_p0,3.123094642754934,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8555136391799474,1,True,False
mixture_l1,0.5,1e+19,exponential,4096,fixed_ref,reference_p0,3.1355734585409953,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8570061370218407,1,True,False
mixture_l1,0.5,1e+19,exponential,4096,mixture,reference_p0,3.1355734585409953,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8649030047558117,1,True,False
mixture_l1,0.5,1e+19,exponential,8192,fixed_ref,reference_p0,3.158689755020952,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8743434356521891,1,True,False
mixture_l1,0.5,1e+19,exponential,8192,mixture,reference_p0,3.158689755020952,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8823790305243997,1,True,False
mixture_l1,0.5,1e+19,exponential,32768,fixed_ref,reference_p0,3.264133767913078,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.9542686321728748,1,True,False
mixture_l1,0.5,1e+19,exponential,32768,mixture,reference_p0,3.264133767913078,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.9613580301624269,1,True,False
mixture_l1,0.5,1e+19,exponential,131072,fixed_ref,reference_p0,3.4850599226598504,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,1.1050278872923558,1,True,False
mixture_l1,0.5,1e+19,exponential,131072,mixture,reference_p0,3.4850599226598504,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,1.1088373062292955,1,True,False
mixture_l1,0.5,1e+19,logarithmic,2048,fixed_ref,reference_p0,3.1378169416872645,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8329692031801836,1,True,False
mixture_l1,0.5,1e+19,logarithmic,2048,mixture,reference_p0,3.1378169416872645,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.840791340247617,1,True,False
mixture_l1,0.5,1e+19,logarithmic,4096,fixed_ref,reference_p0,3.148193680538305,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8443859150245312,1,True,False
mixture_l1,0.5,1e+19,logarithmic,4096,mixture,reference_p0,3.148193680538305,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8522827827585022,1,True,False
mixture_l1,0.5,1e+19,logarithmic,8192,fixed_ref,reference_p0,3.1675507884615346,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8654824022116063,1,True,False
mixture_l1,0.5,1e+19,logarithmic,8192,mixture,reference_p0,3.1675507884615346,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8735179970838169,1,True,False
mixture_l1,0.5,1e+19,logarithmic,32768,fixed_ref,reference_p0,3.2579055861422845,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.9608261641104421,1,True,False
mixture_l1,0.5,1e+19,logarithmic,32768,mixture,reference_p0,3.2579055861422845,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.9694985692485054,1,True,False
mixture_l1,0.5,1e+19,logarithmic,131072,fixed_ref,reference_p0,3.4563929533589386,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,1.1559759669253493,1,True,False
mixture_l1,0.5,1e+19,logarithmic,131072,mixture,reference_p0,3.4563929533589386,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,1.165998263119218,1,True,False
mixture_l1,0.5,1e+19,power,2048,fixed_ref,reference_p0,3.144776393094138,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8260097517733103,1,True,False
mixture_l1,0.5,1e+19,power,2048,mixture,reference_p0,3.144776393094138,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8338318888407437,1,True,False
mixture_l1,0.5,1e+19,power,4096,fixed_ref,reference_p0,3.157956094805795,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8346235007570408,1,True,False
mixture_l1,0.5,1e+19,power,4096,mixture,reference_p0,3.157956094805795,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8425203684910119,1,True,False
mixture_l1,0.5,1e+19,power,8192,fixed_ref,reference_p0,3.1822819379431824,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8507512527299586,1,True,False
mixture_l1,0.5,1e+19,power,8192,mixture,reference_p0,3.1822819379431824,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.8587868476021692,1,True,False
mixture_l1,0.5,1e+19,power,32768,fixed_ref,reference_p0,3.2920403920010926,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.9266913582516341,1,True,False
mixture_l1,0.5,1e+19,power,32768,mixture,reference_p0,3.2920403920010926,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.9353637633896974,1,True,False
mixture_l1,0.5,1e+19,power,131072,fixed_ref,reference_p0,3.5175301707482776,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,1.0948387495360103,1,True,False
mixture_l1,0.5,1e+19,power,131072,mixture,reference_p0,3.5175301707482776,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,1.104861045729879,1,True,False
mixture_l1,0.5,1e+22,exponential,2048,fixed_ref,reference_p0,2.1509865641797186,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.28051256587816864,1,True,False
mixture_l1,0.5,1e+22,exponential,2048,mixture,reference_p0,2.1509865641797186,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.28059808083934934,1,True,False
mixture_l1,0.5,1e+22,exponential,4096,fixed_ref,reference_p0,2.155148529080297,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.28283395352508034,1,True,False
mixture_l1,0.5,1e+22,exponential,4096,mixture,reference_p0,2.155148529080297,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.28291725304061144,1,True,False
mixture_l1,0.5,1e+22,exponential,8192,fixed_ref,reference_p0,2.1628865766765566,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.28712271554898194,1,True,False
mixture_l1,0.5,1e+22,exponential,8192,mixture,reference_p0,2.1628865766765566,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.2872021094365014,1,True,False
mixture_l1,0.5,1e+22,exponential,32768,fixed_ref,reference_p0,2.198591790044161,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.3065050424440603,1,True,False
mixture_l1,0.5,1e+22,exponential,32768,mixture,reference_p0,2.198591790044161,reference_p0,1.0,0.054341000008407324,True,dirichlet_a20_19,0.43829657372764846,0.3065694172703699,1,True,False
