id,S_A_equal,S_Aprep_Cweight,S_Cprep_equal,S_C_entropy,S_C_resolved,S_C_entropy_recomputed
BkiUdHjxK7IDOE3osGXN,0.67700508871778,0.6047619603204238,0.5946025832037514,0.4031880188490949,0.3866719231704142,0.4031880188490948
BkiUahPxK6Ot9UjD-1te,0.7168455179203567,0.6508677112143328,0.6128554279595952,0.3863926509548562,0.3726615469077196,0.3863926509548561
BkiUdTI5qsFAfyQRZ0o3,0.5947486469584324,0.42210787623094415,0.548926980754557,0.3627803391509219,0.3291956878294322,0.3627803391509218
BkiUcQLxK0flNeFb334P,0.7316232525149129,0.6543822637151036,0.6438269482590104,0.41336576958569793,0.40609183273917193,0.4133657695856978
BkiUcIPxK2li-LM1Q11-,0.8125540624585587,0.7960697501986509,0.6891946031634386,0.45031897386473313,0.440780376935331,0.45031897386473285
BkiUbvDxK7ICUt7cPE4b,0.661034045451618,0.7539169741267695,0.5980686475089112,0.40303941175020724,0.362448513575879,0.4030394117502071
BkiUbIM5qsMAIoJia-Mp,0.7688373774096475,0.8161972940472926,0.6704342027802683,0.44598329510262325,0.44267606500843504,0.445983295102623
BkiUd9vxaJJQnK0WJlsP,0.7176119870961514,0.7203929765144153,0.6178943770032945,0.3739492873688132,0.36001005221667354,0.37394928736881305
BkiUfy7xK3YB9m4ABZJe,0.7139185811010873,0.7200750365474233,0.6145640121854073,0.3702029158893708,0.34430554956670884,0.3702029158893707
BkiUdXDxK6mkyCKC1AZZ,0.7886444040094909,0.8245053693162063,0.6544355667021708,0.4554325349768338,0.4384331695274212,0.4554325349768336
BkiUcYzxK03BfHDu3zhu,0.6574707269490744,0.7669151516332233,0.5640033234410142,0.38723606416951445,0.3661301509009936,0.38723606416951434
BkiUfH05qhDChOLpqeBZ,0.4732238178503709,0.6485118222459015,0.44670879846203804,0.281902808066222,0.2311952361781045,0.2819028080662218
BkiUferxK6wB9k0iNt7V,0.7200761537289333,0.580395932583013,0.640753714604503,0.4350603938697529,0.41810711965062447,0.4350603938697528
BkiUc-c5qsBC-ZU-Hldo,0.8542434464747142,0.9025759354767313,0.7451529361900755,0.5717722903524111,0.5697753394275031,0.571772290352411
BkiUfJPxK1yAgWt8AK3i,0.667267056889198,0.7069435815987937,0.5398221775384445,0.3037660780445265,0.2929451235381796,0.30376607804452627
BkiUdqU4ubng2gXILoXw,0.7475129082552393,0.7766643965595859,0.6300551517283208,0.3991178581198071,0.36707842222628645,0.39911785811980693
BkiUfvLxK1Thg9qFf4Zn,0.6299132692933597,0.6549813840690252,0.5600191157881473,0.3217790816279627,0.30690009574794064,0.32177908162796254
BkiUe0PxK03BfL1dWLsm,0.7799275197932745,0.7309872499756104,0.6705272841982525,0.41142402386719623,0.3983971538247575,0.4114240238671961
BkiUdM025V5io-ocxkZs,0.7155957872763422,0.7550983693320534,0.5937368591814177,0.360967323997731,0.3514106478061504,0.36096732399773074
BkiUe-vxK7DgtAWe1g9j,0.5984799416901389,0.3943740999309199,0.560421987897896,0.3330918395514899,0.30784863124471606,0.3330918395514897
BkiUb1XxK4sA-5Y3rOAL,0.6609619265706418,0.6911068055208949,0.5568176966394198,0.31624193681644397,0.2847241796403049,0.3162419368164438
BkiUb73xK03BfMLypcsS,0.7481348472209035,0.7361174333928302,0.6590870062186115,0.41368234821424105,0.38286160074538844,0.41368234821424094
BkiUf8fxK6wB9mn5Br0Z,0.7060949865897187,0.69837677547823,0.6340045047284503,0.3924836013225911,0.3590097732350539,0.39248360132259097
BkiUcqHxK7Dgs_aSUU2v,0.716088350957207,0.7093164781640939,0.6397019213876034,0.4095268492416352,0.38029423880037827,0.40952684924163496
BkiUe2nxK6Ot9UjEC35T,0.7689005305951551,0.809513314401287,0.6541285097734347,0.44325079538475465,0.4058950541806744,0.4432507953847545
BkiUc785qWTA8JC6Rwuz,0.7167451303348442,0.7417715344731223,0.6080680899145399,0.3741190304015216,0.3509628294636894,0.37411903040152145
BkiUeqHxK6EuNA_gPEt1,0.7457996196175128,0.8097231525812818,0.6191600568078616,0.40344172786609744,0.39150516165223487,0.4034417278660972
BkiUd_44eIOjRwCobZxN,0.6707544902847323,0.7084352082383458,0.6230525988531171,0.4029496390047018,0.3853925448706902,0.40294963900470165
BkiUfQTxK02iP5rWLz4n,0.8039199217301605,0.8233552227982929,0.6828513259717733,0.45478077872839767,0.444729808524831,0.4547807787283975
BkiUen_xK7Ehm4qs1O0a,0.7302509549222154,0.5184829739628646,0.6458438368992544,0.42706331916802365,0.4098311577304474,0.4270633191680234
BkiUdWg4eIXho9hDJC71,0.8195686139226921,0.6399425120636544,0.7296641460690997,0.5162409855149744,0.5234711745989636,0.5162409855149743
BkiUdMs241xg-QyzEMbq,0.721799208130056,0.7260500811049069,0.6263311670207895,0.3654568521803629,0.3462745098873706,0.36545685218036267
BkiUbMfxK6Ot9V_E2Ez2,0.7316685198631304,0.7450593816415156,0.625594780446249,0.37247621204583503,0.34773718667455644,0.37247621204583486
BkiUcMTxK7Ehm79fb-0W,0.7088434423528137,0.6636452118793276,0.6281402901959481,0.4027798053595569,0.37288087845050005,0.4027798053595567
BkiUbR7xK7Dgs_cY4GaS,0.5586590150776533,0.6813572401862046,0.5018998888600472,0.3075665743011617,0.30240997650786244,0.3075665743011615
BkiUbwjxK02iP15ve_pC,0.5651744251243201,0.4020765134661679,0.5321597148868995,0.35270324186033214,0.32334993303909043,0.35270324186033203
BkiUf4XxK0zjCxN_vxc1,0.497025453027863,0.47542691627341693,0.5604254584228082,0.4450276642323673,0.4123895698867932,0.44502766423236717
BkiUbHfxaKgS2Gx0b-he,0.7881595647848161,0.7508590634490271,0.6680177260002117,0.4586792649988975,0.4742313655022802,0.4586792649988974
BkiUdJw4uzlhdExj6iYv,0.6350398113947133,0.6736012540232714,0.5382218901832159,0.2935934729340132,0.29416870426954117,0.29359347293401306
BkiUeDw5qoTDt5iRgzm-,0.5509918685688122,0.4052551199348864,0.5282808302813942,0.34642815240095504,0.31164717839844314,0.34642815240095487
BkiUdR45qYVBYPffxJbo,0.7714227672435944,0.7919383567239625,0.6602506021075689,0.42697768733606595,0.4201203690812726,0.4269776873360658
BkiUfZM5qhLBvqGZ3Sc1,0.7758856557081736,0.7786499692686577,0.6599320459895341,0.4140556813059179,0.3732879219809176,0.41405568130591774
BkiUbWXxK1Thg98UeOOl,0.6978439579892677,0.6752242069958616,0.6095232347392799,0.3539221220447199,0.3429729288348019,0.3539221220447197
BkiUdIE4eIXh3G5CzjI8,0.7289016696622617,0.7034576133715719,0.6460240520298973,0.3997164096278579,0.37677771664445525,0.3997164096278577
BkiUfHI5qhDCWb0lMyYX,0.7997610747648466,0.8317034653246264,0.6756302714795933,0.4464024106729585,0.41708130792118203,0.44640241067295844
BkiUfm45qhDCz6hCKtWf,0.7446500253141797,0.7604702706148246,0.6416758413042845,0.3916839425386832,0.3529406771604615,0.39168394253868305
BkiUblU5qhDACp_JYBC4,0.6678556324433753,0.6262382109751793,0.6533339368792714,0.4651202433942713,0.43622406812198844,0.46512024339427116
BkiUctk4c3aisE1SP7-2,0.7064060075204877,0.7649385825209758,0.6151791261085425,0.39213580742582144,0.35678404548533554,0.3921358074258213
BkiUc9bxK3YB9raX0CnN,0.7585966457606946,0.721289830750582,0.6694398491917606,0.4220126317138717,0.3970599859592358,0.42201263171387154
BkiUdojxK6EuM_UbrNek,0.6109515741951825,0.6866808483930701,0.5578166266775465,0.3176383548480647,0.3014808568096125,0.31763835484806446
BkiUa5825YjgKJqWItra,0.7032333296189879,0.805461439024889,0.6428598609146683,0.42808670201383886,0.4272065310960892,0.4280867020138387
BkiUdpo4dbghU_Qx7SH2,0.6358237157605559,0.5790908223270996,0.556761318970483,0.3186743303788384,0.29721382692878245,0.31867433037883824
BkiUeUXxK4tBViZLGkuD,0.7001548050289268,0.6840779734025666,0.603790994222115,0.34435249880041596,0.315695922978802,0.3443524988004157
BkiUffk5qhLBkuIjTy8P,0.7236743032503403,0.5833546127864426,0.6457028582941108,0.417753862193956,0.40307660317194305,0.4177538621939558
BkiUfPTxaKgQW0DXrlDJ,0.6947843299340909,0.6878600516404965,0.6047289544966709,0.36125640737539233,0.3259954525136483,0.36125640737539216
BkiUdQ05qWTBHVEA1XZ5,0.6171499917642689,0.7061176966839677,0.5603974345738868,0.3749282144112285,0.34402455811380594,0.37492821441122837
BkiUfz05qhDCykklL0sr,0.710363776769542,0.7155375135946774,0.5832228189817048,0.33888654751581626,0.34221457147815837,0.33888654751581615
BkiUdyTxaKgQLBMQPeP5,0.6875084171982381,0.7017745497259908,0.612471448675533,0.36620877089301174,0.33751666521262763,0.36620877089301157
BkiUbUk5qU2Ap15jchdu,0.7272797040566494,0.7550753531682346,0.6208514547352486,0.37838528203653715,0.33795111104486597,0.378385282036537
BkiUd485qX_Bq6n5oSY9,0.6989975571231879,0.7319662437242658,0.6001434307325864,0.3654933842793832,0.3310558991577839,0.3654933842793831
BkiUd7o5qhLBXU5kwqna,0.7750755319482562,0.7937564545539848,0.6375655846804343,0.41251752810549425,0.42491920448492054,0.4125175281054941
BkiUez84uzkg3srlXCGj,0.7297350203637223,0.6955854444341971,0.6219520516661511,0.3925703878814382,0.3917837989066234,0.392570387881438
BkiUdPQ241xiDnlsQEC7,0.8017382135568748,0.8029991768863051,0.7093052639866845,0.5020412387858377,0.5102648536256974,0.5020412387858375
BkiUa4rxK6EuNCwytJ8F,0.721589991865865,0.7315785397077885,0.611321767556524,0.3671424605743097,0.3524838786514877,0.3671424605743095
BkiUatnxK4sA-5Y3qLw4,0.7204335448631484,0.7560610527818371,0.6026490453031054,0.38302631581222224,0.3594286192707547,0.38302631581222213
BkiUep7xK7Tt6CA5IaZS,0.7110305087663992,0.6648117470698351,0.6431897559050732,0.392578053923914,0.36509811297853506,0.39257805392391376
BkiUalnxK2li-F6JwY8L,0.7151283779055169,0.7420663240912485,0.6025565543798712,0.39385518339190734,0.3856857283338147,0.3938551833919073
BkiUdOA5qdmDH5kXIqRL,0.7049771377803314,0.7016423475970115,0.6333323116521644,0.4093475711906792,0.3825141143494809,0.40934757119067905
BkiUdMXxK4sA-9zSAiYH,0.8259682135081637,0.7146296922069184,0.753005888409865,0.6157884152912273,0.5850842518415443,0.6157884152912272
BkiUd6s5qdmDLQcgcGMM,0.5806160746308813,0.5642803297029956,0.5487820208296278,0.3120810771881995,0.29703361296910874,0.31208107718819933
BkiUdjk4eIfiUSg2fzc1,0.6777676196011194,0.7259582674225817,0.5890554647609387,0.35704158561355614,0.32046148040129063,0.3570415856135559
BkiUdKU5qhLA7iWj6pkd,0.6688078659843965,0.7133437096011037,0.5569635762517355,0.33334196161579116,0.30767155264728857,0.333341961615791
BkiUco7xK1yAgWay4XOK,0.8070494159758436,0.8445257925769531,0.7013384040393994,0.5069789262047852,0.48385303153774284,0.5069789262047851
BkiUdafxK6-gD0SrdeaP,0.7337403820922734,0.7284062220678942,0.6539553886900827,0.4172218859412114,0.37447837153467667,0.41722188594121123
BkiUd4k4dbghWHCOHt3H,0.7522236885252233,0.7509479316127909,0.6331758680913809,0.37202417491586703,0.34047853042314463,0.3720241749158668
BkiUb9_xK7Dgs_XS-vd6,0.6235274185487172,0.6642133366696799,0.5514686061502281,0.3430559442326841,0.32224029173407753,0.343055944232684
BkiUa9I4eILhP_ZE_13f,0.7404756624744867,0.7614449343947921,0.6859585646306867,0.500036860359193,0.4543474647463635,0.5000368603591928
BkiUbiY5qg5A51-LZZkQ,0.7747416241291748,0.7927777661512434,0.6587957186015169,0.43848208747148365,0.4275045840542936,0.43848208747148354
BkiUa5fxK5YsWPOod7Zg,0.5584827289070377,0.601015499814253,0.4596761123952276,0.23303106273092722,0.22576716780998668,0.23303106273092705
BkiUfWw5qhLB0AM-e_Yf,0.6641813262815363,0.6742484058563545,0.5724088474022359,0.3229703599369813,0.2984489673504519,0.3229703599369811
BkiUebM4eIOjSEHJUsCZ,0.7965400197210616,0.7941650274841641,0.6549808031165882,0.40585268933001856,0.394281788773576,0.4058526893300184
BkiUewbxaKgQSxpOOuqg,0.7245982169685208,0.7351889390110689,0.623710636725916,0.3904314198866078,0.36223304247976157,0.3904314198866076
BkiUfDU5qhLBqQGjQupm,0.5847983459850254,0.41074266194413,0.5658741587584587,0.36596517628750064,0.32707375657085647,0.36596517628750047
BkiUf5M5qhLB3L4qdUfX,0.7782820031291657,0.6522245884012249,0.6779193904894745,0.5003989567132733,0.4939227355403779,0.5003989567132732
BkiUd3TxK2li-LM1SDVc,0.5951637455298381,0.49435457618584683,0.5559984496479582,0.3415254581192376,0.3070244133641427,0.3415254581192375
BkiUd7w4uBhjAAuFm2vM,0.7706154091836449,0.7982388203171462,0.641519851905491,0.42091119608140093,0.4034138048295881,0.4209111960814008
BkiUclk4ubnjop7FEyY_,0.7154548404324581,0.744906479348736,0.6067828194865503,0.36406486705302427,0.34379575733896406,0.36406486705302404
BkiUcBbxK4sA-5Y3rV2K,0.6999234904195231,0.719578257975979,0.5835932034209256,0.3309381087953268,0.3107080641911058,0.3309381087953266
BkiUgFTxK6wB9k0iOXTu,0.7611607642073146,0.8099615517268133,0.6106343185395455,0.4167922709172853,0.40941107598984955,0.41679227091728516
BkiUcr84eILhP_ZFA1uz,0.7030769982354994,0.7486985303948794,0.6032189043970894,0.38678204614214595,0.35339918476928345,0.38678204614214584
BkiUdkTxaKgS2AZCvk6L,0.7537045577472913,0.8243411119952808,0.6276340617360181,0.4446885398117169,0.41401106445378866,0.44468853981171674
BkiUdKM5qsNCPdQKt_lG,0.8145405157485247,0.8267308935458382,0.704484711297066,0.5002942894091001,0.4724201923103068,0.5002942894091001
BkiUeAs4ukPiEV8g6SCQ,0.7524886205379905,0.7672681819801375,0.6465941608876291,0.41341917485818147,0.39096368724384156,0.4134191748581813
BkiUdjU5qg5A583uG9J7,0.7553405858626536,0.8088557871904051,0.6567964358747925,0.43679181993706845,0.40383196737646243,0.4367918199370684
BkiUbFi6NNjgB1scWYzF,0.6570052425204009,0.6950446562845665,0.594247665258835,0.3699125155107183,0.36119941196002114,0.3699125155107181
BkiUdRo4ubng3m-N43vU,0.6103582482289502,0.6921504502777915,0.5576539449239265,0.33863057524962337,0.31238980125712174,0.3386305752496232
BkiUb7PxK1UJ-rWoImql,0.5946217363308051,0.5896466077328891,0.5344961048540992,0.3409951538385295,0.32260812015995416,0.3409951538385294
BkiUb2vxK7Dgs_cY4rIo,0.6745470440501585,0.7298666454942144,0.5834110489205053,0.3381844252293665,0.33972637687777346,0.33818442522936626
BkiUddQ5qsBB3KMWb0mq,0.725873132503527,0.7366149031383723,0.5982507937561001,0.3440348935121977,0.3430309063518954,0.3440348935121975
BkiUeeDxK3YB9raX1xOL,0.7231611847748708,0.7228213934439628,0.6019432416773851,0.35542097377488985,0.34184420556619166,0.3554209737748896
BkiUgD_xK6mkyCKC3vP_,0.65463529882952,0.6683523512858465,0.5478206559145621,0.2871154790486861,0.27784506918198637,0.28711547904868584
BkiUdkI5ixsDMDLI8Wlr,0.6338485265089641,0.43195313156229403,0.581488479744925,0.37025907197568314,0.3316108344617925,0.370259071975683
BkiUdD_xK6Ot9Pm3vJW0,0.4934479777608928,0.3902765803304839,0.5365488396683242,0.3422284480506532,0.28654023815738977,0.34222844805065306
BkiUbIo5qoaAwbGC7lEF,0.8785515046386962,0.907196756112467,0.7489424086230122,0.5534410371489912,0.562844589855435,0.5534410371489911
BkiUds05qoTBEBw4JOiY,0.8048197832564675,0.8198594935430237,0.6745890042139093,0.44373204918087816,0.446598548473165,0.443732049180878
BkiUdV85qhDBdYuXfNTE,0.8087178207478348,0.7955459072256863,0.6743324596077314,0.42073360758439327,0.3872830833941536,0.4207336075843931
BkiUe7nxK4tBVhvvt3yQ,0.6809958829179181,0.7703285014469549,0.6154160997735844,0.42148908148488523,0.39732655224353086,0.4214890814848852
BkiUdio5qsBDAJXqEqKN,0.6983647475934721,0.7347825353863568,0.5888059214827683,0.3466578357232107,0.34008638298538174,0.34665783572321046
BkiUdg44dbghU_Qx7KVh,0.7908287721229418,0.8170456719499968,0.6626760931850443,0.4391437569846578,0.42398440890015526,0.43914375698465763
BkiUc7Y5qdmC8Q-W610b,0.8235407285478296,0.8196523376844503,0.6783518939667679,0.42478068049100837,0.4033557768260629,0.4247806804910081
BkiUcwzxK6nrxl9bM8Q9,0.715559836577316,0.6241665871274492,0.6389693821185177,0.44323107520065896,0.4108585879373744,0.44323107520065885
BkiUdC05qoYAlE7mUaCu,0.6307368610334068,0.6465548300487551,0.5470212504697534,0.3221856586973012,0.2921712472588324,0.3221856586973011
BkiUeKrxK0zjCobCPUS3,0.8273814637561354,0.7999110655600005,0.686056505334674,0.42477139114524176,0.4058221203582938,0.4247713911452416
BkiUdCU5qWTBFbb2e4yX,0.7423953182159735,0.7495396246383741,0.6131743080050763,0.38106856152637647,0.3757287631416386,0.3810685615263763
BkiUdiA5qhDBeSTLE4eh,0.7021987037664099,0.731932540240344,0.5895150928126918,0.36658080972385854,0.3757399190069742,0.3665808097238584
BkiUbVY5qoYDgZObNV1m,0.6183341270788281,0.5737954575321632,0.5197489762538164,0.27644263503168354,0.28078802779954437,0.2764426350316833
BkiUcGLxK19JmhArCXji,0.7198376647414483,0.7264525361812728,0.6456509192725582,0.4037362086509087,0.35632816501595277,0.40373620865090853
BkiUdhS6NNjgBvv4PIPW,0.8185681586752275,0.856129449566778,0.6775733930793446,0.48810590954542077,0.49079019558211806,0.4881059095454206
BkiUdbY4ubngyxyhmMTs,0.5009196147929861,0.33402905789894083,0.5393151272815394,0.28355201045842165,0.2541354064672283,0.2835520104584215
BkiUfNvxK7IDF1Dduer_,0.7645520430814883,0.7731083188861749,0.6557584389401152,0.41509699200502803,0.38444172006403476,0.41509699200502786
BkiUcUrxK7kjXLlzbOWE,0.6422109681824979,0.6402895368627408,0.6079135154467435,0.3839784539338731,0.3573774147796343,0.383978453933873
BkiUcgbxK7ICUyBu0B8b,0.6712688644027913,0.717777900627827,0.571834609017382,0.3498920053754642,0.32013908152404874,0.34989200537546405
BkiUf1fxK7IDBOV4tdPK,0.6826847219766516,0.7297736400380622,0.5579781315951146,0.34760875834082877,0.337476091807327,0.3476087583408286
BkiUdXE5qoYDgcJKZcxd,0.7563577037023932,0.623541655762772,0.673587643580156,0.42216938347605254,0.43290544131702824,0.4221693834760524
BkiUdIY5qsFAfoQ6Q_a-,0.7593690943633239,0.7919268326729599,0.6468474314417425,0.4243702862576201,0.4188000323146358,0.42437028625761986
BkiUfjy6NNjgB0Ss4ZSD,0.7188187948666295,0.736430006216241,0.6197642439233426,0.3696928677147132,0.34310943034639896,0.36969286771471305
BkiUa9g25V5hYDkHFque,0.7369807153386396,0.7879311487586923,0.6164245433562338,0.4057779892252591,0.399597480382462,0.405777989225259
BkiUfBfxK7IABLfxIysN,0.7507769607724382,0.7854205684397773,0.6552054226237009,0.45992104134165407,0.4348072675949222,0.45992104134165396
BkiUgZHxK7IADIh7Ro84,0.7501746909058102,0.773702617570573,0.6545118796310823,0.4288462705452838,0.4223914111301025,0.4288462705452836
BkiUdW45qYVBYPffxOXj,0.7467366281379714,0.8046355959416476,0.6329387392701684,0.4368016875253329,0.4172334957013235,0.43680168752533277
BkiUcVa6NNjgBvv4N-0F,0.5741326495540467,0.6601087308447491,0.5078587910260933,0.2978834428602543,0.2766507981105612,0.29788344286025403
BkiUdwe6NNjgBpvIB8nv,0.7116059822108076,0.766447844131376,0.6181469410259036,0.3806908888424351,0.3640811926456944,0.38069088884243507
BkiUcbq6NNjgB0Ss1XPh,0.756528055909208,0.7498940105880476,0.6566451040423162,0.4251834952599007,0.41144087278298813,0.42518349525990046
BkiUcHrxK03BfJXwvza5,0.7657609619227266,0.7823267301564292,0.6490844726750776,0.40286295053980564,0.38857092993866327,0.4028629505398055
BkiUeac4eIOjR8afho3M,0.8067246702979678,0.6876652354187276,0.7039980301198343,0.491681731148116,0.49178973779585206,0.49168173114811586
BkiUbT4241xg-CaAE3AG,0.6552963779769652,0.6993768033198028,0.5618509682116043,0.3340213428509003,0.3234464367375298,0.33402134285090007
BkiUblnxK0wg09KOVftQ,0.7296175941252792,0.7001908686624599,0.6369190636878784,0.40013615446480866,0.370452781611454,0.40013615446480855
BkiUeF3xK5YsWV5L4QhD,0.7662654948306042,0.5358738129696619,0.6678261131798019,0.4246519098462952,0.41656332299436744,0.42465190984629503
BkiUdgs5qX_BhGrDGIUC,0.7270445540458211,0.7401873620028092,0.5837708984876986,0.33707938328963144,0.3446017404342526,0.33707938328963116
BkiUeYjxK3YB9raX1qX1,0.6794823071769813,0.5505656821818323,0.6286205495175404,0.44766764415017135,0.43332393104186945,0.4476676441501713
BkiUbnfxK1UJ-2RwVMlp,0.7490681635920748,0.7903882399315677,0.6556611075172091,0.41933116333878595,0.37655057139163817,0.4193311633387858
BkiUcbTxK0zjCobCNtD9,0.6863038706273117,0.601036453589184,0.5889985954142535,0.3575088709347405,0.3341724870519821,0.3575088709347403
BkiUbYg5qsMAIxuM4dCP,0.47105335099527784,0.466369654956505,0.5010205934997802,0.3690590892357195,0.3406955372543544,0.3690590892357194
BkiUdbg5qYVBUpKVFqJd,0.7809694880774313,0.7953288960417644,0.6642532627444399,0.445935010409387,0.4361127865602664,0.4459350104093868
BkiUbbjxK1yAgXBVDF5K,0.7206585368602124,0.7320260148287907,0.6095417135055382,0.3673665925688296,0.3575520583179835,0.3673665925688294
BkiUfbU5qhLB3L4qcuCD,0.739725567661307,0.7592113089846764,0.6095661438608925,0.3693679633435406,0.3608513749054379,0.36936796334354044
BkiUdOi6NNjgB0Ss2HI1,0.5384237618111773,0.3842179760766763,0.5312986621991175,0.35350018554311946,0.337017535280755,0.35350018554311924
BkiUeNTxK6Ot9WA5ieCk,0.6534337455572161,0.6999679659313174,0.571793391995552,0.3617224373494866,0.3230886356103824,0.3617224373494865
BkiUbGHxK0wg09lKAUF9,0.7294043385292092,0.6638048495511284,0.6486616506247962,0.4129732613856106,0.37727987563774523,0.4129732613856104
BkiUfhrxaKgTslQmVbFk,0.6990309832737377,0.6383064736439169,0.6260590923434289,0.40993208440001816,0.41961269587752575,0.4099320844000181
BkiUdZO6NNjgBvv4O_9U,0.7286904694138905,0.7071086486512715,0.6545206521151892,0.41152096040838204,0.38338555919498857,0.4115209604083818
BkiUb0Y5qsNCPdQKtNo0,0.6357684443680628,0.6168918015883427,0.550707735183569,0.31933458376723084,0.29323895635244457,0.3193345837672307
BkiUdVE5qsNCPdvTYe7O,0.6226335315125524,0.4607200829499083,0.5866511480412927,0.36612711422991967,0.32761921525179427,0.3661271142299195
BkiUbbE5qU2Ap2Ipcmqq,0.8308984855453573,0.8540643384961148,0.7135907100594233,0.5266791567781034,0.5048536746729815,0.5266791567781033
BkiUbc825V5hc_OxwX-f,0.48150843110904124,0.4996005617026134,0.4806460773809307,0.2664399241217734,0.2466686945313739,0.2664399241217732
BkiUd9Q5qX_BvJpaXqpt,0.7556753762585736,0.7556782392121716,0.6367664145425688,0.382358959282004,0.3455202070332947,0.3823589592820038
BkiUdkjxK3YB9ohkM-dt,0.8330260187961525,0.8465960925058359,0.681629791336206,0.4578448957930332,0.46415025233828416,0.45784489579303306
BkiUb5I25V5hYDkHGf2G,0.8230799906933687,0.8002524486838969,0.6977517108813286,0.4319140586123499,0.42587517242969214,0.43191405861234966
BkiUcgbxK4sA-46xNWVS,0.7191154021599139,0.7356360093201033,0.6123339319977009,0.38567637282350203,0.3637646019460698,0.3856763728235019
BkiUajrxK6Ot9Pm3s6Ry,0.7146678401378562,0.7266446892089025,0.6009284966315631,0.3501884350639341,0.3277157582187644,0.35018843506393393
BkiUepzxK1ThhAqzX_oE,0.5277066310484859,0.6718542789678914,0.5168619881955118,0.331005380685893,0.3046775622271293,0.3310053806858928
BkiUdoHxaKgQNOzmpZqT,0.769408750291653,0.7696917165926891,0.637513731518048,0.38727628894799426,0.36904568386120506,0.38727628894799404
BkiUdsE5qsBDEK-qJPmJ,0.7375242029756616,0.8181644825251737,0.6064720108022302,0.4517410557734445,0.44614105912418767,0.4517410557734443
BkiUd1jxK7kjXLlzcpYX,0.3784988910631791,0.34531682981226225,0.4455984754049297,0.33574344480843976,0.2961780572861671,0.33574344480843965
BkiUe4XxK1yAgWay6b_9,0.6512731370608262,0.5963247228459865,0.5663435132753712,0.35484011955319084,0.34874818124686474,0.3548401195531907
BkiUbCg4c3aisL9VtwlC,0.6848360197015412,0.6715341072601108,0.597669807085436,0.35729622963928065,0.34705065831280824,0.3572962296392804
BkiUd2o5qdmDD94KRkuq,0.4269415389077984,0.2919019047024052,0.44067237899109113,0.25645758280923897,0.22277230176609392,0.25645758280923886
BkiUdE85qoYAxznJxjU3,0.6737633356118821,0.6136371921719599,0.6004362027985873,0.3855812408681944,0.36150998135956564,0.38558124086819423
BkiUeAo4ubnjosH9H-nD,0.7609382794333417,0.751961267282062,0.627973781398364,0.3774139242700662,0.3704640681886655,0.37741392427006604
BkiUa-bxK6EuNBRhGMGw,0.7337014368743756,0.777163934075954,0.6369575827826122,0.43714816546547824,0.4419664348223896,0.43714816546547813
BkiUeNDxK6-gDz87Q4cz,0.742957196089263,0.7624996037958087,0.6116415885676763,0.40612776607957346,0.38415575009885394,0.40612776607957324
BkiUba_xK1fBGsWmtv0n,0.7400288470201812,0.7331308861558965,0.6374809659794586,0.3818644882229707,0.3475651274700022,0.38186448822297053
BkiUdhQ4uBhi65FQgal5,0.779965432845925,0.7613354076135697,0.6486209226335364,0.40911601483680793,0.42024134645601796,0.4091160148368078
BkiUfsTxK1Thg98Uiadc,0.6833175013567695,0.5329280772936057,0.6181699596162759,0.3875950453545188,0.345782450696295,0.3875950453545186
BkiUbhk4uBhhxE6LxhRn,0.655021439708404,0.7411771515214518,0.6076689307278718,0.36846092789266016,0.32927107464385647,0.36846092789266
BkiUdZE4uzlhsl0arlLL,0.7256761063608551,0.7969263887320122,0.6527093353672924,0.4768184744572872,0.4451365150923541,0.4768184744572871
BkiUda05qsBDH_zJ9ti5,0.7776458235865704,0.7826691852753567,0.6497770031481948,0.4197943628313576,0.4239764507239451,0.4197943628313574
BkiUcfnxK6nrxpQc0lm2,0.6000436854338163,0.6150028864910952,0.5369447869613995,0.28013720357352534,0.2682897938750351,0.2801372035735251
BkiUcRw5jDKDyDF8wXzu,0.5953780135923781,0.6367505030573944,0.5794953939230041,0.4105781394640694,0.3887594374210394,0.41057813946406924
BkiUejfxK03BfNelXk6j,0.6636199229831342,0.7198996448748772,0.615583244462299,0.3913773950008528,0.3551034003454679,0.39137739500085256
BkiUdSU4eILhQFH6KNQy,0.7425476580500159,0.7530813398613294,0.627604469409337,0.38199815093252176,0.3449891372777288,0.3819981509325216
BkiUd3s4eIOjSMCf8IUf,0.7715887274835729,0.774239478830731,0.6434129290792797,0.4069542466647888,0.3906334985638313,0.40695424666478863
BkiUfTQ5qhLBvqGZ3L47,0.7662450582301464,0.7723849484542804,0.6569419515310281,0.4330804413709834,0.4200064194888433,0.4330804413709831
BkiUdl04eIXgusHAGSs4,0.8350252577991841,0.845374372407294,0.6971824020721791,0.4690182889140407,0.4756373861663283,0.4690182889140405
BkiUeXw5qWTA6f4qEJae,0.7291770511562595,0.7865877834133432,0.6125734553941303,0.41595393075754467,0.3829661152086374,0.4159539307575445
BkiUeEA5qX_Bxod3mOU6,0.7748254371552213,0.6986994540214535,0.6815568258927327,0.45907595194363104,0.44406705798406454,0.4590759519436308
BkiUbh7xK7Ehm4VQuHMY,0.647634452756958,0.6844884334252999,0.5579444725999891,0.3244694135219029,0.29801239357010073,0.32446941352190267
BkiUeP84dbghePBCn7is,0.7280425486764078,0.7651734433459985,0.6199073718680207,0.3920908294649781,0.3726534498901796,0.392090829464978
